"F1: 0.62857","Precision: 0.62857","Recall: 0.62857"
"Col","Row","Value","Submitted URI","Correct URI's"
"1","3","Robert Stevens","http://dbpedia.org/resource/Robert_Stevens_(director)","http://dbpedia.org/resource/2001_anthrax_killings http://dbpedia.org/resource/Amerithrax http://dbpedia.org/resource/2001_Anthrax_Attacks http://dbpedia.org/resource/Anthrax_scares_of_2001 http://dbpedia.org/resource/Cases_of_anthrax http://dbpedia.org/resource/Ottilie_Lundgren http://dbpedia.org/resource/Kathy_Nguyen http://dbpedia.org/resource/Philip_M._Zack http://dbpedia.org/resource/2001_Anthrax_attacks http://dbpedia.org/resource/2001_anthrax_attack http://dbpedia.org/resource/2001_anthrax_attack_locations http://dbpedia.org/resource/AMERITHRAX http://dbpedia.org/resource/Anthrax_attacks http://dbpedia.org/resource/Joseph_P._Curseen http://dbpedia.org/resource/2001_anthrax_attack/Florida_timeline http://dbpedia.org/resource/Thomas_L._Morris http://dbpedia.org/resource/Anthrax_attack http://dbpedia.org/resource/Phillip_Zack http://dbpedia.org/resource/Individual_cases_of_anthrax http://dbpedia.org/resource/Timeline_of_Florida_2001_anthrax_attack http://dbpedia.org/resource/Anthrax_letters http://dbpedia.org/resource/Anthrax_scare http://dbpedia.org/resource/2001_anthrax_scare http://dbpedia.org/resource/9/11_anthrax_outbreaks http://dbpedia.org/resource/American_anthrax_attacks http://dbpedia.org/resource/2001_anthrax_attacks http://dbpedia.org/resource/Philip_Zack http://dbpedia.org/resource/Kathy_T._Nguyen"
"1","6","Dona St. Plite","http://dbpedia.org/resource/John_Bosco","http://dbpedia.org/resource/Assassinations_of_Little_Haiti_journalists"
"1","8","Fritz D'Or","http://dbpedia.org/resource/Fritz_D'Or","http://dbpedia.org/resource/Assassinations_of_Little_Haiti_journalists"
"1","9","Jean-Claude Olivier (a.k.a. Division Star)","http://de.dbpedia.org/resource/Jean-Claude_Olivier","http://dbpedia.org/resource/Assassinations_of_Little_Haiti_journalists"
"1","10","Triet Le","http://dbpedia.org/resource/Friedrich_Schiller","http://dbpedia.org/resource/Assassination_of_Vietnamese-American_journalists_in_the_United_States http://dbpedia.org/resource/Assassination_of_Vietnamese_journalists_in_the_United_States"
"1","11","Nhan Trong Do","http://dbpedia.org/resource/Nguyễn_Phú_Trọng","http://dbpedia.org/resource/Assassination_of_Vietnamese-American_journalists_in_the_United_States http://dbpedia.org/resource/Assassination_of_Vietnamese_journalists_in_the_United_States"
"1","12","Tap Van Pham (a.k.a. Hoai Diep Tu)","http://dbpedia.org/resource/Episode","http://dbpedia.org/resource/Assassination_of_Vietnamese-American_journalists_in_the_United_States http://dbpedia.org/resource/Assassination_of_Vietnamese_journalists_in_the_United_States"
"1","15","Nguyen Dam Phong","http://dbpedia.org/resource/Nguyễn_Minh_Triết","http://dbpedia.org/resource/Assassination_of_Vietnamese-American_journalists_in_the_United_States http://dbpedia.org/resource/Assassination_of_Vietnamese_journalists_in_the_United_States"
"1","17","John A. Kelly","http://dbpedia.org/resource/John_B._Kelly_Jr.","http://dbpedia.org/resource/John_A._Kelly"
"1","18","Maurice Williams","http://dbpedia.org/resource/Maurice_Williams_(politician)","http://dbpedia.org/resource/Maurice_Williams_(journalist) http://dbpedia.org/resource/Hamaas_Khaalis http://dbpedia.org/resource/1977_Hanafi_Siege http://dbpedia.org/resource/Hamaas_Abdul_Khaalis http://dbpedia.org/resource/1977_Hanafi_Muslim_Siege"
"1","20","RubÃ©n Salazar","http://dbpedia.org/resource/Ruben_Salazar","http://dbpedia.org/resource/Rubén_Salazar"
"1","21","Paul Guihard","http://dbpedia.org/resource/Murder_of_Paul_Guihard","http://dbpedia.org/resource/Paul_Guihard"
"1","36","Charles de Young","http://dbpedia.org/resource/Charles_Augustus_Young","http://dbpedia.org/resource/Charles_de_Young"
