"F1: 0.00000","Precision: 0.00000","Recall: 0.00000"
"Col","Row","Value","Submitted URI","Correct URI's"
"1","0","France","http://dbpedia.org/resource/France","http://dbpedia.org/resource/France_in_the_eurovision_song_contest http://dbpedia.org/resource/France_in_the_Eurovision_Song_Contest"
"1","1","Ireland","http://dbpedia.org/resource/Republic_of_Ireland","http://dbpedia.org/resource/Republic_of_Ireland_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Ireland_in_the_Eurovision_Song_Contest"
"1","2","Netherlands","http://dbpedia.org/resource/William_I_of_the_Netherlands","http://dbpedia.org/resource/Netherlands_in_the_eurovision_song_contest http://dbpedia.org/resource/Pays-Bas_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Netherlands_in_the_Eurovision_Song_Contest"
"1","3","Greece","http://dbpedia.org/resource/Greece","http://dbpedia.org/resource/Greece_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Greece_at_the_eurovision_song_contest"
"1","4","Germany","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Germany_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/East_Germany_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Germany_in_the_eurovision_song_contest http://dbpedia.org/resource/West_Germany_in_the_Eurovision_Song_Contest"
"1","5","Belgium","http://dbpedia.org/resource/Belgium","http://dbpedia.org/resource/Belgium_in_the_eurovision_song_contest http://dbpedia.org/resource/Belgium_in_the_Eurovision_Song_Contest"
"1","6","Italy","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Italy_in_the_Eurovision_Song_Contest"
"1","7","Switzerland","http://dbpedia.org/resource/Switzerland","http://dbpedia.org/resource/Switzerland_in_the_Eurovision_Song_Contest_1958 http://dbpedia.org/resource/Switzerland_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Switzerland_in_the_Eurovision_Song_Contest_1959"
"1","8","Finland","http://dbpedia.org/resource/Finland","http://dbpedia.org/resource/Finland_in_the_eurovision_song_contest http://dbpedia.org/resource/Finland_in_the_Eurovision_Song_Contest"
"1","9","United Kingdom","http://dbpedia.org/resource/United_Kingdom_(album)","http://dbpedia.org/resource/Uk_eurovision http://dbpedia.org/resource/United_Kingdom_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/United_Kingdom_of_Great_Britain_and_Northern_Ireland_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/England_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Britain_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Britain_in_the_Eurovision_song_contest http://dbpedia.org/resource/UK_in_Eurovision http://dbpedia.org/resource/GB_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Northern_Ireland_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/United_Kingdom_in_the_Eurovision_Song_Contest_2017 http://dbpedia.org/resource/Wales_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/UK_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/United_kingdom_at_the_eurovision_song_contest http://dbpedia.org/resource/Great_Britain_in_the_Eurovision_Song_Contest http://dbpedia.org/resource/Uk_at_the_eurovision_song_contest"
