2008_NASCAR_Sprint_Cup_Series#11_2,2,2,Jimmie Johnson,http://dbpedia.org/resource/Jimmie_Johnson
2008_NASCAR_Sprint_Cup_Series#11_2,2,3,Clint Bowyer,http://dbpedia.org/resource/Clint_Bowyer
2008_NASCAR_Sprint_Cup_Series#11_2,2,4,Denny Hamlin,http://dbpedia.org/resource/Denny_Hamlin
2008_NASCAR_Sprint_Cup_Series#11_2,2,5,Carl Edwards,http://dbpedia.org/resource/Carl_Edwards
2008_NASCAR_Sprint_Cup_Series#11_2,2,6,Mark Martin,http://dbpedia.org/resource/Mark_Martin
2008_NASCAR_Sprint_Cup_Series#11_2,2,7,Jeff Burton,http://dbpedia.org/resource/Jeff_Burton
2008_NASCAR_Sprint_Cup_Series#11_2,2,8,"Dale Earnhardt, Jr.",http://dbpedia.org/resource/Dale_Earnhardt_Jr.
2008_NASCAR_Sprint_Cup_Series#11_2,2,9,"Martin Truex, Jr.",http://dbpedia.org/resource/Martin_Truex_Jr.
2008_NASCAR_Sprint_Cup_Series#11_2,2,10,Greg Biffle,http://dbpedia.org/resource/Greg_Biffle
2008_NASCAR_Sprint_Cup_Series#11_2,2,11,Kyle Busch,http://dbpedia.org/resource/Kyle_Busch
