2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,1,Boca Juniors,http://dbpedia.org/resource/Boca_Juniors
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,2,Estudiantes (LP),http://dbpedia.org/resource/Estudiantes_de_La_Plata
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,3,San Lorenzo,http://dbpedia.org/resource/San_Lorenzo_de_Almagro
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,4,LanÃºs,http://dbpedia.org/resource/Club_Atlético_Lanús
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,5,VÃ©lez Sarsfield,http://dbpedia.org/resource/Club_Atlético_Independiente
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,6,River Plate,http://dbpedia.org/resource/Club_Atlético_River_Plate
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,7,Tigre,http://dbpedia.org/resource/Club_Atlético_Tigre
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,8,HuracÃ¡n,http://dbpedia.org/resource/Club_Atlético_Huracán
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,9,Arsenal,http://dbpedia.org/resource/Arsenal_F.C.
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,10,Independiente,http://dbpedia.org/resource/Club_Atlético_Independiente
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,11,ColÃ³n,http://dbpedia.org/resource/Club_Atlético_Colón
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,12,Godoy Cruz,http://dbpedia.org/resource/Godoy_Cruz_Antonio_Tomba
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,13,Argentinos Juniors,http://dbpedia.org/resource/Boca_Juniors
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,14,Newell's Old Boys,http://dbpedia.org/resource/Newell's_Old_Boys
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,15,Racing,http://dbpedia.org/resource/Racing_Club_de_Avellaneda
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,16,Banfield,http://dbpedia.org/resource/Club_Atlético_Banfield
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,17,Rosario Central,http://dbpedia.org/resource/Rosario_Central
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,18,Gimnasia y Esgrima (LP),http://dbpedia.org/resource/Club_de_Gimnasia_y_Esgrima_La_Plata
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,19,San MartÃ­n (T),http://dbpedia.org/resource/San_Martín_de_San_Juan
2008%E2%80%9309_Argentine_Primera_Divisi%C3%B3n_season#8_1,1,20,Gimnasia y Esgrima (J),http://dbpedia.org/resource/Club_de_Gimnasia_y_Esgrima_La_Plata
