"F1: 0.65714","Precision: 0.65714","Recall: 0.65714"
"Col","Row","Value","Submitted URI","Correct URI's"
"0","4","Canzoni per le strade","http://dbpedia.org/resource/The_Street_Has_Many_Dreams","http://dbpedia.org/resource/Canzoni_per_le_strade"
"0","9","Le ChÃ¢teau de verre","http://dbpedia.org/resource/The_Glass_Castle_(1950_film)","http://dbpedia.org/resource/Le_Château_de_verre"
"0","10","Il Cielo Ã¨ rosso","http://dbpedia.org/resource/The_Sky_Is_Red","http://dbpedia.org/resource/Il_Cielo_è_rosso"
"0","11","I Condottieri, Giovanni delle bande nere","http://dbpedia.org/resource/Condottieri_(film)","http://dbpedia.org/resource/Condottieri_(1937_film) http://dbpedia.org/resource/I_Condottieri,_Giovanni_delle_bande_nere"
"0","12","Il Conte di Sant'Elmo","http://dbpedia.org/resource/The_Count_of_Saint_Elmo","http://dbpedia.org/resource/Il_Conte_di_Sant'Elmo"
"0","20","Domenica d'agosto","http://dbpedia.org/resource/Sunday_in_August","http://dbpedia.org/resource/Domenica_d'agosto"
"0","25","Le Due sorelle","http://dbpedia.org/resource/Sisters_(1973_film)","http://dbpedia.org/resource/Le_due_sorelle http://dbpedia.org/resource/Le_Due_sorelle"
"0","26","L' Edera","http://dbpedia.org/resource/Devotion_(1950_film)","http://dbpedia.org/resource/L'_Edera"
"0","28","Ã\u0088 primavera...","http://dbpedia.org/resource/Absent_in_the_Spring","http://dbpedia.org/resource/È_primavera..."
"0","36","La Funivia del faloria","http://dbpedia.org/resource/The_Funicular_of_Mount_Faloria","http://dbpedia.org/resource/La_Funivia_del_faloria"
"0","37","L' Inafferrabile 12","http://dbpedia.org/resource/L'inafferrabile_12","http://dbpedia.org/resource/L'_Inafferrabile_12"
"0","38","Gli Inesorabili","http://dbpedia.org/resource/The_Unforgiven_(1960_film)","http://dbpedia.org/resource/The_Fighting_Men http://dbpedia.org/resource/Gli_Inesorabili"
