"F1: 0.00000","Precision: 0.00000","Recall: 0.00000"
"Col","Row","Value","Submitted URI","Correct URI's"
"2","2","Western Bulldogs","http://dbpedia.org/resource/Butler_University","http://dbpedia.org/resource/Western_Bulldogs_Football_Club http://dbpedia.org/resource/Scott_West_Most_Courageous_Player_Award http://dbpedia.org/resource/The_Doggies http://dbpedia.org/resource/Footscray_F.C. http://dbpedia.org/resource/Footscray_Bulldogs http://dbpedia.org/resource/Footscray_Football_Club http://dbpedia.org/resource/Footscray_football_club http://dbpedia.org/resource/Footscray_FC http://dbpedia.org/resource/Western_Bulldog http://dbpedia.org/resource/Scott_West_Award http://dbpedia.org/resource/Sons_of_the_West http://dbpedia.org/resource/Footscray_footbal_club http://dbpedia.org/resource/Western_Bulldogs"
"2","3","West Coast","http://dbpedia.org/resource/British_Columbia","http://dbpedia.org/resource/West_Coke_Eagles http://dbpedia.org/resource/Indian_Pacific_Ltd http://dbpedia.org/resource/West_Coast_Eagles_FC http://dbpedia.org/resource/We're_the_Eagles http://dbpedia.org/resource/West_Coast_Football_Club http://dbpedia.org/resource/West_Coast_Eagles http://dbpedia.org/resource/West_Coast_Eagles_Football_Club"
"2","4","Port Adelaide","http://dbpedia.org/resource/City_of_Port_Adelaide_Enfield","http://dbpedia.org/resource/Port_Adelaide_Power http://dbpedia.org/resource/Port_Adelaide_Women's_Football_Club http://dbpedia.org/resource/The_Power_to_Win http://dbpedia.org/resource/Port_Power http://dbpedia.org/resource/Greatest_Team_of_the_Greatest_Club http://dbpedia.org/resource/Port_Adelaide_Magpies http://dbpedia.org/resource/Port_adelaide_fc http://dbpedia.org/resource/Port_Adelaide_Football_Club_(SANFL) http://dbpedia.org/resource/Power_to_Win http://dbpedia.org/resource/Port_Adelaide_Football_Club http://dbpedia.org/resource/Port_Adelaide_Power_Football_Club http://dbpedia.org/resource/Samuel_Russell_(footballer) http://dbpedia.org/resource/Port_Power_Football_Club http://dbpedia.org/resource/Power_to_win http://dbpedia.org/resource/Port_Adelaide_FC http://dbpedia.org/resource/Port_Adelaide_Magpies_Football_Club http://dbpedia.org/resource/Port_Adelaide_FC_AFL http://dbpedia.org/resource/Chokoe http://dbpedia.org/resource/Port_Adelaide_F.C. http://dbpedia.org/resource/Gavin_Wanganeen_Medal"
"2","5","Hawthorn","http://dbpedia.org/resource/Mike_Hawthorn","http://dbpedia.org/resource/Hawthorn_Football_Club http://dbpedia.org/resource/Hawthorn_F.C. http://dbpedia.org/resource/We're_a_Happy_Team_at_Hawthorn http://dbpedia.org/resource/Tassie_Hawks http://dbpedia.org/resource/Hawthorn_FC http://dbpedia.org/resource/Mayblooms http://dbpedia.org/resource/Hawthorne_Football_Club http://dbpedia.org/resource/We're_a_happy_team_at_Hawthorn http://dbpedia.org/resource/Hawthorn_fc http://dbpedia.org/resource/Hawthorne_Hawks http://dbpedia.org/resource/Hawthorn_Hawks"
"2","6","Fremantle","http://dbpedia.org/resource/Fremantle_Prison","http://dbpedia.org/resource/Fremantle_Dockers http://dbpedia.org/resource/Freo_Way_to_Go http://dbpedia.org/resource/Freo_Way_To_Go http://dbpedia.org/resource/Fremantle_Football_Club http://dbpedia.org/resource/Freemantle_Dockers http://dbpedia.org/resource/Freo_Dockers http://dbpedia.org/resource/Fremantle_FC http://dbpedia.org/resource/Fremantle_F.C."
"2","7","Carlton","http://dbpedia.org/resource/Vanessa_Carlton","http://dbpedia.org/resource/We_Are_The_Navy_Blues http://dbpedia.org/resource/Carlton_F.C. http://dbpedia.org/resource/Carlton_Football_Club http://dbpedia.org/resource/Carlton_Blues http://dbpedia.org/resource/Carlton_FC http://dbpedia.org/resource/Carlton_football_club http://dbpedia.org/resource/Carlton_Football_Club_(VFL)"
"2","8","North Melbourne","http://dbpedia.org/resource/Melbourne","http://dbpedia.org/resource/North_Melbourne_FC http://dbpedia.org/resource/Hotham_Football_Club http://dbpedia.org/resource/Shinboners_spirit http://dbpedia.org/resource/North_Melbourne_Jumpers http://dbpedia.org/resource/Shinboners http://dbpedia.org/resource/Northern_Kangaroos http://dbpedia.org/resource/North_melbourne_fc http://dbpedia.org/resource/Shinboner_spirit http://dbpedia.org/resource/North_Melbourne_F.C. http://dbpedia.org/resource/North_Melbourne_Football_Club http://dbpedia.org/resource/Join_in_the_Chorus http://dbpedia.org/resource/NMFC http://dbpedia.org/resource/Kangaroos_FC http://dbpedia.org/resource/North_Melbourne_Kangaroos http://dbpedia.org/resource/North_Melbourne_Football_Club_Jumpers http://dbpedia.org/resource/Kangaroos_Football_Club"
"2","9","Melbourne","http://dbpedia.org/resource/Melbourne","http://dbpedia.org/resource/Melbourne_Football_Club http://dbpedia.org/resource/Melbourne_Demons http://dbpedia.org/resource/The_Dees http://dbpedia.org/resource/Melbourne_FC http://dbpedia.org/resource/Melbourne_F.C. http://dbpedia.org/resource/Melbourne_fc http://dbpedia.org/resource/Harold_Ball_Memorial_Trophy http://dbpedia.org/resource/Demon_Wiki"
"2","10","West Coast","http://dbpedia.org/resource/British_Columbia","http://dbpedia.org/resource/West_Coke_Eagles http://dbpedia.org/resource/Indian_Pacific_Ltd http://dbpedia.org/resource/West_Coast_Eagles_FC http://dbpedia.org/resource/We're_the_Eagles http://dbpedia.org/resource/West_Coast_Football_Club http://dbpedia.org/resource/West_Coast_Eagles http://dbpedia.org/resource/West_Coast_Eagles_Football_Club"
"2","11","Essendon","http://dbpedia.org/resource/Essendon_railway_station","http://dbpedia.org/resource/Essendon_VFL_Football_Club http://dbpedia.org/resource/Essendon_Bombers_Football_Club http://dbpedia.org/resource/Same_Olds http://dbpedia.org/resource/Bombers_(team) http://dbpedia.org/resource/Essendon_footy_club http://dbpedia.org/resource/Essendon_Bombers http://dbpedia.org/resource/Essendon_F.C. http://dbpedia.org/resource/Tom_Wallis_(footballer,_born_1997) http://dbpedia.org/resource/Essendon_Football_Club http://dbpedia.org/resource/Essendon_FC http://dbpedia.org/resource/Champions_of_Essendon http://dbpedia.org/resource/Baby_Bombers http://dbpedia.org/resource/Baby_bombers http://dbpedia.org/resource/The_Bombers http://dbpedia.org/resource/See_the_Bombers_Fly_Up"
"2","12","Richmond","http://dbpedia.org/resource/London_Borough_of_Richmond_upon_Thames","http://dbpedia.org/resource/Richmond_Football_Club_(VFL) http://dbpedia.org/resource/Richmond_Football_Club http://dbpedia.org/resource/Richmond_Football_Club_reserves http://dbpedia.org/resource/100_Tiger_Treasures http://dbpedia.org/resource/Richmond_Tigers http://dbpedia.org/resource/Tigerland_(song) http://dbpedia.org/resource/Richmond_FC"
