"F1: 0.00000","Precision: 0.00000","Recall: 0.00000"
"Col","Row","Value","Submitted URI","Correct URI's"
"0","1","Fiumanaâ\u0080\u0093Udinese","nan","http://dbpedia.org/resource/Olympia_Fiume http://dbpedia.org/resource/Gloria_Fiume http://dbpedia.org/resource/NK_Rijeka http://dbpedia.org/resource/Kvarner_Rijeka http://dbpedia.org/resource/HNK_Rijeka"
"0","3","Trevisoâ\u0080\u0093Marzotto","nan","http://dbpedia.org/resource/Treviso_F._B._C._1993 http://dbpedia.org/resource/Treviso_FBC http://dbpedia.org/resource/Treviso_F.B.C._1993 http://dbpedia.org/resource/Treviso_F.B.C. http://dbpedia.org/resource/A.C.D._Treviso_2013 http://dbpedia.org/resource/Treviso_Calcio http://dbpedia.org/resource/Treviso_F.C._1993 http://dbpedia.org/resource/F.B.C_Treviso http://dbpedia.org/resource/F.C._Treviso http://dbpedia.org/resource/Treviso_FBC_1993 http://dbpedia.org/resource/FBC_Treviso http://dbpedia.org/resource/Treviso_FC http://dbpedia.org/resource/Treviso_F_B_C_1993 http://dbpedia.org/resource/Treviso_Football_Club_1993 http://dbpedia.org/resource/A.S.D._Treviso_2009"
"0","4","Spalâ\u0080\u0093Rovigo","nan","http://dbpedia.org/resource/History_of_S.P.A.L._2013 http://dbpedia.org/resource/S.P.A.L._Calcio http://dbpedia.org/resource/SPAL http://dbpedia.org/resource/SPAL_1907 http://dbpedia.org/resource/Real_S.p.a.l. http://dbpedia.org/resource/Spal http://dbpedia.org/resource/S.P.A.L._2013 http://dbpedia.org/resource/SPAL_Calcio http://dbpedia.org/resource/SPAL_2013 http://dbpedia.org/resource/Real_SPAL http://dbpedia.org/resource/Spal_1907 http://dbpedia.org/resource/S.P.A.L. http://dbpedia.org/resource/Spal_Ferrara http://dbpedia.org/resource/Real_Spal http://dbpedia.org/resource/Spal_Calcio"
"0","5","Padovaâ\u0080\u0093Grion Pola","http://dbpedia.org/resource/C0_and_C1_control_codes","http://dbpedia.org/resource/Football_Padova http://dbpedia.org/resource/Biancoscudati_Padova http://dbpedia.org/resource/Padova_Calcio http://dbpedia.org/resource/Calcio_Padova http://dbpedia.org/resource/S.S.D._Biancoscudati_Padova"
"0","6","Mantovaâ\u0080\u0093Ponziana","http://dbpedia.org/resource/C0_and_C1_control_codes","http://dbpedia.org/resource/A.C._Mantova http://dbpedia.org/resource/Mantova_FC http://dbpedia.org/resource/AC_Mantova http://dbpedia.org/resource/Mantova_F.C. http://dbpedia.org/resource/A_C_Mantova http://dbpedia.org/resource/A._C._Mantova http://dbpedia.org/resource/Mantova_Calcio"
"0","7","Fanfullaâ\u0080\u0093Falck","nan","http://dbpedia.org/resource/A_C_Fanfulla_1874 http://dbpedia.org/resource/A.C._Fanfulla_1874 http://dbpedia.org/resource/AC_Fanfulla_1874 http://dbpedia.org/resource/A._C._Fanfulla_1874 http://dbpedia.org/resource/Associazione_Calcio_Fanfulla_1874"
"0","8","SIAI Marchettiâ\u0080\u0093Pro Patria","http://dbpedia.org/resource/C0_and_C1_control_codes","http://dbpedia.org/resource/U.S._Sestese_Calcio http://dbpedia.org/resource/U_S_Sestese_Calcio http://dbpedia.org/resource/U._S._Sestese_Calcio http://dbpedia.org/resource/US_Sestese_Calcio"
"0","9","Vigevanoâ\u0080\u0093Cusiana","http://dbpedia.org/resource/C0_and_C1_control_codes","http://dbpedia.org/resource/Vigevano_Calcio http://dbpedia.org/resource/Vigevanesi"
"0","10","Parmaâ\u0080\u0093Biellese","nan","http://dbpedia.org/resource/Parma_ac http://dbpedia.org/resource/Parma_AC http://dbpedia.org/resource/Associazione_Calcio_Parmense http://dbpedia.org/resource/A.C._Parma http://dbpedia.org/resource/Parma_A.C. http://dbpedia.org/resource/Associazione_Sportiva_Parma http://dbpedia.org/resource/F.C._Parma http://dbpedia.org/resource/AC_Parma http://dbpedia.org/resource/Parma_FC http://dbpedia.org/resource/Parma_F.C. http://dbpedia.org/resource/Parma_F_C http://dbpedia.org/resource/Parma_1913_F.C. http://dbpedia.org/resource/Parma_F._C. http://dbpedia.org/resource/Fc_Parma http://dbpedia.org/resource/Verdi_Football_Club http://dbpedia.org/resource/Parma_Associazione_Calcio http://dbpedia.org/resource/Parma_Football_Club http://dbpedia.org/resource/A.C._Parmense http://dbpedia.org/resource/Parma_Calcio_1913 http://dbpedia.org/resource/Associazione_Calcio_Parma http://dbpedia.org/resource/S.S.D._Parma_Calcio_1913"
"0","11","Piacenzaâ\u0080\u0093Gallaratese","http://de.dbpedia.org/resource/Strada_Statale_341_Gallaratese","http://dbpedia.org/resource/F.C._Piacenza http://dbpedia.org/resource/S.S.D._Piacenza_Calcio_1919 http://dbpedia.org/resource/Piacenza_Calcio_1919 http://dbpedia.org/resource/SSD_Piacenza_Calcio_1919 http://dbpedia.org/resource/Piacenza_Calcio http://dbpedia.org/resource/Lupa_Piacenza http://dbpedia.org/resource/Lupa_Piacenza_S.S.D. http://dbpedia.org/resource/Piacenza_Football_Club http://dbpedia.org/resource/Piacenza_Calcio_F.C. http://dbpedia.org/resource/Piacenza_F.C."
