1982_WTA_Tour#9_2,2,1,"Chris Evert 6-1, 6-1",http://dbpedia.org/resource/List_of_minor_characters_in_24
1982_WTA_Tour#9_2,2,2,"Barbara Potter Sharon Walsh 7-6, 7-6,",http://dbpedia.org/resource/Harry_Potter_(film_series)
1982_WTA_Tour#9_2,2,3,"Lisa Bonder-Kreiss 2-6, 6-0, 6-3",
1982_WTA_Tour#9_2,2,4,"Naoko Sato Brenda Remilton-Ward 2-6, 6-3, 6-3",http://dbpedia.org/resource/Texas_House_of_Representatives
1982_WTA_Tour#9_2,2,5,"Chris Evert-Lloyd 3-6, 6-1, 6-4",http://dbpedia.org/resource/List_of_minor_characters_in_24
1982_WTA_Tour#9_2,2,6,"Ann Kiyomura Paula Smith 6-2, 6-4",http://dbpedia.org/resource/Texas_House_of_Representatives
1982_WTA_Tour#9_2,2,7,"Martina Navratilova 6-3, 6-3",http://dbpedia.org/resource/Martina_Navratilova
1982_WTA_Tour#9_2,2,8,"Martina Navratilova Pam Shriver 6-2, 6-3",
1982_WTA_Tour#9_2,2,9,"Laura Arraya 3-6, 6-4, 6-0",http://dbpedia.org/resource/LDE_Nos._3_to_6
1982_WTA_Tour#9_2,2,10,"Laura DuPont Barbara Jordan 6-2, 6-7, 6-1",http://dbpedia.org/resource/List_of_shipwrecks_in_April_1942
1982_WTA_Tour#9_2,2,11,"Martina Navratilova 6-1, 6-4",
1982_WTA_Tour#9_2,2,12,"Martina Navratilova Pam Shriver 2-6, 7-5, 6-4",http://dbpedia.org/resource/Postal_codes_in_Canada
