"F1: 0.62121","Precision: 0.62121","Recall: 0.62121"
"Col","Row","Value","Submitted URI","Correct URI's"
"0","2","Thomas Head Raddall","http://dbpedia.org/resource/Thomas_Raddall_(sport_shooter)","http://dbpedia.org/resource/Thomas_H._Raddall http://dbpedia.org/resource/Thomas_Head_Raddall http://dbpedia.org/resource/Thomas_Raddall"
"0","4","Nasrin Rahimieh","http://dbpedia.org/resource/Nasrin_Sotoudeh","http://dbpedia.org/resource/Nasrin_Rahimieh"
"0","5","Gurcharan Rampuri","http://dbpedia.org/resource/Gurcharan_Singh","http://dbpedia.org/resource/Gurcharan_Rampuri"
"0","6","Edeet Ravel","http://dbpedia.org/resource/Maurice_Ravel","http://dbpedia.org/resource/Edeet_Ravel"
"0","7","Angela Rawlings","http://dbpedia.org/resource/Marjorie_Kinnan_Rawlings","http://dbpedia.org/resource/Angela_Rawlings http://dbpedia.org/resource/Angela_Rawlings_(a.rawlings)"
"0","8","Wayne Ray","http://dbpedia.org/resource/Wayne_Frye","http://dbpedia.org/resource/Wayne_Ray"
"0","14","Raziel Reid","http://dbpedia.org/resource/James_Reid_(Canadian_politician)","http://dbpedia.org/resource/Raziel_Reid"
"0","15","Stephen Reid","http://dbpedia.org/resource/Stephen_Reid_(artist)","http://dbpedia.org/resource/Inside_Time_(film) http://dbpedia.org/resource/Stephen_Reid_(writer)"
"0","17","Shane Rhodes","http://dbpedia.org/resource/Joan_Rhodes","http://dbpedia.org/resource/Shane_Rhodes"
"0","22","John Richardson","http://dbpedia.org/resource/John_Richardson_(naturalist)","http://dbpedia.org/resource/John_Richardson_(author) http://dbpedia.org/resource/John_Richardson_(1796-1852)"
"0","23","Daniel Richler","http://dbpedia.org/resource/Nancy_Richler","http://dbpedia.org/resource/Daniel_Richler"
"0","24","Emma Richler","http://dbpedia.org/resource/Mordecai_Richler","http://dbpedia.org/resource/Emma_Richler"
"0","25","Jacob Richler","http://dbpedia.org/resource/Mordecai_Richler","http://dbpedia.org/resource/Jacob_Richler"
"0","28","Noah Richler","http://dbpedia.org/resource/Mordecai_Richler","http://dbpedia.org/resource/Noah_Richler"
"0","29","Tanis Rideout","http://dbpedia.org/resource/Kyle_Rideout","http://dbpedia.org/resource/Tanis_rideout http://dbpedia.org/resource/Tanis_Rideout"
"0","35","Ken Roberts","http://dbpedia.org/resource/Ken_Roberts_(politician)","http://dbpedia.org/resource/Ken_Roberts_(author)"
"0","36","Paul William Roberts","http://dbpedia.org/resource/William_Roberts_(painter)","http://dbpedia.org/resource/Paul_William_Roberts"
"0","37","Bill Robertson","http://dbpedia.org/resource/Bill_Robertson_(Australian_footballer)","http://dbpedia.org/resource/Bill_Robertson_(director)"
"0","39","Margaret Murray Robertson","http://dbpedia.org/resource/Vernon_Robertson","http://dbpedia.org/resource/Margaret_Murray_Robertson"
"0","47","Ian Rogers","http://dbpedia.org/resource/Ian_Rogers_(rugby_referee)","http://dbpedia.org/resource/Ian_Rogers_(writer)"
"0","52","Simon Rose","http://dbpedia.org/resource/Simon_Rose_(cricketer)","http://dbpedia.org/resource/Simon_Rose_(author)"
"0","54","Leonard Rosmarin","http://dbpedia.org/resource/Leonard_Lerman","http://dbpedia.org/resource/Leonard_Rosmarin"
"0","56","Nancy-Gay Rotstein","http://es.dbpedia.org/resource/Nancy_Gay","http://dbpedia.org/resource/Nancy-Gay_Rotstein"
"0","60","Holley Rubinsky","http://dbpedia.org/resource/Robert_W._Holley","http://dbpedia.org/resource/Holley_Rubinsky"
"0","62","Alexei Maxim Russell","http://dbpedia.org/resource/Maxim_Gorky","http://dbpedia.org/resource/Alexei_Maxim_Russell"
