"F1: 0.40000","Precision: 0.40000","Recall: 0.40000"
"Col","Row","Value","Submitted URI","Correct URI's"
"1","3","Manchester City","http://dbpedia.org/resource/Manchester_United_F.C.","http://dbpedia.org/resource/Manchester_City_F._C. http://dbpedia.org/resource/John_Wardle_(businessman) http://dbpedia.org/resource/Man_City_FC http://dbpedia.org/resource/Manchester_City_F.C http://dbpedia.org/resource/Manchester_City_FC http://dbpedia.org/resource/Ardwick_AFC http://dbpedia.org/resource/Manchester_City http://dbpedia.org/resource/Manchester_City_Football_Club http://dbpedia.org/resource/Man_city http://dbpedia.org/resource/Manchester_C http://dbpedia.org/resource/Man_c http://dbpedia.org/resource/Manchester_city http://dbpedia.org/resource/Man._City http://dbpedia.org/resource/Manchester_City_F.C. http://dbpedia.org/resource/Ardwick_F.C. http://dbpedia.org/resource/Manchester_city_fc http://dbpedia.org/resource/Manchester_City_F_C http://dbpedia.org/resource/Ardwick_A.F.C. http://dbpedia.org/resource/Ardwick_Association_Football_Club http://dbpedia.org/resource/Mancity http://dbpedia.org/resource/Manchester_City_Citizens http://dbpedia.org/resource/The_Blues_(Manchester) http://dbpedia.org/resource/Man_City http://dbpedia.org/resource/Man_C"
"1","4","Newcastle United","http://dbpedia.org/resource/Newcastle_upon_Tyne","http://dbpedia.org/resource/The_toon http://dbpedia.org/resource/Newcastle_United_F.C http://dbpedia.org/resource/Newcastle_United http://dbpedia.org/resource/Newcastle_United_F.C. http://dbpedia.org/resource/Toon_Army http://dbpedia.org/resource/Newcastle_utd http://dbpedia.org/resource/Newcastle_United_Football_Club http://dbpedia.org/resource/Newcastle_United_F._C. http://dbpedia.org/resource/Nufc http://dbpedia.org/resource/Newcastle_Utd http://dbpedia.org/resource/Newcastle_UFC http://dbpedia.org/resource/Newcastle_United_FC http://dbpedia.org/resource/Newcastle_United_F_C http://dbpedia.org/resource/NUFC http://dbpedia.org/resource/NUFC.com http://dbpedia.org/resource/United_For_Newcastle http://dbpedia.org/resource/Newcastle_Untied_F.C. http://dbpedia.org/resource/Newcastle_united http://dbpedia.org/resource/Newcastle_united_fc http://dbpedia.org/resource/Nufc.com"
"1","5","The Wednesday","http://dbpedia.org/resource/Sheffield_United_F.C.","http://dbpedia.org/resource/Sheffield_Wednesday_F_C http://dbpedia.org/resource/The_Wednesday http://dbpedia.org/resource/Sheffield_Wednesday_Football_Club http://dbpedia.org/resource/Sheffield_Wednesday http://dbpedia.org/resource/Sheffield_Wednesday_F._C. http://dbpedia.org/resource/The_Owls http://dbpedia.org/resource/Lee_strafford http://dbpedia.org/resource/Sheffield_Wednesday_FC http://dbpedia.org/resource/Barney_The_Owl http://dbpedia.org/resource/Sheffield_Wednesday_F.C http://dbpedia.org/resource/The_Wednesday_F.C. http://dbpedia.org/resource/Sheffield_wed http://dbpedia.org/resource/(Sheffield_Wednesday) http://dbpedia.org/resource/Sheffield_Wednesday_F.C. http://dbpedia.org/resource/Sheff_Wed"
"1","6","Middlesbrough","http://dbpedia.org/resource/Middlesbrough","http://dbpedia.org/resource/Middlesbrough_F.C http://dbpedia.org/resource/Middlesbrough_F._C. http://dbpedia.org/resource/Middlesbrough_F_C http://dbpedia.org/resource/Middlesbrough_Football_Club http://dbpedia.org/resource/Middlesbrough_Football_club http://dbpedia.org/resource/Middlesbrough_FC http://dbpedia.org/resource/Middlesbrough_F.C. http://dbpedia.org/resource/Charles_Amer http://dbpedia.org/resource/Middlesbrough_A.F.C http://dbpedia.org/resource/Fc_middlesbrough http://dbpedia.org/resource/Middlesbrough_fc"
"1","7","Bury","http://dbpedia.org/resource/Priscilla_Susan_Bury","http://dbpedia.org/resource/Bury_F.C. http://dbpedia.org/resource/Bury_Football_Club http://dbpedia.org/resource/Bury_F_C http://dbpedia.org/resource/History_of_Bury_FC http://dbpedia.org/resource/Bury_F._C. http://dbpedia.org/resource/Bury_FC http://dbpedia.org/resource/Bury_fc http://dbpedia.org/resource/Bury_Football_Club_F.C. http://dbpedia.org/resource/History_of_Bury_F.C."
"1","10","Bristol City","http://dbpedia.org/resource/Bristol","http://dbpedia.org/resource/2011-12_Bristol_City_F.C._season http://dbpedia.org/resource/Bristol_City http://dbpedia.org/resource/Bristol_City_FC http://dbpedia.org/resource/Ashton_Gate_Eight http://dbpedia.org/resource/Bristol_City_F._C. http://dbpedia.org/resource/Bristol_City_F.C. http://dbpedia.org/resource/Bristol_City_Football_Club http://dbpedia.org/resource/Bristol_City_F_C http://dbpedia.org/resource/History_of_Bristol_City_F.C. http://dbpedia.org/resource/Bristol_City_1982 http://dbpedia.org/resource/Bounce_around_the_ground"
"1","13","Chelsea","http://dbpedia.org/resource/Royal_Borough_of_Kensington_and_Chelsea","http://dbpedia.org/resource/Chelsea_FC_Plc http://dbpedia.org/resource/Chelsea_Player_of_the_Year http://dbpedia.org/resource/Chelsea_F.C. http://dbpedia.org/resource/Chelsea_FC http://dbpedia.org/resource/Full_Chelsea_FC_Squad http://dbpedia.org/resource/Chelsea_football_club http://dbpedia.org/resource/Chelsea_London_F.C. http://dbpedia.org/resource/Chelseafc http://dbpedia.org/resource/Chelsea_F._C. http://dbpedia.org/resource/Chelsea_F.C http://dbpedia.org/resource/The_Blues_(London) http://dbpedia.org/resource/Chelsea_Football_Club http://dbpedia.org/resource/Chelse_FC\ http://dbpedia.org/resource/Chelsea_FC_London http://dbpedia.org/resource/Chelsea_fc http://dbpedia.org/resource/Chelsea_player_of_the_year http://dbpedia.org/resource/Fc_chelsea http://dbpedia.org/resource/Chelsea's http://dbpedia.org/resource/Cheslea_fc http://dbpedia.org/resource/Chelsea_FC_Squad http://dbpedia.org/resource/Chelsea_F_C http://dbpedia.org/resource/FC_Chelsea http://dbpedia.org/resource/The_Pensioners"
"1","16","Sunderland","http://dbpedia.org/resource/Robert_Spencer,_2nd_Earl_of_Sunderland","http://dbpedia.org/resource/Sunderland_A.F.C. http://dbpedia.org/resource/Sunderland_and_District_Teachers http://dbpedia.org/resource/Sunderland_A.F.C._Player_of_the_Year http://dbpedia.org/resource/Sunderland_and_District_Teachers_AFC http://dbpedia.org/resource/Sunderland_AFC http://dbpedia.org/resource/AFC_Sunderland http://dbpedia.org/resource/Sunderland_A._F._C. http://dbpedia.org/resource/Sunderland_A.F.C http://dbpedia.org/resource/Sunderland_Association_Football_Club http://dbpedia.org/resource/Sunderland_U18'S http://dbpedia.org/resource/SAFC http://dbpedia.org/resource/S.A.F.C. http://dbpedia.org/resource/Sunderland_Football_Club http://dbpedia.org/resource/Sunderland_F.C. http://dbpedia.org/resource/Team_of_All_Talents http://dbpedia.org/resource/Sunderland_and_District_Teachers_A.F.C. http://dbpedia.org/resource/Safc http://dbpedia.org/resource/Sunderland_fc http://dbpedia.org/resource/Sunderland_afc http://dbpedia.org/resource/Sunderland_A_F_C http://dbpedia.org/resource/Sunderland_FC"
"1","17","Sheffield United","http://dbpedia.org/resource/Sheffield","http://dbpedia.org/resource/Sheffield_United_F._C. http://dbpedia.org/resource/Sheffield_United_F_C http://dbpedia.org/resource/Sheff_U http://dbpedia.org/resource/Sheffield_Untied_F.C. http://dbpedia.org/resource/Sheffield_United_FC http://dbpedia.org/resource/Sheffield_Utd http://dbpedia.org/resource/Sheffield_United_A.F.C. http://dbpedia.org/resource/Sheff_Utd http://dbpedia.org/resource/Piggy_Blunts http://dbpedia.org/resource/Sheffield_United_F.C. http://dbpedia.org/resource/Sheffield_United_Football_Club http://dbpedia.org/resource/Thrash_Wednesday http://dbpedia.org/resource/Red_and_White_Wizards http://dbpedia.org/resource/Sheffield_United_F.C http://dbpedia.org/resource/Sheffield_United"
"1","18","Notts County","http://dbpedia.org/resource/Nottinghamshire","http://dbpedia.org/resource/Notts_County_Football_Club http://dbpedia.org/resource/Notts_County_F.C http://dbpedia.org/resource/Notts_County_F_C http://dbpedia.org/resource/Nott's_County http://dbpedia.org/resource/Notts_County_F._C. http://dbpedia.org/resource/Notts_County_FC http://dbpedia.org/resource/History_of_Notts_County_F.C. http://dbpedia.org/resource/Notts_County http://dbpedia.org/resource/Notts_County_F.C. http://dbpedia.org/resource/Notts_County_football_club http://dbpedia.org/resource/History_of_Notts_County"
