"F1: 0.09302","Precision: 0.09302","Recall: 0.09302"
"Col","Row","Value","Submitted URI","Correct URI's"
"1","1","Harold T. Johnson Redistricted from the 2nd district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Harold_T._""Biz""_Johnson http://dbpedia.org/resource/Biz_Johnson http://dbpedia.org/resource/Harold_T._Johnson"
"1","2","Donald H. Clausen Redistricted from the 1st district","http://dbpedia.org/resource/United_States_House_of_Representatives","http://dbpedia.org/resource/Don_H._Clausen http://dbpedia.org/resource/Donald_Clausen http://dbpedia.org/resource/Donald_H._Clausen http://dbpedia.org/resource/Don_Clausen http://dbpedia.org/resource/Donald_Holst_Clausen"
"1","5","John L. Burton Redistricted from the 6th district","http://dbpedia.org/resource/Louisiana_State_Legislature","http://dbpedia.org/resource/John_Lowell_Burton http://dbpedia.org/resource/John_L._Burton"
"1","6","Phillip Burton Redistricted from the 5th district","http://dbpedia.org/resource/United_States_House_of_Representatives","http://dbpedia.org/resource/Phillip_Burton"
"1","7","Jerome R. Waldie Redistricted from the 14th district","http://dbpedia.org/resource/United_States_House_of_Representatives","http://dbpedia.org/resource/Jerome_Waldie http://dbpedia.org/resource/Jerome_R._Waldie"
"1","8","Ron Dellums Redistricted from the 7th district","http://dbpedia.org/resource/Louisiana_State_Legislature","http://dbpedia.org/resource/Ronald_Dellums http://dbpedia.org/resource/Ronald_Vernie_Dellums http://dbpedia.org/resource/Ron_V._Dellums http://dbpedia.org/resource/Ronald_Vernie_(Ron)_Dellums http://dbpedia.org/resource/Ron_Dellums http://dbpedia.org/resource/Ronald_Vernie_""Ron""_Dellums http://dbpedia.org/resource/Ronald_V._Dellums"
"1","9","Pete Stark Redistricted from the 8th district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Pete_Stark http://dbpedia.org/resource/Fortney_Stark http://dbpedia.org/resource/Fortney_Pete_Stark http://dbpedia.org/resource/Rep._""Pete""_Stark,_Jr http://dbpedia.org/resource/Rep._""Pete""_Stark,_Jr_(D)"
"1","10","Don Edwards Redistricted from the 9th district","http://dbpedia.org/resource/Louisiana_House_of_Representatives","http://dbpedia.org/resource/Edwards,_Don http://dbpedia.org/resource/Don_Edwards http://dbpedia.org/resource/William_Donlon_Edwards http://dbpedia.org/resource/William_Donlon_(Don)_Edwards"
"1","12","Pete McCloskey Redistricted from the 17th district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Paul_N._McCloskey,_Jr. http://dbpedia.org/resource/Paul_Norton_McCloskey,_Jr. http://dbpedia.org/resource/Paul_N._McCloskey http://dbpedia.org/resource/Pete_McCloskey http://dbpedia.org/resource/Pete_McCloskey,_Jr. http://dbpedia.org/resource/Paul_Norton_McCloskey http://dbpedia.org/resource/Paul_McCloskey,_Jr."
"1","13","Charles S. Gubser Redistricted from the 10th district","http://dbpedia.org/resource/Louisiana_House_of_Representatives","http://dbpedia.org/resource/Charles_Gubser http://dbpedia.org/resource/Charles_Samuel_Gubser http://dbpedia.org/resource/Charles_S._Gubser"
"1","14","John J. McFall Redistricted from the 15th district","http://dbpedia.org/resource/Louisiana_House_of_Representatives","http://dbpedia.org/resource/John_Joseph_McFall http://dbpedia.org/resource/John_J._McFall"
"1","15","Bernice F. Sisk Redistricted from the 16th district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/B._F._Sisk http://dbpedia.org/resource/B.F._Sisk http://dbpedia.org/resource/Bernice_F._Sisk http://dbpedia.org/resource/Bernie_Sisk"
"1","16","Burt L. Talcott Redistricted from the 12th district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Burt_Talcott http://dbpedia.org/resource/Burt_L._Talcott"
"1","17","Bob Mathias Redistricted from the 18th district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Bob_Matthias http://dbpedia.org/resource/Robert_Bruce_Mathias http://dbpedia.org/resource/Robert_B._Mathias http://dbpedia.org/resource/Bob_Mathias http://dbpedia.org/resource/Robert_Mathias"
"1","18","William M. Ketchum Redistricted from the 36th district","http://dbpedia.org/resource/Louisiana_House_of_Representatives","http://dbpedia.org/resource/William_M._Ketchum"
"1","19","Robert J. Lagomarsino Redistricted from the 13th district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Robert_John_Lagomarsino http://dbpedia.org/resource/Robert_Lagomarsino http://dbpedia.org/resource/Bob_Lagomarsino http://dbpedia.org/resource/Robert_J._Lagomarsino"
"1","20","Barry Goldwater, Jr. Redistricted from the 27th district","http://dbpedia.org/resource/Louisiana_House_of_Representatives","http://dbpedia.org/resource/Barry_M._Goldwater,_Jr. http://dbpedia.org/resource/Barry_Morris_Goldwater,_Jr. http://dbpedia.org/resource/Barry_Goldwater_Jr. http://dbpedia.org/resource/Barry_Goldwater,_Jr. http://dbpedia.org/resource/Barry_Goldwater,_Jr"
"1","21","James C. Corman Redistricted from the 22nd district","http://dbpedia.org/resource/Louisiana_House_of_Representatives","http://dbpedia.org/resource/James_Charles_Corman http://dbpedia.org/resource/James_C._Corman http://dbpedia.org/resource/James_Corman"
"1","22","Carlos Moorhead Redistricted from the 20th district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Carlos_J._Moorhead http://dbpedia.org/resource/Carlos_John_Moorhead http://dbpedia.org/resource/Carlos_Moorhead"
"1","23","Thomas M. Rees Redistricted from the 26th district","http://dbpedia.org/resource/Louisiana_House_of_Representatives","http://dbpedia.org/resource/Thomas_M._Rees http://dbpedia.org/resource/Thomas_Mankell_Rees"
"1","25","Edward R. Roybal Redistricted from the 30th district","http://dbpedia.org/resource/United_States_House_of_Representatives","http://dbpedia.org/resource/Ed_Roybal http://dbpedia.org/resource/Edward_Ross_Roybal http://dbpedia.org/resource/Edward_Roybal http://dbpedia.org/resource/Edward_R._Roybal http://dbpedia.org/resource/Edward_Ross_(Ed)_Roybal"
"1","26","John H. Rousselot Redistricted from the 24th district","http://dbpedia.org/resource/Louisiana_House_of_Representatives","http://dbpedia.org/resource/John_H._Rousselot http://dbpedia.org/resource/John_Harbin_Rousselot http://dbpedia.org/resource/John_Rousselot"
"1","27","Alphonzo E. Bell, Jr. Redistricted from the 28th district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Alphonzo_E._Bell http://dbpedia.org/resource/Alphonzo_E._Bell,_Jr. http://dbpedia.org/resource/Alphonso_Bell http://dbpedia.org/resource/Alphonzo_Bell,_Jr."
"1","28","Yvonne Brathwaite Burke Redistricted from the 37th district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Yvonne_Burke http://dbpedia.org/resource/Yvonne_B._Burke http://dbpedia.org/resource/Yvonne_Braithwaite_Burke http://dbpedia.org/resource/Yvonne_Brathwaite_Burke http://dbpedia.org/resource/Yvonne_Brathwait_Burke"
"1","29","Augustus F. Hawkins Redistricted from the 21st district","http://dbpedia.org/resource/Louisiana_House_of_Representatives","http://dbpedia.org/resource/Augustus_F._Hawkins_Natural_Park http://dbpedia.org/resource/Augustus_Hawkins http://dbpedia.org/resource/Augustus_Freeman_(Gus)_Hawkins http://dbpedia.org/resource/Augustus_F._Hawkins http://dbpedia.org/resource/Gus_Hawkins http://dbpedia.org/resource/Augustus_Freeman_Hawkins http://dbpedia.org/resource/Augustus_Freeman_""Gus""_Hawkins"
"1","30","George E. Danielson Redistricted from the 29th district","http://dbpedia.org/resource/Louisiana_House_of_Representatives","http://dbpedia.org/resource/George_Elmore_Danielson http://dbpedia.org/resource/George_E._Danielson http://dbpedia.org/resource/George_Danielson"
"1","31","Chet Holifield Redistricted from the 19th district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Chester_E._Holifield http://dbpedia.org/resource/Chester_Earl_Holifield http://dbpedia.org/resource/Chester_Holifield http://dbpedia.org/resource/Chet_Holifield"
"1","33","Glenn M. Anderson Redistricted from the 35th district","http://dbpedia.org/resource/Louisiana_House_of_Representatives","http://dbpedia.org/resource/Glenn_Malcolm_Anderson http://dbpedia.org/resource/Anderson,_Glenn_M. http://dbpedia.org/resource/Anderson,_Glenn_Malcolm http://dbpedia.org/resource/Glenn_M._Anderson"
"1","34","Del M. Clawson Redistricted from the 23rd district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Del_Clawson http://dbpedia.org/resource/Del_M._Clawson http://dbpedia.org/resource/Delwin_Morgan_Clawson http://dbpedia.org/resource/Delwin_M._Clawson http://dbpedia.org/resource/Delwin_Clawson"
"1","35","Craig Hosmer Redistricted from the 32nd district","http://dbpedia.org/resource/Florida_House_of_Representatives","http://dbpedia.org/resource/Chester_Craig_Hosmer http://dbpedia.org/resource/Chester_Hosmer http://dbpedia.org/resource/Craig_Hosmer"
"1","36","Victor Veysey Redistricted from the 43rd district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Vic_Veysey http://dbpedia.org/resource/Victor_V._Veysey http://dbpedia.org/resource/Victor_Veysey http://dbpedia.org/resource/Victor_Vincent_Veysey"
"1","37","George Brown, Jr. Redistricted from the 38th district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/George_E._Brown,_Jr. http://dbpedia.org/resource/George_Edward_Brown,_Jr. http://dbpedia.org/resource/George_E._Brown http://dbpedia.org/resource/George_Brown,_Jr. http://dbpedia.org/resource/George_Edward_Brown"
"1","38","Jerry Pettis Redistricted from the 33rd district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Jerry_Pettis http://dbpedia.org/resource/Jerry_Lyle_Pettis http://dbpedia.org/resource/Jerry_L._Pettis"
"1","39","Richard T. Hanna Redistricted from the 34th district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Richard_T._Hanna http://dbpedia.org/resource/Richard_Thomas_Hanna"
"1","40","Charles E. Wiggins Redistricted from the 25th district","http://dbpedia.org/resource/Charlemagne","http://dbpedia.org/resource/Charles_E._Wiggins http://dbpedia.org/resource/Charles_Edward_Wiggins"
"1","41","Andrew J. Hinshaw Redistricted from the 39th district","http://dbpedia.org/resource/Louisiana_House_of_Representatives","http://dbpedia.org/resource/Andrew_Jackson_Hinshaw http://dbpedia.org/resource/Andrew_J._Hinshaw http://dbpedia.org/resource/Andrew_Hinshaw"
"1","42","Bob Wilson Redistricted from the 40th district","http://dbpedia.org/resource/Texas_House_of_Representatives","http://dbpedia.org/resource/Robert_Carlton_Wilson http://dbpedia.org/resource/Bob_Wilson_(US_politician) http://dbpedia.org/resource/Bob_Wilson_(U.S._politician) http://dbpedia.org/resource/Bob_Wilson_(politician) http://dbpedia.org/resource/Robert_Carlton_""Bob""_Wilson"
"1","43","Lionel Van Deerlin Redistricted from the 41st district","http://dbpedia.org/resource/United_States_House_of_Representatives","http://dbpedia.org/resource/Lionel_Van_Deerlin"
"1","44","Clair W. Burgener Redistricted from the 42nd district","http://dbpedia.org/resource/John_Bonacic","http://dbpedia.org/resource/Sinclair_W._Burgener http://dbpedia.org/resource/Clair_Burgener http://dbpedia.org/resource/Sinclair_Walter_""Clair""_Burgener http://dbpedia.org/resource/Clair_W._Burgener http://dbpedia.org/resource/Sinclair_Walter_Burgener http://dbpedia.org/resource/Sinclair_Burgener"
