"F1: 0.43478","Precision: 0.43478","Recall: 0.43478"
"Col","Row","Value","Submitted URI","Correct URI's"
"0","2","Chester City","http://dbpedia.org/resource/Chester","http://dbpedia.org/resource/CHESTER_CITY_FC http://dbpedia.org/resource/Chester_FC_Football_club http://dbpedia.org/resource/Chester_City_FC http://dbpedia.org/resource/Chester_City_F.C. http://dbpedia.org/resource/Chester_City_Football_Club http://dbpedia.org/resource/Chester_City_F._C. http://dbpedia.org/resource/Chester_City_F_C"
"0","4","Coventry City","http://dbpedia.org/resource/Coventry","http://dbpedia.org/resource/Coventry_City_Football_Club http://dbpedia.org/resource/Coventry_City_football_Club http://dbpedia.org/resource/Coventry_City_F._C. http://dbpedia.org/resource/Coventry_city_football_club http://dbpedia.org/resource/Coventry_city_fc http://dbpedia.org/resource/Cov_City http://dbpedia.org/resource/Coventry_City_F_C http://dbpedia.org/resource/Coventry_City_F.C. http://dbpedia.org/resource/Joe_Elliot_(business) http://dbpedia.org/resource/Coventry_City http://dbpedia.org/resource/Coventry_City_FC"
"0","5","Darlington","http://dbpedia.org/resource/William_Vane,_1st_Duke_of_Cleveland","http://dbpedia.org/resource/Darlington_Football_Club http://dbpedia.org/resource/Darlington_F.C http://dbpedia.org/resource/Darlington_F.C. http://dbpedia.org/resource/Darlington_F._C. http://dbpedia.org/resource/Darlington_F_C http://dbpedia.org/resource/Darlington_FC"
"0","7","Exeter City","http://dbpedia.org/resource/Exeter_Cathedral","http://dbpedia.org/resource/Exeter_City_FC http://dbpedia.org/resource/Exeter_City_F._C. http://dbpedia.org/resource/The_Grecian_Archive http://dbpedia.org/resource/Exeter_City http://dbpedia.org/resource/Exeter_City_Football_Club http://dbpedia.org/resource/2013–14_Exeter_City_F.C._season http://dbpedia.org/resource/Exeter_City_F.C. http://dbpedia.org/resource/Exeter_United_F_C http://dbpedia.org/resource/Exeter_City_F_C http://dbpedia.org/resource/Exeter_city_fc http://dbpedia.org/resource/Exeter_United_F._C. http://dbpedia.org/resource/Exeter_United_FC http://dbpedia.org/resource/Exeter_United_F.C. http://dbpedia.org/resource/2013-14_Exeter_City_F.C._season http://dbpedia.org/resource/The_Grecians http://dbpedia.org/resource/Exeter_city"
"0","11","Lincoln City","http://dbpedia.org/resource/Lincoln_Chafee","http://dbpedia.org/resource/Lincoln_City_Football_Club http://dbpedia.org/resource/The_red_imps http://dbpedia.org/resource/Lincoln_City_FC http://dbpedia.org/resource/Lincoln_City_F.C. http://dbpedia.org/resource/Red_imps http://dbpedia.org/resource/Lincoln_City_F_C http://dbpedia.org/resource/Lincoln_City_F._C."
"0","14","Newport County","http://dbpedia.org/resource/Newport_County,_Rhode_Island","http://dbpedia.org/resource/Newport_A.F.C. http://dbpedia.org/resource/Newport_County_A.F.C http://dbpedia.org/resource/Newport_AFC http://dbpedia.org/resource/Newport_county_afc http://dbpedia.org/resource/Newport_County_FC http://dbpedia.org/resource/Newport_County_L.F.C. http://dbpedia.org/resource/Newport_County_A_F_C http://dbpedia.org/resource/Newport_County_F.C. http://dbpedia.org/resource/Newport_County_A.F.C. http://dbpedia.org/resource/Newport_County_Football_Club http://dbpedia.org/resource/N.C.A.F.C. http://dbpedia.org/resource/Newport_County_A._F._C. http://dbpedia.org/resource/Newport_and_Monmouth_County_A.F.C. http://dbpedia.org/resource/Newport_County_AFC"
"0","15","Oldham Athletic","http://dbpedia.org/resource/Wolverhampton_Wanderers_F.C.","http://dbpedia.org/resource/Pine_Villa_F.C. http://dbpedia.org/resource/Oldham_Athletic_FC http://dbpedia.org/resource/Oldham_Athletic_F.C. http://dbpedia.org/resource/Pine_Villa_football_club http://dbpedia.org/resource/Oldham_Athletic_A.F.C http://dbpedia.org/resource/Oldham_Athletic_Football_Club http://dbpedia.org/resource/Oldham_Athletic_A._F._C. http://dbpedia.org/resource/Pine_Villa_FC http://dbpedia.org/resource/OAAFC http://dbpedia.org/resource/Oldham_Athletic_A_F_C http://dbpedia.org/resource/Oldham_Athletic_A.F.C. http://dbpedia.org/resource/Pine_villa http://dbpedia.org/resource/Oldham_Athletic_AFC http://dbpedia.org/resource/The_Spirit_Of_Oldham http://dbpedia.org/resource/Oldham_Athletic_Association_Football_Club http://dbpedia.org/resource/Oldham_Athletic"
"0","18","Queens Park Rangers","http://dbpedia.org/resource/Queens","http://dbpedia.org/resource/QPR_F.C. http://dbpedia.org/resource/QPR_(soccer) http://dbpedia.org/resource/Queens_Park_Rangers_FC http://dbpedia.org/resource/Queen's_Park_Rangers_F.C. http://dbpedia.org/resource/Q.P.R. http://dbpedia.org/resource/Queens_Park_Rangers_F.C_Reserves_and_Academy http://dbpedia.org/resource/Queens_Park_Rangers_F_C http://dbpedia.org/resource/QPRFC http://dbpedia.org/resource/Queens_Park_Rangers http://dbpedia.org/resource/Queens_Park_Rangers_Football_Club http://dbpedia.org/resource/Queens_Park_Rangers_F._C. http://dbpedia.org/resource/Queens_park_rangers http://dbpedia.org/resource/QPR http://dbpedia.org/resource/Queen's_Park_Rangers http://dbpedia.org/resource/Queen's_Park_Rangers_Football_Club http://dbpedia.org/resource/Queen's_Park_Rangers_FC http://dbpedia.org/resource/QPR_(football) http://dbpedia.org/resource/QPR_FC http://dbpedia.org/resource/Queens'_Park_Rangers_FC http://dbpedia.org/resource/Queens_Park_Rangers_F.C."
"0","19","Rochdale","http://dbpedia.org/resource/Greater_Manchester","http://dbpedia.org/resource/Rochdale_F.C. http://dbpedia.org/resource/The_Dale http://dbpedia.org/resource/Rochdale_A_F_C http://dbpedia.org/resource/Rochdale_Association_Football_Club http://dbpedia.org/resource/Rochdale_A._F._C. http://dbpedia.org/resource/Rochdale_A.F.C. http://dbpedia.org/resource/Rochdale_AFC http://dbpedia.org/resource/Rochdale_Football_Club http://dbpedia.org/resource/Rochdale_A.F.C http://dbpedia.org/resource/Rochdale_afc http://dbpedia.org/resource/Rochdale_F.C http://dbpedia.org/resource/Rochdale_FC"
"0","20","Stockport County","http://dbpedia.org/resource/Barnet_F.C.","http://dbpedia.org/resource/Stockport_County http://dbpedia.org/resource/Stockport_County_Football_Club http://dbpedia.org/resource/Stockport_County_fans http://dbpedia.org/resource/Nine_wins_without_conceding_a_goal http://dbpedia.org/resource/Heaton_Norris_F.C. http://dbpedia.org/resource/9_wins_without_conceding http://dbpedia.org/resource/Stockport_County_Football_Team http://dbpedia.org/resource/Stockport_county_fans http://dbpedia.org/resource/Stockport_County_F.C http://dbpedia.org/resource/Stockport_County_F_C http://dbpedia.org/resource/Stockport_County_F._C. http://dbpedia.org/resource/Heaton_Norris_Rovers http://dbpedia.org/resource/Stockport_county_F.C http://dbpedia.org/resource/Stockport_County_FC http://dbpedia.org/resource/Stockport_County_F.C."
"0","21","Watford","http://dbpedia.org/resource/Watford_tube_station","http://dbpedia.org/resource/Watford_FC http://dbpedia.org/resource/Watford_F._C. http://dbpedia.org/resource/W.F.C. http://dbpedia.org/resource/Watford_Football_Club http://dbpedia.org/resource/Watford_Rovers_F.C. http://dbpedia.org/resource/West_Hertfordshire_F.C. http://dbpedia.org/resource/Watford_F_C http://dbpedia.org/resource/Watford_F.C. http://dbpedia.org/resource/Watford_Rovers http://dbpedia.org/resource/West_Herts_F.C. http://dbpedia.org/resource/Watford_A.F.C. http://dbpedia.org/resource/Watford_F.C._squad http://dbpedia.org/resource/The_'Orns http://dbpedia.org/resource/Watford_fc http://dbpedia.org/resource/Watford_F.C http://dbpedia.org/resource/The_yellow_hornets http://dbpedia.org/resource/Watford_Town_F.C. http://dbpedia.org/resource/The_hornets http://dbpedia.org/resource/Watfordfc.com"
"0","22","West Ham United","http://dbpedia.org/resource/London_Borough_of_Newham","http://dbpedia.org/resource/West_Ham_United_F_C http://dbpedia.org/resource/WHUFC http://dbpedia.org/resource/West_Ham_United_F._C. http://dbpedia.org/resource/West_Ham_United http://dbpedia.org/resource/West_Ham_Utd http://dbpedia.org/resource/The_Irons http://dbpedia.org/resource/West_Ham_United_Football_Club http://dbpedia.org/resource/West_Ham_United_FC http://dbpedia.org/resource/West_Ham_United_F.C. http://dbpedia.org/resource/Whufc http://dbpedia.org/resource/West_ham_fc"
"0","23","York City","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/York_City_F.C http://dbpedia.org/resource/York_City http://dbpedia.org/resource/York_City_Football_Club http://dbpedia.org/resource/York_City_F_C http://dbpedia.org/resource/York_City_F.C._(1908) http://dbpedia.org/resource/The_Minstermen http://dbpedia.org/resource/York_City_F._C. http://dbpedia.org/resource/York_City_FC http://dbpedia.org/resource/Minstermen http://dbpedia.org/resource/Ycfc http://dbpedia.org/resource/YCFC http://dbpedia.org/resource/York_City_F.C. http://dbpedia.org/resource/York_city http://dbpedia.org/resource/York_City_Soccer_Club http://dbpedia.org/resource/Nick_Bassett http://dbpedia.org/resource/York_City_A.F.C. http://dbpedia.org/resource/York_FC http://dbpedia.org/resource/York_city_fc"
