"F1: 0.63333","Precision: 0.63333","Recall: 0.63333"
"Col","Row","Value","Submitted URI","Correct URI's"
"1","2","Meritorious Service Medal (with 3 Oak Leaf Clusters)","http://dbpedia.org/resource/Meritorious_Service_Medal_(United_States)","http://dbpedia.org/resource/Meritorious_Service_Medal_(United_Kingdom)"
"1","6","Joint Service Achievement Medal (with 2 Oak Leaf Clusters)","http://dbpedia.org/resource/Commendation_Medal","http://dbpedia.org/resource/Joint_Service_Achievement_Medal http://dbpedia.org/resource/Navy_and_Marine_Corps_Achievement_Medal http://dbpedia.org/resource/Achievement_Medal_(United_States) http://dbpedia.org/resource/Navy_Achievement_Medal http://dbpedia.org/resource/Army_Achievement_Medal http://dbpedia.org/resource/Navy_and_Marine_Corps_Achievement_Medal(United_States) http://dbpedia.org/resource/Coast_Guard_Achievement_Medal http://dbpedia.org/resource/USAF_Achievement_Medal http://dbpedia.org/resource/Achievement_Medal http://dbpedia.org/resource/Air_Force_Achievement_Medal"
"1","7","Air Force Achievement Medal","http://dbpedia.org/resource/Air_Force_Distinguished_Service_Medal","http://dbpedia.org/resource/Joint_Service_Achievement_Medal http://dbpedia.org/resource/Navy_and_Marine_Corps_Achievement_Medal http://dbpedia.org/resource/Achievement_Medal_(United_States) http://dbpedia.org/resource/Navy_Achievement_Medal http://dbpedia.org/resource/Army_Achievement_Medal http://dbpedia.org/resource/Navy_and_Marine_Corps_Achievement_Medal(United_States) http://dbpedia.org/resource/Coast_Guard_Achievement_Medal http://dbpedia.org/resource/USAF_Achievement_Medal http://dbpedia.org/resource/Achievement_Medal http://dbpedia.org/resource/Air_Force_Achievement_Medal"
"1","8","Army Achievement Medal","http://dbpedia.org/resource/Commendation_Medal","http://dbpedia.org/resource/Joint_Service_Achievement_Medal http://dbpedia.org/resource/Navy_and_Marine_Corps_Achievement_Medal http://dbpedia.org/resource/Achievement_Medal_(United_States) http://dbpedia.org/resource/Navy_Achievement_Medal http://dbpedia.org/resource/Army_Achievement_Medal http://dbpedia.org/resource/Navy_and_Marine_Corps_Achievement_Medal(United_States) http://dbpedia.org/resource/Coast_Guard_Achievement_Medal http://dbpedia.org/resource/USAF_Achievement_Medal http://dbpedia.org/resource/Achievement_Medal http://dbpedia.org/resource/Air_Force_Achievement_Medal"
"1","9","Joint Meritorious Unit Award (with 2 Oak Leaf Clusters)","http://dbpedia.org/resource/Commendation_Medal","http://dbpedia.org/resource/Joint_Meritorious_Unit_Award http://dbpedia.org/resource/JMUA http://dbpedia.org/resource/Joint_Meritorious_Unit_Commendation http://dbpedia.org/resource/Joint_Meritorious_Unit_Citation"
"1","16","Armed Forces Service Medal with three bronze Service Stars","http://dbpedia.org/resource/Vietnam_Service_Medal","http://dbpedia.org/resource/Armed_Forces_Service_Medal"
"1","22","Air Force Expeditionary Service Ribbon","http://dbpedia.org/resource/Commendation_Medal","http://dbpedia.org/resource/Air_Force_Expeditionary_Service_Ribbon http://dbpedia.org/resource/AFESR"
"1","25","Air Force Marksmanship Ribbon with one bronze Service Star","http://dbpedia.org/resource/Awards_and_decorations_of_the_National_Guard","http://dbpedia.org/resource/Navy_Pistol_Marksmanship_Ribbon http://dbpedia.org/resource/Small_Arms_Expert_Marksmanship_Ribbon http://dbpedia.org/resource/Navy_Rifle_Marksmanship_Ribbon http://dbpedia.org/resource/Marksmanship_Ribbon"
"1","28","Air Force Training Ribbon","http://dbpedia.org/resource/Air_Force_Recognition_Ribbon","http://dbpedia.org/resource/Air_Force_Training_Ribbon"
"1","29","United Nations Medal (Haiti)","http://dbpedia.org/resource/Commemorative_medal_for_United_Nations_operations_in_Korea","http://dbpedia.org/resource/UNTAET_medal http://dbpedia.org/resource/United_Nations_Medal"
"1","30","NATO Medal","http://dbpedia.org/resource/Special_Service_Medal_(Canada)","http://dbpedia.org/resource/NATO_Meritorious_Service_Medal http://dbpedia.org/resource/NATO_Medal http://dbpedia.org/resource/North_Atlantic_Treaty_Organization_Medal http://dbpedia.org/resource/North_Atlantic_Treaty_Organization_Medal_(International_Security_Assistance_Force) http://dbpedia.org/resource/NATO_Medal_for_Yugoslavia"
