"F1: 0.00000","Precision: 0.00000","Recall: 0.00000"
"Col","Row","Value","Submitted URI","Correct URI's"
"1","2","Norway","http://dbpedia.org/resource/Norway","http://dbpedia.org/resource/Norway_in_the_Eurovision_Song_Contest_2009 http://dbpedia.org/resource/Melodi_Grand_Prix_2009"
"1","3","Turkey","http://dbpedia.org/resource/Turkey","http://dbpedia.org/resource/Turkey_in_the_Eurovision_Song_Contest_2009"
"1","4","Bosnia and Herzegovina","http://dbpedia.org/resource/Bosnia_and_Herzegovina","http://dbpedia.org/resource/Bosnia_&_Herzegovina_in_the_Eurovision_Song_Contest_2009 http://dbpedia.org/resource/Bosnia_and_Herzegovina_in_the_Eurovision_Song_Contest_2009"
"1","5","Azerbaijan","http://dbpedia.org/resource/Azerbaijan","http://dbpedia.org/resource/Azerbaijan_in_the_Eurovision_Song_Contest_2009"
"1","6","Romania","http://dbpedia.org/resource/Romania","http://dbpedia.org/resource/Romania_in_the_Eurovision_Song_Contest_2009 http://dbpedia.org/resource/Selecţia_Naţională_Eurovision_2009"
"1","7","Albania","http://dbpedia.org/resource/Albania","http://dbpedia.org/resource/Albania_in_the_Eurovision_Song_Contest_2009"
"1","8","Croatia","http://dbpedia.org/resource/Croatia","http://dbpedia.org/resource/Dora_2009 http://dbpedia.org/resource/Croatia_in_the_Eurovision_Song_Contest_2009"
"1","9","Estonia","http://dbpedia.org/resource/Estonia","http://dbpedia.org/resource/Estonia_in_the_Eurovision_Song_Contest_2009"
"1","10","Greece","http://dbpedia.org/resource/Greece","http://dbpedia.org/resource/Greece_in_the_Eurovision_Song_Contest_2009"
"1","11","Iceland","http://dbpedia.org/resource/Iceland","http://dbpedia.org/resource/Söngvakeppni_Sjónvarpsins_2009 http://dbpedia.org/resource/Iceland_in_the_Eurovision_Song_Contest_2009"
"1","12","Lithuania","http://dbpedia.org/resource/Lithuania","http://dbpedia.org/resource/Lithuania_in_the_Eurovision_Song_Contest_2009"
"1","13","Moldova","http://dbpedia.org/resource/Moldova","http://dbpedia.org/resource/Moldova_in_the_Eurovision_Song_Contest_2009"
"1","14","Portugal","http://dbpedia.org/resource/Portugal","http://dbpedia.org/resource/Portugal_in_the_Eurovision_Song_Contest_2009 http://dbpedia.org/resource/Festival_da_Canção_2009"
"1","15","Russia","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Russian_in_the_Eurovision_Song_Contest_2009 http://dbpedia.org/resource/Russia_in_the_Eurovision_Song_Contest_2009"
"1","16","Spain","http://dbpedia.org/resource/Spain","http://dbpedia.org/resource/Spain_in_the_Eurovision_Song_Contest_2009"
"1","17","United Kingdom","http://dbpedia.org/resource/United_Kingdom_(album)","http://dbpedia.org/resource/United_Kingdom_in_the_Eurovision_Song_Contest_2009"
