"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,1,Arcadia Sawmill and Arcadia Cotton Mill,http://dbpedia.org/resource/Arcadia_Sawmill_and_Arcadia_Cotton_Mill
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,2,Bagdad Village Historic District,http://dbpedia.org/resource/Bagdad_Village_Historic_District
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,3,Bethune Blackwater Schooner,http://dbpedia.org/resource/Bethune_Blackwater_Schooner
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,4,Big Heart West,http://dbpedia.org/resource/Big_Heart_West
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,5,Butcherpen Mound,http://dbpedia.org/resource/Butcherpen_Mound
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,6,First American Road in Florida,http://dbpedia.org/resource/First_American_Road_in_Florida
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,7,Florida State Road No. 1,http://dbpedia.org/resource/Florida_State_Road_A1A
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,8,Louisville and Nashville Depot,"http://dbpedia.org/resource/Louisville_and_Nashville_Depot_(Milton,_Florida)"
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,9,Milton Historic District,"http://dbpedia.org/resource/Milton_Historic_District_(Milton,_Pennsylvania)"
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,10,Mt. Pilgrim African Baptist Church,http://dbpedia.org/resource/Mt._Pilgrim_African_Baptist_Church
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,11,Naval Live Oaks Cemetery,http://dbpedia.org/resource/Naval_Live_Oaks_Reservation
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,12,Naval Live Oaks Reservation,http://dbpedia.org/resource/Naval_Live_Oaks_Reservation
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,13,Ollinger-Cobb House,http://dbpedia.org/resource/Ollinger-Cobb_House
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,14,St. Mary's Episcopal Church and Rectory,"http://dbpedia.org/resource/St._Mary's_Episcopal_Church_and_Rectory_(Milton,_Florida)"
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,15,Third Gulf Breeze,http://dbpedia.org/resource/Third_Gulf_Breeze
"National_Register_of_Historic_Places_listings_in_Santa_Rosa_County,_Florida#0_1",1,16,Thomas Creek Archeological District,http://dbpedia.org/resource/Thomas_Creek_Archeological_District
