"F1: 0.00000","Precision: 0.00000","Recall: 0.00000"
"Col","Row","Value","Submitted URI","Correct URI's"
"0","2","Ê¾Ä\u0080lapÌ\u0084* (Ü\u0090Ü Ü¦)","http://dbpedia.org/resource/U_(disambiguation)","http://dbpedia.org/resource/Aleph_(letter) http://dbpedia.org/resource/Alef_maksura http://dbpedia.org/resource/אּ http://dbpedia.org/resource/Alif_(letter) http://dbpedia.org/resource/Alaph http://dbpedia.org/resource/ﺎ http://dbpedia.org/resource/`alif http://dbpedia.org/resource/𐤀 http://dbpedia.org/resource/'alp http://dbpedia.org/resource/Alif_maqṣūra http://dbpedia.org/resource/ʼalp http://dbpedia.org/resource/ا http://dbpedia.org/resource/ܐ http://dbpedia.org/resource/Alif_maddah http://dbpedia.org/resource/Ālaph http://dbpedia.org/resource/'alif_maddah http://dbpedia.org/resource/Broken_alif http://dbpedia.org/resource/Alif_madda http://dbpedia.org/resource/ﺍ http://dbpedia.org/resource/ʾalif http://dbpedia.org/resource/א http://dbpedia.org/resource/ݴ http://dbpedia.org/resource/Egyptian_aleph http://dbpedia.org/resource/ʾalp http://dbpedia.org/resource/'Alif http://dbpedia.org/resource/ݳ http://dbpedia.org/resource/Aleph http://dbpedia.org/resource/ʼalif http://dbpedia.org/resource/Egyptological_Aleph http://dbpedia.org/resource/ࠀ http://dbpedia.org/resource/אָ http://dbpedia.org/resource/'alif http://dbpedia.org/resource/Aleph_(Hebrew) http://dbpedia.org/resource/𐡀 http://dbpedia.org/resource/`alp http://dbpedia.org/resource/אַ"
"0","3","BÄ\u0093á¹¯ (Ü\u0092Ü\u009DÜ¬)","http://dbpedia.org/resource/Albania","http://dbpedia.org/resource/ﺒ http://dbpedia.org/resource/ﺑ_ﺏ http://dbpedia.org/resource/Bet_(letter) http://dbpedia.org/resource/ב http://dbpedia.org/resource/Bāʼ http://dbpedia.org/resource/ܒ http://dbpedia.org/resource/ب http://dbpedia.org/resource/Beth_(letter) http://dbpedia.org/resource/Bāʾ http://dbpedia.org/resource/ﺐ http://dbpedia.org/resource/בּ http://dbpedia.org/resource/ࠁ http://dbpedia.org/resource/Beh_(letter) http://dbpedia.org/resource/Vet_(letter) http://dbpedia.org/resource/𐤁 http://dbpedia.org/resource/ﺏ http://dbpedia.org/resource/𐡁 http://dbpedia.org/resource/בֿ http://dbpedia.org/resource/ﺑ"
"0","4","GÄ\u0081mal (Ü\u0093Ü¡Ü )","http://dbpedia.org/resource/Radio_Ga_Ga","http://dbpedia.org/resource/ܓ http://dbpedia.org/resource/ﺟ_ﺝ http://dbpedia.org/resource/Ǧīm http://dbpedia.org/resource/Gemel http://dbpedia.org/resource/Ğīm http://dbpedia.org/resource/ࠂ http://dbpedia.org/resource/Jim_(Arabic_letter) http://dbpedia.org/resource/Gimel_(letter) http://dbpedia.org/resource/ג׳ http://dbpedia.org/resource/ﺞ http://dbpedia.org/resource/ג http://dbpedia.org/resource/ﺝ http://dbpedia.org/resource/ﺠ http://dbpedia.org/resource/Gimmel http://dbpedia.org/resource/𐡂 http://dbpedia.org/resource/ﺟ http://dbpedia.org/resource/Gaml http://dbpedia.org/resource/Gimel http://dbpedia.org/resource/גּ http://dbpedia.org/resource/𐤂 http://dbpedia.org/resource/Gimmel_(letter) http://dbpedia.org/resource/ج http://dbpedia.org/resource/ܔ"
"0","5","DÄ\u0081laá¹¯* (Ü\u0095Ü Ü¬)","http://dbpedia.org/resource/Laos","http://dbpedia.org/resource/Dāl http://dbpedia.org/resource/د http://dbpedia.org/resource/דּ http://dbpedia.org/resource/𐡃 http://dbpedia.org/resource/ﺪ http://dbpedia.org/resource/ℸ http://dbpedia.org/resource/Daleth_(letter) http://dbpedia.org/resource/Dalet http://dbpedia.org/resource/ﺩ http://dbpedia.org/resource/ࠃ http://dbpedia.org/resource/Dalet_(letter) http://dbpedia.org/resource/دذ http://dbpedia.org/resource/Dal_(letter) http://dbpedia.org/resource/𐤃 http://dbpedia.org/resource/Daleth http://dbpedia.org/resource/ד http://dbpedia.org/resource/Daled http://dbpedia.org/resource/ܕ"
"0","6","HÄ\u0093* (Ü\u0097Ü\u0090)","nan","http://dbpedia.org/resource/ه http://dbpedia.org/resource/Hāʾ http://dbpedia.org/resource/ه_هـ http://dbpedia.org/resource/He_(letter) http://dbpedia.org/resource/ܗ http://dbpedia.org/resource/הּ http://dbpedia.org/resource/Ha_(letter) http://dbpedia.org/resource/𐡄 http://dbpedia.org/resource/ﻪ http://dbpedia.org/resource/ﻩ http://dbpedia.org/resource/Heh_(letter) http://dbpedia.org/resource/ה http://dbpedia.org/resource/Hāʼ http://dbpedia.org/resource/هـ http://dbpedia.org/resource/ﻬ http://dbpedia.org/resource/Ha' http://dbpedia.org/resource/Há http://dbpedia.org/resource/ࠄ http://dbpedia.org/resource/ـهـ_ـه http://dbpedia.org/resource/ﻫ http://dbpedia.org/resource/הֹ http://dbpedia.org/resource/𐤄 http://dbpedia.org/resource/Hey_(Hebrew_letter) http://dbpedia.org/resource/He_(leter)"
"0","7","Waw* (Ü\u0098Ü\u0098)","http://dbpedia.org/resource/Saint_Lawrence_River","http://dbpedia.org/resource/Double_vav http://dbpedia.org/resource/ۉ http://dbpedia.org/resource/ו http://dbpedia.org/resource/ۏ http://dbpedia.org/resource/ﯣ http://dbpedia.org/resource/ﯙ http://dbpedia.org/resource/ﯛ http://dbpedia.org/resource/Vau_(letter) http://dbpedia.org/resource/ࠅ http://dbpedia.org/resource/וֹ http://dbpedia.org/resource/ﯞ http://dbpedia.org/resource/Wāw http://dbpedia.org/resource/ﯜ http://dbpedia.org/resource/ﯢ http://dbpedia.org/resource/ۆ http://dbpedia.org/resource/ۈ http://dbpedia.org/resource/ﻮ http://dbpedia.org/resource/و http://dbpedia.org/resource/ۋ http://dbpedia.org/resource/ۊ http://dbpedia.org/resource/𐤅 http://dbpedia.org/resource/ܘ http://dbpedia.org/resource/ﻭ http://dbpedia.org/resource/Waw/Vav_(letter) http://dbpedia.org/resource/Vav_(letter) http://dbpedia.org/resource/𐡅 http://dbpedia.org/resource/ﯟ http://dbpedia.org/resource/ﯚ http://dbpedia.org/resource/Waw_(letter)"
"0","8","Zayn* (Ü\u0099Ü\u009DÜ¢)","http://dbpedia.org/resource/Seinsheim","http://dbpedia.org/resource/ז׳ http://dbpedia.org/resource/זּ http://dbpedia.org/resource/𐤆 http://dbpedia.org/resource/ܙ http://dbpedia.org/resource/Zayin_(letter) http://dbpedia.org/resource/ﺯ http://dbpedia.org/resource/Zai_(letter) http://dbpedia.org/resource/ﺰ http://dbpedia.org/resource/Zāy http://dbpedia.org/resource/Zāī http://dbpedia.org/resource/𐡆 http://dbpedia.org/resource/ࠆ http://dbpedia.org/resource/Zayin http://dbpedia.org/resource/ز http://dbpedia.org/resource/ז"
"0","9","á¸¤Ä\u0093á¹¯ (Ü\u009AÜ\u009DÜ¬)","http://dbpedia.org/resource/Ə","http://dbpedia.org/resource/חַ http://dbpedia.org/resource/ܚ http://dbpedia.org/resource/Ħa http://dbpedia.org/resource/Heth http://dbpedia.org/resource/Chet_(letter) http://dbpedia.org/resource/Cheth http://dbpedia.org/resource/ח http://dbpedia.org/resource/H̱et http://dbpedia.org/resource/Ḥā http://dbpedia.org/resource/ﺡ http://dbpedia.org/resource/ࠇ http://dbpedia.org/resource/Ḥa http://dbpedia.org/resource/Ḥāʼ http://dbpedia.org/resource/𐤇 http://dbpedia.org/resource/ﺤ http://dbpedia.org/resource/ﺣ http://dbpedia.org/resource/Het_(letter) http://dbpedia.org/resource/Kheth http://dbpedia.org/resource/Heth_(letter) http://dbpedia.org/resource/Khet_(letter) http://dbpedia.org/resource/ح http://dbpedia.org/resource/Ḥêṯ http://dbpedia.org/resource/Ḥet http://dbpedia.org/resource/Ḥāʾ http://dbpedia.org/resource/ﺢ http://dbpedia.org/resource/Hēth http://dbpedia.org/resource/ﺣﺡ http://dbpedia.org/resource/𐡇"
"0","10","á¹¬Ä\u0093á¹¯ (Ü\u009BÜ\u009DÜ¬)","http://dbpedia.org/resource/Ə","http://dbpedia.org/resource/Ṭāʾ http://dbpedia.org/resource/ܜ http://dbpedia.org/resource/𐤈 http://dbpedia.org/resource/ט http://dbpedia.org/resource/Ṭeth http://dbpedia.org/resource/Ṭēth http://dbpedia.org/resource/ﻂ http://dbpedia.org/resource/Ṭāʼ http://dbpedia.org/resource/Ṭaa http://dbpedia.org/resource/𐡈 http://dbpedia.org/resource/ﻃ http://dbpedia.org/resource/ﻄ http://dbpedia.org/resource/Tet_(letter) http://dbpedia.org/resource/ࠈ http://dbpedia.org/resource/טּ http://dbpedia.org/resource/ܛ http://dbpedia.org/resource/ط http://dbpedia.org/resource/ﻁ http://dbpedia.org/resource/Teth_(letter) http://dbpedia.org/resource/Teth http://dbpedia.org/resource/Ṭēt"
"0","11","YÅ\u008Dá¸\u008F (Ü\u009DÜ\u0098Ü\u0095)","http://dbpedia.org/resource/Mexico_City","http://dbpedia.org/resource/יִ http://dbpedia.org/resource/ﻲ http://dbpedia.org/resource/𐤉 http://dbpedia.org/resource/ﻴ http://dbpedia.org/resource/ي http://dbpedia.org/resource/ﻱ http://dbpedia.org/resource/Yāʼ http://dbpedia.org/resource/ﯾ http://dbpedia.org/resource/ﯼ http://dbpedia.org/resource/Yāʾ http://dbpedia.org/resource/יּ http://dbpedia.org/resource/Yohd http://dbpedia.org/resource/Yodh http://dbpedia.org/resource/ﯽ http://dbpedia.org/resource/ی http://dbpedia.org/resource/Yodh_(letter) http://dbpedia.org/resource/𐡉 http://dbpedia.org/resource/ܝ http://dbpedia.org/resource/ﻳ http://dbpedia.org/resource/Yudh http://dbpedia.org/resource/ﻳ_ﻱ http://dbpedia.org/resource/Ya' http://dbpedia.org/resource/ࠉ http://dbpedia.org/resource/Yod_(letter)) http://dbpedia.org/resource/י http://dbpedia.org/resource/Yod_(letter) http://dbpedia.org/resource/ﯿ"
