"F1: 0.06667","Precision: 0.06667","Recall: 0.06667"
"Col","Row","Value","Submitted URI","Correct URI's"
"0","1","60 m","http://dbpedia.org/resource/Bundesautobahn_60","http://dbpedia.org/resource/60_m http://dbpedia.org/resource/60_m_sprint http://dbpedia.org/resource/60_metres_sprint http://dbpedia.org/resource/60_metres http://dbpedia.org/resource/60_Meters_Dash http://dbpedia.org/resource/60m http://dbpedia.org/resource/60_Metres_Dash http://dbpedia.org/resource/60_Metre_Dash http://dbpedia.org/resource/60_meters http://dbpedia.org/resource/60-meter_dash http://dbpedia.org/resource/60_meter_dash http://dbpedia.org/resource/60_metres_dash http://dbpedia.org/resource/60_Meter_Dash"
"0","2","200 m","http://dbpedia.org/resource/200","http://dbpedia.org/resource/200m_sprint http://dbpedia.org/resource/200_meter http://dbpedia.org/resource/200-meter_dash http://dbpedia.org/resource/200_metre http://dbpedia.org/resource/200_m http://dbpedia.org/resource/200_Metres_Dash http://dbpedia.org/resource/200_meter_dash http://dbpedia.org/resource/200m_Sprint http://dbpedia.org/resource/200-meter_sprint http://dbpedia.org/resource/200_meters http://dbpedia.org/resource/200_Metre_Dash http://dbpedia.org/resource/220_yards http://dbpedia.org/resource/200_meter_race http://dbpedia.org/resource/200_metres_sprint http://dbpedia.org/resource/200_Meter_Dash http://dbpedia.org/resource/220-yard_dash http://dbpedia.org/resource/220-yard_run http://dbpedia.org/resource/200_meters_sprint http://dbpedia.org/resource/220_yard_dash http://dbpedia.org/resource/200_meter_sprint http://dbpedia.org/resource/200_metres http://dbpedia.org/resource/220_yard_sprint http://dbpedia.org/resource/200_Meters_Dash http://dbpedia.org/resource/200_metre_sprint http://dbpedia.org/resource/200m"
"0","3","400 m","http://dbpedia.org/resource/Boeing_747-400","http://dbpedia.org/resource/400_metres_sprint http://dbpedia.org/resource/400_metres_dash http://dbpedia.org/resource/400_meter_dash http://dbpedia.org/resource/400-meter_dash http://dbpedia.org/resource/400_meters http://dbpedia.org/resource/400_m http://dbpedia.org/resource/400_Metres_Dash http://dbpedia.org/resource/400_Metre_Dash http://dbpedia.org/resource/400_Meters_Dash http://dbpedia.org/resource/400m_metre_sprint http://dbpedia.org/resource/400_m_sprint http://dbpedia.org/resource/400_Meter_Dash http://dbpedia.org/resource/400_metre_dash http://dbpedia.org/resource/400_metres http://dbpedia.org/resource/400_meter http://dbpedia.org/resource/400-meters http://dbpedia.org/resource/400-meter_sprint http://dbpedia.org/resource/400m http://dbpedia.org/resource/400_metre_sprint"
"0","4","800 m","http://dbpedia.org/resource/Athletics_at_the_2016_Summer_Olympics","http://dbpedia.org/resource/880_yards http://dbpedia.org/resource/800_m http://dbpedia.org/resource/800-meter_run http://dbpedia.org/resource/800_metres http://dbpedia.org/resource/880-yards http://dbpedia.org/resource/World_records_in_800_metres http://dbpedia.org/resource/880-yard_run http://dbpedia.org/resource/880_yard_run http://dbpedia.org/resource/800_meters http://dbpedia.org/resource/800m http://dbpedia.org/resource/800_meter"
"0","5","1500 m","http://it.dbpedia.org/resource/1500_(numero)","http://dbpedia.org/resource/1500_meter_run http://dbpedia.org/resource/1500_m http://dbpedia.org/resource/1500_Metres http://dbpedia.org/resource/1,500_meters http://dbpedia.org/resource/1,500_metres http://dbpedia.org/resource/1500_Meter http://dbpedia.org/resource/1500_metres http://dbpedia.org/resource/1500_meter http://dbpedia.org/resource/1500m http://dbpedia.org/resource/1500-meter_run http://dbpedia.org/resource/1,500_m http://dbpedia.org/resource/1500_meters"
"0","6","3000 m","http://dbpedia.org/resource/Athletics_at_the_2016_Summer_Olympics","http://dbpedia.org/resource/3000_meter_run http://dbpedia.org/resource/3,000_meters http://dbpedia.org/resource/3000_metres http://dbpedia.org/resource/3000_m http://dbpedia.org/resource/3,000_metres http://dbpedia.org/resource/3000-meter_run http://dbpedia.org/resource/3000_meters http://dbpedia.org/resource/3,000_m http://dbpedia.org/resource/3000m"
"0","7","60 m hurdles","http://dbpedia.org/resource/Athletics_at_the_2012_Summer_Olympics_–_Women's_100_metres_hurdles","http://dbpedia.org/resource/60m_Hurdles http://dbpedia.org/resource/60_metres_hurdles http://dbpedia.org/resource/60_m_hurdles http://dbpedia.org/resource/60_meter_hurdles http://dbpedia.org/resource/60m_hurdles http://dbpedia.org/resource/60_metre_hurdles http://dbpedia.org/resource/60-meter_hurdles http://dbpedia.org/resource/60_meters_hurdles"
"0","8","High jump","http://dbpedia.org/resource/Athletics_at_the_2016_Summer_Olympics","http://dbpedia.org/resource/Running_high_jump http://dbpedia.org/resource/High_jump_bar http://dbpedia.org/resource/High_jump http://dbpedia.org/resource/Highjump http://dbpedia.org/resource/High_jumper http://dbpedia.org/resource/High-jump http://dbpedia.org/resource/High_jumping http://dbpedia.org/resource/High_Jump"
"0","10","Long jump","http://dbpedia.org/resource/1970_British_Commonwealth_Games","http://dbpedia.org/resource/Broad_jumper http://dbpedia.org/resource/Long_jumping http://dbpedia.org/resource/Longjump http://dbpedia.org/resource/Farthest_jumper http://dbpedia.org/resource/Long_jumper http://dbpedia.org/resource/Long_jump_(sport) http://dbpedia.org/resource/Longjumper http://dbpedia.org/resource/Running_long_jump http://dbpedia.org/resource/Long-jumper http://dbpedia.org/resource/Broad_jump http://dbpedia.org/resource/Long_Jump http://dbpedia.org/resource/Long_jump http://dbpedia.org/resource/Long-jumping"
"0","11","Triple jump","http://dbpedia.org/resource/1970_British_Commonwealth_Games","http://dbpedia.org/resource/Hop,_skip,_and_a_jump http://dbpedia.org/resource/Hop,_step_and_jump http://dbpedia.org/resource/Triple_jump http://dbpedia.org/resource/Triple-jump http://dbpedia.org/resource/Triple_jumper http://dbpedia.org/resource/Triple_Jump http://dbpedia.org/resource/Hop,_skip_and_jump"
"0","12","Shot put","http://dbpedia.org/resource/Discus_throw","http://dbpedia.org/resource/Shot_putt http://dbpedia.org/resource/Shot_Putt http://dbpedia.org/resource/Shot_putting http://dbpedia.org/resource/Shot_putter http://dbpedia.org/resource/Shotput http://dbpedia.org/resource/Shotputter http://dbpedia.org/resource/Shot_Put http://dbpedia.org/resource/Shot_put http://dbpedia.org/resource/Shot-put"
"0","13","Pentathlon","http://dbpedia.org/resource/Pentathlon_(film)","http://dbpedia.org/resource/Women's_pentathlon"
"0","15","3000 m walk","http://dbpedia.org/resource/Athletics_at_the_1968_Summer_Olympics","http://dbpedia.org/resource/Run-walk http://dbpedia.org/resource/Racewalker http://dbpedia.org/resource/Race-walking http://dbpedia.org/resource/3000_m_walk http://dbpedia.org/resource/Walk_race http://dbpedia.org/resource/5000_m_walk http://dbpedia.org/resource/Race_walking http://dbpedia.org/resource/Run-walking http://dbpedia.org/resource/Walking_race http://dbpedia.org/resource/50000_m_walk http://dbpedia.org/resource/3000_metres_walk http://dbpedia.org/resource/100-mile_walk http://dbpedia.org/resource/4000_metres_track_walk http://dbpedia.org/resource/5000_metres_race_walk http://dbpedia.org/resource/3000_metres_race_walk http://dbpedia.org/resource/Walking-Races http://dbpedia.org/resource/30000_m_walk http://dbpedia.org/resource/10,000_metres_walk http://dbpedia.org/resource/Speedwalking http://dbpedia.org/resource/50_kilometres_walk http://dbpedia.org/resource/50_kilometre_walk http://dbpedia.org/resource/Race_walker http://dbpedia.org/resource/20,000_metres_track_walk http://dbpedia.org/resource/Race_Walking http://dbpedia.org/resource/10000_m_walk http://dbpedia.org/resource/Racewalking http://dbpedia.org/resource/Racewalk http://dbpedia.org/resource/5000_metres_walk http://dbpedia.org/resource/20000_m_walk http://dbpedia.org/resource/Olympic_walking http://dbpedia.org/resource/Race_walk http://dbpedia.org/resource/5000_metres_track_walk http://dbpedia.org/resource/15_kilometres_race_walk http://dbpedia.org/resource/Walking_(sport) http://dbpedia.org/resource/10km_walk"
"0","16","4x400 m relay","http://dbpedia.org/resource/Athletics_at_the_1988_Summer_Olympics","http://dbpedia.org/resource/4_×_400_m http://dbpedia.org/resource/4x400m http://dbpedia.org/resource/4×400_meters_relay http://dbpedia.org/resource/4×400_metres_relay http://dbpedia.org/resource/4_x_400_m_relay http://dbpedia.org/resource/4_x_400_metres_relay http://dbpedia.org/resource/4x400_m_relay http://dbpedia.org/resource/Athletics_at_the_2008_Summer_Olympics_-_Women's_4x400_meter_relay http://dbpedia.org/resource/Mile_relay http://dbpedia.org/resource/4_×_400_meters_relay http://dbpedia.org/resource/4x400_metre_relay http://dbpedia.org/resource/4×400_m_relay http://dbpedia.org/resource/4_x_400_metre_relay http://dbpedia.org/resource/4x400 http://dbpedia.org/resource/4_x_400_metres http://dbpedia.org/resource/4×400_metre_relay http://dbpedia.org/resource/4x400_meters_relay http://dbpedia.org/resource/4x_400_m_relay http://dbpedia.org/resource/4x4_relay http://dbpedia.org/resource/4_x_400_m http://dbpedia.org/resource/4x400_metres_relay http://dbpedia.org/resource/4_×_400_m_relay http://dbpedia.org/resource/4_x_400_meter_relay http://dbpedia.org/resource/4_x_400_meters_relay http://dbpedia.org/resource/4_×_400_metre_relay http://dbpedia.org/resource/4_X_400_m_relay http://dbpedia.org/resource/4×400_meter_relay http://dbpedia.org/resource/4_×_400_meter_relay http://dbpedia.org/resource/4_×_400_metres_relay http://dbpedia.org/resource/4×400-meter_relay http://dbpedia.org/resource/4x400_meter_relay http://dbpedia.org/resource/4_×_400-meter_relay http://dbpedia.org/resource/4x400-meter_relay http://dbpedia.org/resource/4x400m_relay http://dbpedia.org/resource/4_x_400m_relay http://dbpedia.org/resource/4x400_m http://dbpedia.org/resource/4_X_400_metres_relay"
