"F1: 0.46429","Precision: 0.46429","Recall: 0.46429"
"Col","Row","Value","Submitted URI","Correct URI's"
"2","3","Greek life at the University of Georgia (talk)","http://dbpedia.org/resource/Georgia_Institute_of_Technology","http://dbpedia.org/resource/Order_of_the_Greek_Horsemen http://dbpedia.org/resource/The_Order_of_the_Greek_Horsemen http://dbpedia.org/resource/Greek_life_at_the_University_of_Georgia"
"2","6","Tissue expansion (talk)","nan","http://dbpedia.org/resource/Tissue_expander http://dbpedia.org/resource/Tissue_expansion http://dbpedia.org/resource/Tissue_expanders"
"2","8","Form factor (mobile phones) (talk)","nan","http://dbpedia.org/resource/Brick_(form) http://dbpedia.org/resource/Touchscreen_mobile_device http://dbpedia.org/resource/Slide_phone http://dbpedia.org/resource/Slab_phone http://dbpedia.org/resource/Bar_(form) http://dbpedia.org/resource/Bar_(phone) http://dbpedia.org/resource/Bar_phone http://dbpedia.org/resource/Candybar_phone http://dbpedia.org/resource/Swivel_(form) http://dbpedia.org/resource/Form_factor_(mobile_phones) http://dbpedia.org/resource/Mobile_phone_form_factors http://dbpedia.org/resource/Slate_phone http://dbpedia.org/resource/Slide_(form) http://dbpedia.org/resource/Slab_(phone) http://dbpedia.org/resource/Form_factors_of_mobile_phones http://dbpedia.org/resource/Slider_(mobile_phones) http://dbpedia.org/resource/Cell_phone_form_factor http://dbpedia.org/resource/Candybar_(phone) http://dbpedia.org/resource/Mobile_phone_form_factor"
"2","10","Cast Offs (talk)","http://dbpedia.org/resource/Doctor_Who","http://dbpedia.org/resource/Cast_Offs http://dbpedia.org/resource/Cast_Offs_(TV_Series) http://dbpedia.org/resource/Castoffs http://dbpedia.org/resource/Cast_Offs_(TV_series) http://dbpedia.org/resource/Cast-offs"
"2","12","Nordland (talk)","http://dbpedia.org/resource/Nordland_I","http://dbpedia.org/resource/Nordland http://dbpedia.org/resource/History_of_Nordland http://dbpedia.org/resource/Nordland_(Northern_Europe) http://dbpedia.org/resource/Nordland_county http://dbpedia.org/resource/Nordlandene_amt http://dbpedia.org/resource/Nordland_County"
"2","13","Jelly bean (talk)","http://dbpedia.org/resource/Android_(operating_system)","http://dbpedia.org/resource/Jellybeans http://dbpedia.org/resource/Jellybean http://dbpedia.org/resource/Jelly_bean http://dbpedia.org/resource/Candy_beans http://dbpedia.org/resource/Jelly_beans http://dbpedia.org/resource/Jelly_Bean http://dbpedia.org/resource/Candy_bean"
"2","14","Homeowner association (talk)","http://dbpedia.org/resource/Love_Canal","http://dbpedia.org/resource/Homes_Association http://dbpedia.org/resource/Home_Owners_Association http://dbpedia.org/resource/Homeowners'_association http://dbpedia.org/resource/Rules_enforcement http://dbpedia.org/resource/Homeowners_associations http://dbpedia.org/resource/Homeowners_Association http://dbpedia.org/resource/Homeowners_association http://dbpedia.org/resource/Contract_government http://dbpedia.org/resource/Homeowner_association http://dbpedia.org/resource/Homeowners'_associations http://dbpedia.org/resource/Common_property_institution http://dbpedia.org/resource/Homeowner_Association http://dbpedia.org/resource/Condo_Owners_Association http://dbpedia.org/resource/Homeowner's_association http://dbpedia.org/resource/Residential_community_association http://dbpedia.org/resource/Home_owners_association http://dbpedia.org/resource/Private_street_association http://dbpedia.org/resource/Homeowner's_Association http://dbpedia.org/resource/Home_owner_association http://dbpedia.org/resource/Property_owners_association http://dbpedia.org/resource/Homeowner_associations http://dbpedia.org/resource/Commercial_Property_Owner's_Associations_(CPOA) http://dbpedia.org/resource/Homeowner's_associations"
"2","15","Pi Kappa Alpha (talk)","http://dbpedia.org/resource/University_of_Michigan","http://dbpedia.org/resource/Pi_Kappa_Alpha http://dbpedia.org/resource/ΠΚΑ http://dbpedia.org/resource/ΠKΑ"
"2","17","History of North American college fraternities and sororities (talk)","http://dbpedia.org/resource/Fraternities_and_sororities","http://dbpedia.org/resource/History_of_north_american_fraternities_and_sororities http://dbpedia.org/resource/History_of_Fraternities http://dbpedia.org/resource/History_of_North_American_college_fraternities_and_sororities http://dbpedia.org/resource/History_of_Student_organizations_in_North_America_(fraternities_and_sororities) http://dbpedia.org/resource/History_of_North_American_fraternities_and_sororities http://dbpedia.org/resource/Greek-letter_fraternity"
"2","18","Enhanced 9-1-1 (talk)","nan","http://dbpedia.org/resource/911_address http://dbpedia.org/resource/911_addressing http://dbpedia.org/resource/Automatic_Location_Information http://dbpedia.org/resource/Enhanced_9-1-1 http://dbpedia.org/resource/Enhanced_911 http://dbpedia.org/resource/E911 http://dbpedia.org/resource/E-911 http://dbpedia.org/resource/Caller_location"
