Laois_All-County_Football_League#2_2,2,1,O'Dempseys,http://dbpedia.org/resource/O'Dempseys_GAA
Laois_All-County_Football_League#2_2,2,2,St Josephs,http://dbpedia.org/resource/St_Josephs_GAA
Laois_All-County_Football_League#2_2,2,3,Stradbally,http://dbpedia.org/resource/Stradbally_GAA_(County_Laois)
Laois_All-County_Football_League#2_2,2,4,Spink,http://dbpedia.org/resource/Spink_GAA
Laois_All-County_Football_League#2_2,2,5,Park\/Ratheniska,http://dbpedia.org/resource/Park/Ratheniska_GAA
Laois_All-County_Football_League#2_2,2,6,Rosenallis,http://dbpedia.org/resource/Rosenallis_GAA
Laois_All-County_Football_League#2_2,2,7,Graiguecullen,http://dbpedia.org/resource/Graiguecullen_GAA
Laois_All-County_Football_League#2_2,2,8,Annanough,http://dbpedia.org/resource/Annanough_GAA
Laois_All-County_Football_League#2_2,2,9,Park\/Ratheniska,http://dbpedia.org/resource/Park/Ratheniska_GAA
Laois_All-County_Football_League#2_2,2,10,Spink,http://dbpedia.org/resource/Spink_GAA
Laois_All-County_Football_League#2_2,2,12,Harps,http://dbpedia.org/resource/Finn_Harps_F.C.
Laois_All-County_Football_League#2_2,2,13,Ballyroan,http://dbpedia.org/resource/Ballyroan_Abbey_GAA
Laois_All-County_Football_League#2_2,2,14,Portarlington,http://dbpedia.org/resource/Portarlington_GAA
Laois_All-County_Football_League#2_2,2,16,Crettyard,http://dbpedia.org/resource/Crettyard_GAA
Laois_All-County_Football_League#2_2,2,22,Harps,http://dbpedia.org/resource/Finn_Harps_F.C.
