"F1: 0.56667","Precision: 0.56667","Recall: 0.56667"
"Col","Row","Value","Submitted URI","Correct URI's"
"2","6","Carronvale House (talk)","nan","http://dbpedia.org/resource/Carronvale_House"
"2","7","Buffs (Royal East Kent Regiment) (talk)","http://dbpedia.org/resource/West_Texas_A&M_University","http://dbpedia.org/resource/Steady_the_Buffs http://dbpedia.org/resource/The_Buffs http://dbpedia.org/resource/3rd_(The_East_Kent)_Regiment_of_Foot http://dbpedia.org/resource/Steady,_the_Buffs! http://dbpedia.org/resource/Buffs_(Royal_East_Kent_Regiment) http://dbpedia.org/resource/3rd_(East_Kent)_Regiment_of_Foot http://dbpedia.org/resource/Royal_East_Kent_Regiment http://dbpedia.org/resource/East_Kent_Regiment http://dbpedia.org/resource/3rd_(the_East_Kent)_Regiment_of_Foot http://dbpedia.org/resource/Holland_Regiment http://dbpedia.org/resource/The_Buffs_(East_Kent_Regiment) http://dbpedia.org/resource/3rd_Regiment_of_Foot http://dbpedia.org/resource/The_Buffs_(East_Kent)_Regiment http://dbpedia.org/resource/3rd_Foot http://dbpedia.org/resource/The_Buffs_(Royal_East_Kent_Regiment) http://dbpedia.org/resource/Buffs_(East_Kent_Regiment) http://dbpedia.org/resource/Prince_George_of_Denmark's_Regiment"
"2","9","A12 Authentication (talk)","nan","http://dbpedia.org/resource/A12_Authentication"
"2","10","20th (Light) Division (talk)","http://dbpedia.org/resource/20th_Army_(Soviet_Union)","http://dbpedia.org/resource/British_20th_(Light)_Division http://dbpedia.org/resource/20th_(Light)_Division http://dbpedia.org/resource/20th_(Light)_Division_(United_Kingdom)"
"2","11","31st Division (United Kingdom) (talk)","http://dbpedia.org/resource/Provinces_of_Indonesia","http://dbpedia.org/resource/31st_Division_(United_Kingdom) http://dbpedia.org/resource/British_31st_Division"
"2","12","2nd Division (Australia) (talk)","http://dbpedia.org/resource/2nd_Armored_Division_(France)","http://dbpedia.org/resource/Australian_2nd_Division_(World_War_I) http://dbpedia.org/resource/Australian_2nd_Division http://dbpedia.org/resource/Australian_2nd_Division_(World_War_II) http://dbpedia.org/resource/2nd_Division_(Australia)"
"2","14","Giacomo Matteotti (talk)","nan","http://dbpedia.org/resource/Matteoti_Crisis http://dbpedia.org/resource/Giacomo_Matteotti http://dbpedia.org/resource/Giacoma_Matteotti http://dbpedia.org/resource/Matteotti http://dbpedia.org/resource/Giacomo_Matteoti"
"2","15","Art education (talk)","http://dbpedia.org/resource/Music","http://dbpedia.org/resource/Art_Teaching http://dbpedia.org/resource/Art_teachers http://dbpedia.org/resource/Art_teacher http://dbpedia.org/resource/Art_educators http://dbpedia.org/resource/Artist_educator http://dbpedia.org/resource/Art_education http://dbpedia.org/resource/Art_educator http://dbpedia.org/resource/Art_teaching http://dbpedia.org/resource/Visual_arts_education http://dbpedia.org/resource/Artist-educator http://dbpedia.org/resource/Artist_educators http://dbpedia.org/resource/Art_instructor http://dbpedia.org/resource/Artist-educators http://dbpedia.org/resource/Art_Education"
"2","16","Llechau-isaf (talk)","http://dbpedia.org/resource/Efail_Isaf","http://dbpedia.org/resource/Llechau-isaf"
"2","17","FLO International (talk)","http://dbpedia.org/resource/Miami","http://dbpedia.org/resource/FLO_International"
"2","20","Churchkey (talk)","http://dbpedia.org/resource/Church_key","http://dbpedia.org/resource/Churchkey"
"2","21","Convenience technologies (talk)","http://dbpedia.org/resource/Major_appliance","http://dbpedia.org/resource/Convenience_technologies"
"2","22","Entrenching battalions (World War I) (talk)","http://dbpedia.org/resource/26th_Battalion_(New_Zealand)","http://dbpedia.org/resource/Entrenching_battalions_(World_War_I) http://dbpedia.org/resource/Entrenching_battalions_(WW1) http://dbpedia.org/resource/3rd_New_Zealand_Entrenching_Battalion http://dbpedia.org/resource/Entrenching_battalions"
