"F1: 0.59409","Precision: 0.59409","Recall: 0.59409"
"Col","Row","Value","Submitted URI","Correct URI's"
"0","3","Cabot","http://dbpedia.org/resource/Cabot,_Vermont","http://dbpedia.org/resource/Cabot,_Pennsylvania http://dbpedia.org/resource/Cabot_Pennsylvania"
"0","7","Cadogan","http://dbpedia.org/resource/Cadogan_Township,_Armstrong_County,_Pennsylvania","http://dbpedia.org/resource/Cadogan,_Pennsylvania"
"0","8","Caernarvon Township","http://dbpedia.org/resource/Caernarvon_Township,_Lancaster_County,_Pennsylvania","http://dbpedia.org/resource/Caernarvon_Township,_Berks_County,_Pennsylvania http://dbpedia.org/resource/Caernarvon_Township,_Berks_County,_PA"
"0","24","Caln","http://dbpedia.org/resource/Caln_Township,_Chester_County,_Pennsylvania","http://dbpedia.org/resource/Caln,_Pennsylvania"
"0","39","Cambridge Springs","http://dbpedia.org/resource/Cambridge","http://dbpedia.org/resource/Cambridge_Springs http://dbpedia.org/resource/UN/LOCODE:USUFJ http://dbpedia.org/resource/Cambridge_Springs,_Pennsylvania http://dbpedia.org/resource/Cambridge_Springs,_PA"
"0","62","Canadensis","http://dbpedia.org/resource/Camp_Canadensis","http://dbpedia.org/resource/Canadensis,_PA http://dbpedia.org/resource/Canadensis,_Pennsylvania"
"0","70","Cannelton","http://dbpedia.org/resource/Cannelton,_Indiana","http://dbpedia.org/resource/Cannelton,_Pennsylvania"
"0","73","Canoe Creek","http://dbpedia.org/resource/Canoe_Creek_Township,_Rock_Island_County,_Illinois","http://dbpedia.org/resource/Canoe_Creek,_Pennsylvania"
"0","77","Canton","http://dbpedia.org/resource/Canton,_Michigan","http://dbpedia.org/resource/Canton,_PA http://dbpedia.org/resource/Canton,_Pennsylvania"
"0","78","Canton Township","http://dbpedia.org/resource/Canton_Township,_Washington_County,_Pennsylvania","http://dbpedia.org/resource/Canton_Township,_Bradford_County,_Pennsylvania http://dbpedia.org/resource/Canton_Township,_Bradford_County,_PA"
"0","81","Caprivi","http://dbpedia.org/resource/Zambezi_Region","http://dbpedia.org/resource/Caprivi,_Cumberland_County,_Pennsylvania http://dbpedia.org/resource/Caprivi_(Cumberland_County,_Pennsylvania) http://dbpedia.org/resource/Village_of_Caprivi http://dbpedia.org/resource/Caprivi,_Pennsylvania"
"0","88","Carbondale","http://dbpedia.org/resource/Carbondale,_Indiana","http://dbpedia.org/resource/Carbondale,_PA http://dbpedia.org/resource/UN/LOCODE:USCQD http://dbpedia.org/resource/Carbondale_(PA) http://dbpedia.org/resource/History_of_Carbondale,_Pennsylvania http://dbpedia.org/resource/Carbondale,_Pennsylvania"
"0","96","Carlisle Barracks","http://dbpedia.org/resource/Carlisle,_Arkansas","http://dbpedia.org/resource/Carlisle_Barracks,_PA http://dbpedia.org/resource/Carlisle_Barracks http://dbpedia.org/resource/Carlisle_Barracks,_Pennsylvania"
"0","103","Carmichaels","http://dbpedia.org/resource/Carmichael,_California","http://dbpedia.org/resource/Carmichaels,_pa http://dbpedia.org/resource/Carmichaels,_Pennsylvania http://dbpedia.org/resource/Carmichaels,_PA"
"0","119","Carroll Township","http://dbpedia.org/resource/Carroll_Township,_Washington_County,_Pennsylvania","http://dbpedia.org/resource/Carroll_Township,_Perry_County,_Pennsylvania http://dbpedia.org/resource/Carroll_Township,_Perry_County,_PA"
"0","121","Carroll Township","http://dbpedia.org/resource/Carroll_Township,_Washington_County,_Pennsylvania","http://dbpedia.org/resource/Carroll_Township,_York_County,_Pennsylvania http://dbpedia.org/resource/Carroll_Township,_York_County,_PA"
"0","129","Carsonville","http://dbpedia.org/resource/Carsonville,_Michigan","http://dbpedia.org/resource/Carsonville,_Pennsylvania"
"0","142","Cashtown","http://dbpedia.org/resource/Cashtown-McKnightstown,_Pennsylvania","http://dbpedia.org/resource/Cashtown http://dbpedia.org/resource/Cashtown,_PA http://dbpedia.org/resource/Cashtown,_Pennsylvania"
"0","146","Cass Township","http://dbpedia.org/resource/Cass_Township,_Schuylkill_County,_Pennsylvania","http://dbpedia.org/resource/Cass_Township,_Huntingdon_County,_Pennsylvania http://dbpedia.org/resource/Cass_Township,_Huntingdon_County,_PA"
"0","150","Cassville","http://dbpedia.org/resource/Cassville,_West_Virginia","http://dbpedia.org/resource/Cassville,_Pennsylvania http://dbpedia.org/resource/Cassville,_PA"
"0","165","Catawissa","http://dbpedia.org/resource/Catawissa_Township,_Columbia_County,_Pennsylvania","http://dbpedia.org/resource/Catawissa,_Pennsylvania http://dbpedia.org/resource/Catawissa,_PA"
"0","174","Cecil","http://dbpedia.org/resource/Cecil,_Ohio","http://dbpedia.org/resource/Cecil,_Pennsylvania"
"0","177","Cedarbrook","http://dbpedia.org/resource/Cedarbrook,_California","http://dbpedia.org/resource/Cedarbrook,_Pennsylvania"
"0","203","Center Township","http://dbpedia.org/resource/Center_Township,_Greene_County,_Pennsylvania","http://dbpedia.org/resource/Center_Township,_Beaver_County http://dbpedia.org/resource/Center_Township,_Beaver_County,_Pennsylvania http://dbpedia.org/resource/Center_Township,_Beaver_County,_PA"
"0","204","Center Township","http://dbpedia.org/resource/Center_Township,_Greene_County,_Pennsylvania","http://dbpedia.org/resource/Center_Township,_Butler_County,_PA http://dbpedia.org/resource/Center_Township,_Butler_County,_Pennsylvania"
"0","206","Center Township","http://dbpedia.org/resource/Center_Township,_Greene_County,_Pennsylvania","http://dbpedia.org/resource/Center_Township,_Indiana_County,_Pennsylvania http://dbpedia.org/resource/Center_Township,_Indiana_County,_PA http://dbpedia.org/resource/Center_Township,_IN_County,_PA http://dbpedia.org/resource/Center_Township,_IN_County,_Pennsylvania"
"0","209","Center Township","http://dbpedia.org/resource/Center_Township,_Greene_County,_Pennsylvania","http://dbpedia.org/resource/Center_Township,_Snyder_County,_Pennsylvania http://dbpedia.org/resource/Center_Township,_Snyder_County,_PA"
"0","210","Center Bridge","http://dbpedia.org/resource/Radcliffe,_Greater_Manchester","http://dbpedia.org/resource/Centre_Bridge_(Pennsylvania) http://dbpedia.org/resource/Centre_Bridge,_Pennsylvania http://dbpedia.org/resource/Centre_Bridge http://dbpedia.org/resource/Centre_Bridge,_PA http://dbpedia.org/resource/Centre_Bridge_(PA)"
"0","215","Center Point","http://dbpedia.org/resource/Center_Point,_Alabama","http://dbpedia.org/resource/Center_Point,_Pennsylvania"
"0","216","Centerport","http://dbpedia.org/resource/Centerport,_New_York","http://dbpedia.org/resource/Centerport,_Pennsylvania http://dbpedia.org/resource/Centerport,_PA"
"0","228","Centerville","http://dbpedia.org/resource/Centreville,_Virginia","http://dbpedia.org/resource/Centerville,_Crawford_County,_PA http://dbpedia.org/resource/Centerville,_Crawford_County,_Pennsylvania"
"0","231","Centerville","http://dbpedia.org/resource/Centreville,_Virginia","http://dbpedia.org/resource/Centerville,_Washington_County,_PA http://dbpedia.org/resource/Centerville,_Washington_County,_Pennsylvania"
"0","239","Central City","http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/Central_City,_PA http://dbpedia.org/resource/Central_City,_Pennsylvania"
"0","243","Central Oak Heights","http://dbpedia.org/resource/Park_Heights,_Baltimore","http://dbpedia.org/resource/Central_Oak_Heights http://dbpedia.org/resource/Central_Oak_Heights,_Pennsylvania"
"0","246","Centre Township","http://dbpedia.org/resource/Centre_Township,_Perry_County,_Pennsylvania","http://dbpedia.org/resource/Centre_Township,_Berks_County,_PA http://dbpedia.org/resource/Centre_Township,_Berks_County,_Pennsylvania"
"0","250","Centre Township","http://dbpedia.org/resource/Centre_Township,_Perry_County,_Pennsylvania","http://dbpedia.org/resource/Center_Township,_Snyder_County,_Pennsylvania http://dbpedia.org/resource/Center_Township,_Snyder_County,_PA"
"0","260","Ceylon","http://dbpedia.org/resource/Ceylon,_Minnesota","http://dbpedia.org/resource/Ceylon,_Pennsylvania"
"0","270","Chalfont","http://dbpedia.org/resource/Chalfont_St_Giles","http://dbpedia.org/resource/UN/LOCODE:USCHF http://dbpedia.org/resource/Chalfont,_Pennsylvania http://dbpedia.org/resource/Chalfont,_PA"
"0","277","Chambersville","http://dbpedia.org/resource/Chambersville,_Texas","http://dbpedia.org/resource/Chambersville,_Pennsylvania"
"0","281","Champion","http://dbpedia.org/resource/Champion,_New_York","http://dbpedia.org/resource/Champion,_Pennsylvania http://dbpedia.org/resource/Seven_Springs,_PA http://dbpedia.org/resource/Seven_Springs,_Pennsylvania"
"0","282","Champion","http://dbpedia.org/resource/Champion,_New_York","http://dbpedia.org/resource/Champion,_Pennsylvania http://dbpedia.org/resource/Seven_Springs,_PA http://dbpedia.org/resource/Seven_Springs,_Pennsylvania"
"0","287","Chapel","http://dbpedia.org/resource/Chapel-en-le-Frith","http://dbpedia.org/resource/Chapel,_Pennsylvania"
"0","294","Chapman Township","http://dbpedia.org/resource/Chapman_Township,_Clinton_County,_Pennsylvania","http://dbpedia.org/resource/Chapman_Township,_Snyder_County,_PA http://dbpedia.org/resource/Chapman_Township,_Snyder_County,_Pennsylvania"
"0","297","Chapmanville","http://dbpedia.org/resource/Plum_Township,_Venango_County,_Pennsylvania","http://dbpedia.org/resource/Venango_County,_Pennsylvania http://dbpedia.org/resource/Venango_County,_PA http://dbpedia.org/resource/Oil_City,_PA_mSA http://dbpedia.org/resource/Chapmanville,_Pennsylvania http://dbpedia.org/resource/Venango_County http://dbpedia.org/resource/Oil_City,_PA_µSA http://dbpedia.org/resource/Diamond,_Pennsylvania http://dbpedia.org/resource/Oil_City,_PA_Micropolitan_Statistical_Area http://dbpedia.org/resource/Oil_City,_Pennsylvania_micropolitan_area http://dbpedia.org/resource/History_of_Venango_County,_Pennsylvania http://dbpedia.org/resource/Oil_City,_PA_μSA"
"0","298","Charleroi","http://dbpedia.org/resource/Charleroi","http://dbpedia.org/resource/Charleroi,_Pennsylvania http://dbpedia.org/resource/Charleroi_(PA) http://dbpedia.org/resource/Charleroi,_pa http://dbpedia.org/resource/UN/LOCODE:USZOI http://dbpedia.org/resource/The_Charleroi_Mail http://dbpedia.org/resource/Charleroi,_PA"
"0","320","Chase","http://dbpedia.org/resource/Chase,_Kansas","http://dbpedia.org/resource/Chase,_PA http://dbpedia.org/resource/Chase,_Pennsylvania"
"0","321","Chatham","http://dbpedia.org/resource/Chatham_Township,_New_Jersey","http://dbpedia.org/resource/Chatham,_Pennsylvania"
"0","330","Chelsea","http://dbpedia.org/resource/Chelsea,_Massachusetts","http://dbpedia.org/resource/Chelsea,_Pennsylvania"
"0","332","Cheltenham","http://dbpedia.org/resource/Cheltenham_Township,_Montgomery_County,_Pennsylvania","http://dbpedia.org/resource/Cheltenham,_Pennsylvania"
"0","336","Chemung","http://dbpedia.org/resource/Chemung_Township,_McHenry_County,_Illinois","http://dbpedia.org/resource/Chemung,_Pennsylvania"
"0","338","Cherry Township","http://dbpedia.org/resource/Cherry_Township,_Sullivan_County,_Pennsylvania","http://dbpedia.org/resource/Cherry_Township,_Butler_County,_PA http://dbpedia.org/resource/Cherry_Township,_Butler_County,_Pennsylvania"
"0","363","Cherry Valley","http://dbpedia.org/resource/Cherry_Valley_Township,_Winnebago_County,_Illinois","http://dbpedia.org/resource/Cherry_Valley,_Pennsylvania http://dbpedia.org/resource/Cherry_Valley,_PA"
"0","369","Chest Township","http://dbpedia.org/resource/Chest_Township,_Cambria_County,_Pennsylvania","http://dbpedia.org/resource/Chest_Township,_Clearfield_County,_Pennsylvania http://dbpedia.org/resource/Chest_Township,_Clearfield_County,_PA"
"0","370","Chester","http://dbpedia.org/resource/Chester,_Virginia","http://dbpedia.org/resource/Chester,_Pa. http://dbpedia.org/resource/19013 http://dbpedia.org/resource/UN/LOCODE:USCHT http://dbpedia.org/resource/Finlandia,_Pennsylvania http://dbpedia.org/resource/Chester,_Pennsylvania http://dbpedia.org/resource/Downtown_Chester,_Pennsylvania http://dbpedia.org/resource/Chester,_Delaware_County http://dbpedia.org/resource/Chester,_Delaware_County,_Pennsylvania http://dbpedia.org/resource/Chester,_Penn. http://dbpedia.org/resource/St._James_High_School_for_Boys http://dbpedia.org/resource/Chester_(Pennsylvania) http://dbpedia.org/resource/Chester_Waterfront,_Pennsylvania http://dbpedia.org/resource/Chester,_PA http://dbpedia.org/resource/Chester_(PA) http://dbpedia.org/resource/History_of_Chester,_Pennsylvania"
"0","373","Chester Heights","http://dbpedia.org/resource/Chester,_Pennsylvania","http://dbpedia.org/resource/Chester_Heights_(PRR_station) http://dbpedia.org/resource/Borough_of_Chester_Heights http://dbpedia.org/resource/Chester_Heights http://dbpedia.org/resource/Chester_Heights,_PA http://dbpedia.org/resource/Chester_Heights,_Pennsylvania"
"0","374","Chester Hill","http://dbpedia.org/resource/Chester,_Pennsylvania","http://dbpedia.org/resource/Chester_Hill,_PA http://dbpedia.org/resource/Chester_Hill,_Pennsylvania"
"0","376","Chester Springs","http://dbpedia.org/resource/Chester,_Pennsylvania","http://dbpedia.org/resource/Chester_Springs http://dbpedia.org/resource/Chester_Springs,_Pennsylvania http://dbpedia.org/resource/Chester_Spring http://dbpedia.org/resource/Chester_Springs,_PA http://dbpedia.org/resource/19425"
"0","379","Chesterville","http://dbpedia.org/resource/Chesterville,_Ohio","http://dbpedia.org/resource/Chesterville,_Pennsylvania"
"0","388","Chestnut Hill","http://dbpedia.org/resource/Chestnut_Hill,_Massachusetts","http://dbpedia.org/resource/Chestnut_Hill,_Pennsylvania http://dbpedia.org/resource/Chestnut_Hill_(PA) http://dbpedia.org/resource/Chestnut_Hill,_Philadelphia http://dbpedia.org/resource/Chestnut_Hill_(Philadelphia) http://dbpedia.org/resource/Chestnut_Hill,_Philadelphia,_Pennsylvania http://dbpedia.org/resource/Chestnut_Hill,_Philadelphia,_PA"
"0","414","Christiana","http://dbpedia.org/resource/Wilmington,_Delaware","http://dbpedia.org/resource/Christiana,_PA http://dbpedia.org/resource/Christiana,_Pennsylvania"
"0","430","Churchill","http://dbpedia.org/resource/Churchill,_Manitoba","http://dbpedia.org/resource/Churchill,_Pennsylvania http://dbpedia.org/resource/Churchill_(PA) http://dbpedia.org/resource/Churchill,_PA"
"0","443","Claghorn","nan","http://dbpedia.org/resource/Eliza_Furnace http://dbpedia.org/resource/Armerford,_Pennsylvania http://dbpedia.org/resource/Claghorn,_Pennsylvania http://dbpedia.org/resource/Bracken,_Pennsylvania http://dbpedia.org/resource/Beulah,_Pennsylvania http://dbpedia.org/resource/Lackawanna_No._3 http://dbpedia.org/resource/Scott_Glenn,_Pennsylvania http://dbpedia.org/resource/Ghost_Town_Trail http://dbpedia.org/resource/Buena_Vista_Furnace"
"0","453","Clarence","http://dbpedia.org/resource/Clarence,_Iowa","http://dbpedia.org/resource/Clarence,_PA http://dbpedia.org/resource/Clarence,_Pennsylvania"
"0","454","Clarendon","http://dbpedia.org/resource/Clarendon,_Vermont","http://dbpedia.org/resource/Clarendon,_PA http://dbpedia.org/resource/Clarendon_borough http://dbpedia.org/resource/Clarendon,_Pennsylvania"
"0","457","Clarington","http://dbpedia.org/resource/Clarington,_Ohio","http://dbpedia.org/resource/Clarington,_Pennsylvania"
"0","458","Clarion","http://dbpedia.org/resource/Clarion_Township,_Clarion_County,_Pennsylvania","http://dbpedia.org/resource/Clarion_(PA) http://dbpedia.org/resource/Clarion,_PA http://dbpedia.org/resource/Clarion,_Pennsylvania"
"0","462","Clark","http://dbpedia.org/resource/Clark_County,_South_Dakota","http://dbpedia.org/resource/Clark,_Pennsylvania http://dbpedia.org/resource/Clark,_PA"
"0","468","Clarkstown","http://dbpedia.org/resource/Clarkstown,_New_York","http://dbpedia.org/resource/Lycoming_County,_Pennsylvania http://dbpedia.org/resource/Williamsport,_PA_MSA http://dbpedia.org/resource/Lycoming_County http://dbpedia.org/resource/Lycoming_County,_PA http://dbpedia.org/resource/Clarkstown,_Pennsylvania"
"0","469","Clarksville","http://dbpedia.org/resource/Clarksville,_Indiana","http://dbpedia.org/resource/Clarksville,_Pennsylvania http://dbpedia.org/resource/Clarksville,_PA"
"0","475","Clay Township","http://dbpedia.org/resource/Clay_Township,_Butler_County,_Pennsylvania","http://dbpedia.org/resource/Clay_Township,_Huntingdon_County,_PA http://dbpedia.org/resource/Clay_Township,_Huntingdon_County,_Pennsylvania"
"0","476","Clay","http://dbpedia.org/resource/Clay_Township,_Michigan","http://dbpedia.org/resource/Clay,_Pennsylvania"
"0","477","Clay Township","http://dbpedia.org/resource/Clay_Township,_Butler_County,_Pennsylvania","http://dbpedia.org/resource/Clay_Township,_Lancaster_County,_PA http://dbpedia.org/resource/Clay_Township,_Lancaster,_PA http://dbpedia.org/resource/Clay_Township,_Lancaster,_Pennsylvania http://dbpedia.org/resource/Clay_Township,_Lancaster_County,_Pennsylvania"
"0","484","Clayton","http://dbpedia.org/resource/Clayton,_New_Jersey","http://dbpedia.org/resource/Clayton,_Pennsylvania"
"0","488","Clearfield Township","http://dbpedia.org/resource/Clearfield_Township,_Cambria_County,_Pennsylvania","http://dbpedia.org/resource/Clearfield_Township,_Butler_County,_Pennsylvania http://dbpedia.org/resource/Clearfield_Township,_Butler_County,_PA"
"0","490","Clearfield","http://dbpedia.org/resource/Clearfield_Township,_Cambria_County,_Pennsylvania","http://dbpedia.org/resource/Clearfield,_Pennsylvania http://dbpedia.org/resource/Clearfield,_PA http://dbpedia.org/resource/UN/LOCODE:USZCL http://dbpedia.org/resource/Clearfield_Progress http://dbpedia.org/resource/Clearfield_(PA)"
"0","511","Clifford","http://dbpedia.org/resource/Clifford,_West_Yorkshire","http://dbpedia.org/resource/Clifford_Township,_PA http://dbpedia.org/resource/Clifford,_Pennsylvania http://dbpedia.org/resource/Clifford_Township,_Pennsylvania http://dbpedia.org/resource/Clifford_picnic http://dbpedia.org/resource/Clifford_Township,_Susquehanna_County,_Pennsylvania http://dbpedia.org/resource/Clifford,_PA"
"0","520","Climax","http://dbpedia.org/resource/Climax,_Kansas","http://dbpedia.org/resource/Climax,_Pennsylvania"
"0","522","Clinton","http://dbpedia.org/resource/Clinton_Township,_Macomb_County,_Michigan","http://dbpedia.org/resource/Clinton_(PA) http://dbpedia.org/resource/Clinton,_Pennsylvania"
"0","524","Clinton Township","http://dbpedia.org/resource/Clinton_Township,_Venango_County,_Pennsylvania","http://dbpedia.org/resource/Clinton_Township,_Butler_County,_PA http://dbpedia.org/resource/Clinton_Township,_Butler_County,_Pennsylvania"
"0","526","Clinton Township","http://dbpedia.org/resource/Clinton_Township,_Venango_County,_Pennsylvania","http://dbpedia.org/resource/Clinton_Township,_Lycoming_County,_PA http://dbpedia.org/resource/Clinton_Township,_Lycoming_County,_Pennsylvania"
"0","528","Clinton Township","http://dbpedia.org/resource/Clinton_Township,_Venango_County,_Pennsylvania","http://dbpedia.org/resource/Clinton_Township,_Wayne_County,_Pennsylvania http://dbpedia.org/resource/Clinton_Township,_Wayne_County,_PA"
