1995_South_American_Championships_in_Athletics#0_0,0,1,100 metres,http://dbpedia.org/resource/Sprint_(running)
1995_South_American_Championships_in_Athletics#0_0,0,2,200 metres,http://dbpedia.org/resource/Athletics_at_the_2016_Summer_Olympics_–_Men's_200_metres
1995_South_American_Championships_in_Athletics#0_0,0,3,400 metres,http://dbpedia.org/resource/Sprint_(running)
1995_South_American_Championships_in_Athletics#0_0,0,4,800 metres,http://dbpedia.org/resource/Athletics_at_the_1964_Summer_Olympics_–_Men's_800_metres
1995_South_American_Championships_in_Athletics#0_0,0,5,1500 metres,http://dbpedia.org/resource/Athletics_at_the_1912_Summer_Olympics_–_Men's_1500_metres
1995_South_American_Championships_in_Athletics#0_0,0,6,5000 metres,http://dbpedia.org/resource/5000_Ones
1995_South_American_Championships_in_Athletics#0_0,0,7,10000 metres,http://dbpedia.org/resource/10000_Myriostos
1995_South_American_Championships_in_Athletics#0_0,0,8,3000 metres steeplechase,http://dbpedia.org/resource/Athletics_at_the_1948_Summer_Olympics_–_Men's_3000_metres_steeplechase
1995_South_American_Championships_in_Athletics#0_0,0,9,110 metres hurdles,http://dbpedia.org/resource/Athletics_at_the_1968_Summer_Olympics
1995_South_American_Championships_in_Athletics#0_0,0,10,400 metres hurdles,http://dbpedia.org/resource/Athletics_at_the_1964_Summer_Olympics_–_Men's_400_metres_hurdles
1995_South_American_Championships_in_Athletics#0_0,0,11,High jump,http://dbpedia.org/resource/Athletics_at_the_2016_Summer_Olympics
1995_South_American_Championships_in_Athletics#0_0,0,12,Pole vault,http://dbpedia.org/resource/Pole_vault
1995_South_American_Championships_in_Athletics#0_0,0,13,Long jump,http://dbpedia.org/resource/1970_British_Commonwealth_Games
1995_South_American_Championships_in_Athletics#0_0,0,14,Triple jump,http://dbpedia.org/resource/1970_British_Commonwealth_Games
1995_South_American_Championships_in_Athletics#0_0,0,15,Shot put,http://dbpedia.org/resource/Discus_throw
1995_South_American_Championships_in_Athletics#0_0,0,16,Discus throw,http://dbpedia.org/resource/Discus_throw
1995_South_American_Championships_in_Athletics#0_0,0,17,Hammer throw,
1995_South_American_Championships_in_Athletics#0_0,0,18,Javelin throw,
1995_South_American_Championships_in_Athletics#0_0,0,19,Decathlon,http://dbpedia.org/resource/Decathlon_Group
1995_South_American_Championships_in_Athletics#0_0,0,20,20000 metres track walk,http://dbpedia.org/resource/5000_metres
1995_South_American_Championships_in_Athletics#0_0,0,21,4 Ã\u0097 100 metres relay,http://dbpedia.org/resource/2011_World_Championships_in_Athletics_–_Men's_4_×_100_metres_relay
1995_South_American_Championships_in_Athletics#0_0,0,22,4 Ã\u0097 400 metres relay,http://dbpedia.org/resource/2011_World_Championships_in_Athletics_–_Men's_4_×_400_metres_relay
