2011_Coupe_Internationale_de_Nice#2_1,1,1,Polina Agafonova,http://dbpedia.org/resource/Polina_Agafonova
2011_Coupe_Internationale_de_Nice#2_1,1,2,Natalia Popova,http://dbpedia.org/resource/Natalia_Popova
2011_Coupe_Internationale_de_Nice#2_1,1,3,Anna Ovcharova,http://dbpedia.org/resource/Anna_Ovcharova
2011_Coupe_Internationale_de_Nice#2_1,1,4,MaÃ© BÃ©rÃ©nice MÃ©itÃ©,http://dbpedia.org/resource/Maé-Bérénice_Méité
2011_Coupe_Internationale_de_Nice#2_1,1,6,Victoria Muniz,http://dbpedia.org/resource/Victoria_Muniz
2011_Coupe_Internationale_de_Nice#2_1,1,7,LÃ©naÃ«lle Gilleron-Gorry,http://dbpedia.org/resource/Lénaëlle_Gilleron-Gorry
2011_Coupe_Internationale_de_Nice#2_1,1,8,Jenna McCorkell,http://dbpedia.org/resource/Jenna_McCorkell
2011_Coupe_Internationale_de_Nice#2_1,1,9,YrÃ©tha SilÃ©tÃ©,http://dbpedia.org/resource/Yrétha_Silété
2011_Coupe_Internationale_de_Nice#2_1,1,10,Victoria HÃ¼bler,http://dbpedia.org/resource/Victoria_Hübler
2011_Coupe_Internationale_de_Nice#2_1,1,11,Karly Robertson,http://dbpedia.org/resource/Karly_Robertson
2011_Coupe_Internationale_de_Nice#2_1,1,12,Roberta Rodeghiero,http://dbpedia.org/resource/Roberta_Rodeghiero
2011_Coupe_Internationale_de_Nice#2_1,1,14,Alice Garlisi,http://dbpedia.org/resource/Alice_Garlisi
2011_Coupe_Internationale_de_Nice#2_1,1,15,Francesca Rio,http://dbpedia.org/resource/Francesca_Rio
2011_Coupe_Internationale_de_Nice#2_1,1,16,Tina StÃ¼rzinger,http://dbpedia.org/resource/Tina_Stuerzinger
2011_Coupe_Internationale_de_Nice#2_1,1,17,Linnea Mellgren,http://dbpedia.org/resource/Linnea_Mellgren
2011_Coupe_Internationale_de_Nice#2_1,1,19,Myriam Leuenberger,http://dbpedia.org/resource/Myriam_Leuenberger
2011_Coupe_Internationale_de_Nice#2_1,1,20,Nathalie Weinzierl,http://dbpedia.org/resource/Nathalie_Weinzierl
2011_Coupe_Internationale_de_Nice#2_1,1,21,Isabelle Pieman,http://dbpedia.org/resource/Isabelle_Pieman
2011_Coupe_Internationale_de_Nice#2_1,1,22,Clara Peters,http://dbpedia.org/resource/Clara_Peters
2011_Coupe_Internationale_de_Nice#2_1,1,23,Fleur Maxwell,http://dbpedia.org/resource/Fleur_Maxwell
2011_Coupe_Internationale_de_Nice#2_1,1,26,Eva Lim,http://dbpedia.org/resource/Eva_Lim
2011_Coupe_Internationale_de_Nice#2_1,1,27,Isabel Drescher,http://dbpedia.org/resource/Isabel_Drescher
2011_Coupe_Internationale_de_Nice#2_1,1,29,Sandy Hoffmann,http://dbpedia.org/resource/Sandy_Hoffmann
2011_Coupe_Internationale_de_Nice#2_1,1,30,Kaat van Daele,http://dbpedia.org/resource/Kaat_Van_Daele
