"F1: 0.03571","Precision: 0.03571","Recall: 0.03571"
"Col","Row","Value","Submitted URI","Correct URI's"
"4","1","Dotson (3-5)","http://dbpedia.org/resource/Dotson","http://dbpedia.org/resource/Richard_Dotson http://dbpedia.org/resource/Rich_Dotson"
"4","2","Clancy (6-3)","http://dbpedia.org/resource/Tom_Clancy","http://dbpedia.org/resource/Jim_Clancy_(baseball) http://dbpedia.org/resource/Jim_Clancy_(baseball_player)"
"4","3","Eichhorn (5-2)","http://dbpedia.org/resource/Karl_Friedrich_Eichhorn","http://dbpedia.org/resource/Mark_Eichhorn"
"4","4","Viola (5-5)","http://dbpedia.org/resource/Viola_Reggio_Calabria","http://dbpedia.org/resource/Frank_Viola"
"4","5","Alexander (4-2)","http://dbpedia.org/resource/Alexander_(Byzantine_emperor)","http://dbpedia.org/resource/Alexander,_Doyle http://dbpedia.org/resource/Doyle_Alexander"
"4","6","Tanana (5-4)","http://dbpedia.org/resource/Mayor","http://dbpedia.org/resource/Frank_Tanana"
"4","7","Eichhorn (6-2)","http://dbpedia.org/resource/Karl_Friedrich_Eichhorn","http://dbpedia.org/resource/Mark_Eichhorn"
"4","9","Stanley (3-2)","http://dbpedia.org/resource/Accrington_Stanley_F.C.","http://dbpedia.org/resource/Bob_Stanley_(baseball) http://dbpedia.org/resource/Bob_Stanley_(baseball_player)"
"4","10","Clemens (11-0)","http://dbpedia.org/resource/Clemens_Brentano","http://dbpedia.org/resource/Controversies_of_roger_clemens http://dbpedia.org/resource/Roger_Clemens http://dbpedia.org/resource/Roger_Clemons http://dbpedia.org/resource/Clemens,_Roger http://dbpedia.org/resource/William_Roger_Clemens http://dbpedia.org/resource/Controversies_of_Roger_Clemens"
"4","11","Key (4-5)","http://dbpedia.org/resource/Key_(company)","http://dbpedia.org/resource/Jimmy_Key http://dbpedia.org/resource/James_Edward_Key http://dbpedia.org/resource/James_E._Key"
"4","12","King (2-0)","http://dbpedia.org/resource/King_Records_(United_States)","http://dbpedia.org/resource/Eric_King_(baseball)"
"4","13","Henke (5-3)","http://dbpedia.org/resource/Michael_Henke","http://dbpedia.org/resource/Tom_Henke"
"4","14","Lamp (2-3)","http://dbpedia.org/resource/Light_bulb","http://dbpedia.org/resource/Dennis_Lamp"
"4","15","Alexander (5-3)","http://dbpedia.org/resource/Alexander_(Byzantine_emperor)","http://dbpedia.org/resource/Alexander,_Doyle http://dbpedia.org/resource/Doyle_Alexander"
"4","16","Henke (6-3)","http://dbpedia.org/resource/Michael_Henke","http://dbpedia.org/resource/Tom_Henke"
"4","17","Higuera (9-5)","nan","http://dbpedia.org/resource/Teodoro_Higuera http://dbpedia.org/resource/Ted_Higuera http://dbpedia.org/resource/Teddy_Higuera"
"4","18","Caudill (1-0)","http://dbpedia.org/resource/Caudill_Rowlett_Scott","http://dbpedia.org/resource/Bill_Caudill"
"4","19","Fisher (3-3)","http://dbpedia.org/resource/Ronald_Fisher","http://dbpedia.org/resource/Brian_Fisher_(baseball_player) http://dbpedia.org/resource/Brian_Fisher_(baseball)"
"4","20","Righetti (5-4)","http://dbpedia.org/resource/Amanda_Righetti","http://dbpedia.org/resource/Dave_Righetti"
"4","21","Key (5-5)","http://dbpedia.org/resource/Key_(company)","http://dbpedia.org/resource/Jimmy_Key http://dbpedia.org/resource/James_Edward_Key http://dbpedia.org/resource/James_E._Key"
"4","22","Darwin (4-3)","http://dbpedia.org/resource/Charles_Darwin","http://dbpedia.org/resource/Danny_Darwin"
"4","23","Cerutti (2-1)","http://dbpedia.org/resource/Fabio_Cerutti","http://dbpedia.org/resource/John_Cerutti http://dbpedia.org/resource/John_Cerutti_Award"
"4","24","Clancy (7-5)","http://dbpedia.org/resource/Tom_Clancy","http://dbpedia.org/resource/Jim_Clancy_(baseball) http://dbpedia.org/resource/Jim_Clancy_(baseball_player)"
"4","25","Acker (2-3)","http://dbpedia.org/resource/Amy_Acker","http://dbpedia.org/resource/Jim_Acker http://dbpedia.org/resource/Acker,_Jim"
"4","26","Key (6-5)","http://dbpedia.org/resource/Key_(company)","http://dbpedia.org/resource/Jimmy_Key http://dbpedia.org/resource/James_Edward_Key http://dbpedia.org/resource/James_E._Key"
"4","27","Cerutti (3-1)","http://dbpedia.org/resource/Fabio_Cerutti","http://dbpedia.org/resource/John_Cerutti http://dbpedia.org/resource/John_Cerutti_Award"
"4","28","Stanley (5-2)","http://dbpedia.org/resource/Accrington_Stanley_F.C.","http://dbpedia.org/resource/Bob_Stanley_(baseball) http://dbpedia.org/resource/Bob_Stanley_(baseball_player)"
