"F1: 0.16667","Precision: 0.16667","Recall: 0.16667"
"Col","Row","Value","Submitted URI","Correct URI's"
"0","1","President of the Council (Prime Minister)","http://dbpedia.org/resource/President_of_Poland","http://dbpedia.org/resource/Deputy_President_of_the_Council_of_Ministers_of_Italy http://dbpedia.org/resource/President_of_the_Council_of_Ministers_of_Italy http://dbpedia.org/resource/Italy's_Premier http://dbpedia.org/resource/Premier_of_Italy http://dbpedia.org/resource/Presidente_del_Consiglio_dei_Ministri http://dbpedia.org/resource/President_of_the_Council_of_Ministers_(Italy) http://dbpedia.org/resource/Prime_minister_of_Italy http://dbpedia.org/resource/List_of_Premiers_of_Italy http://dbpedia.org/resource/Presidente_Del_Consiglio_dei_Ministri http://dbpedia.org/resource/Presidente_del_consiglio_dei_ministri http://dbpedia.org/resource/Italian_prime_minister http://dbpedia.org/resource/President_of_the_Council_of_Ministers_of_the_Italian_Republic http://dbpedia.org/resource/Prime_Ministers_of_Italy http://dbpedia.org/resource/Presidente_del_Consiglio_dei_Ministri_della_Repubblica_Italiana http://dbpedia.org/resource/Prime_ministers_of_Italy http://dbpedia.org/resource/President_of_the_Council_of_ministers_of_Italy http://dbpedia.org/resource/President_of_the_council_of_ministers_of_italy http://dbpedia.org/resource/Italian_Prime_Minister http://dbpedia.org/resource/Prime_Minister_of_Italy http://dbpedia.org/resource/Prime_Minister_(Italy) http://dbpedia.org/resource/Italian_Premiers"
"0","4","Minister of the Interior","http://dbpedia.org/resource/Minister_of_the_Interior_(France)","http://dbpedia.org/resource/Italian_Minister_of_the_Interior"
"0","5","Minister of Foreign Affairs","http://dbpedia.org/resource/Foreign_and_Commonwealth_Office","http://dbpedia.org/resource/Foreign_Minister_of_Italy http://dbpedia.org/resource/Italian_minister_of_foreign_affairs http://dbpedia.org/resource/Italian_Minister_of_Foreign_Affairs http://dbpedia.org/resource/Minister_of_Foreign_Affairs_(Italy) http://dbpedia.org/resource/Italian_foreign_minister http://dbpedia.org/resource/Italian_Minister_for_Foreign_Affairs"
"0","6","Minister of Defense","http://dbpedia.org/resource/Federal_Ministry_of_Defence_(Germany)","http://dbpedia.org/resource/Minister_of_Defence_(Italy) http://dbpedia.org/resource/List_of_Ministers_of_Defence_of_Italy http://dbpedia.org/resource/Minister_of_defense_of_Italy http://dbpedia.org/resource/Italian_Minister_of_Defense http://dbpedia.org/resource/Italian_Minister_of_Defence"
"0","7","Minister of Justice","http://dbpedia.org/resource/Government_of_South_Australia","http://dbpedia.org/resource/Minister_of_Justice_(Italy) http://dbpedia.org/resource/Italian_Minister_of_Justice"
"0","8","Minister of Economy and Finance","http://dbpedia.org/resource/Ministry_of_Economy_and_Finance_(Italy)","http://dbpedia.org/resource/Italian_Minister_of_Economy http://dbpedia.org/resource/List_of_Italian_Ministers_of_Economy_and_Finances http://dbpedia.org/resource/List_of_Italian_Ministers_of_Economy_and_Finance http://dbpedia.org/resource/Italian_Minister_of_Economy_and_Finance"
"0","9","Minister of Economic Development","http://dbpedia.org/resource/Ministry_of_Economic_Development_(Russia)","http://dbpedia.org/resource/Italian_Minister_of_Productive_Activities http://dbpedia.org/resource/Italian_Minister_of_Industry http://dbpedia.org/resource/Italian_Minister_of_Economic_Development http://dbpedia.org/resource/Italian_Minister_of_Industry,_Commerce_and_Craftsmanship"
"0","11","Minister of Agriculture, Food and Forestry Policies","http://dbpedia.org/resource/Ministry_of_Agricultural,_Food_and_Forestry_Policies_(Italy)","http://dbpedia.org/resource/List_of_Italian_Ministers_of_Agriculture http://dbpedia.org/resource/Italian_Minister_for_Agriculture http://dbpedia.org/resource/Italian_Minister_of_Agriculture,_Food_and_Forestry_Policies http://dbpedia.org/resource/Italian_Minister_of_Agriculture"
"0","12","Minister of Education, Universities and Research","http://dbpedia.org/resource/Ministry_of_Education,_Universities_and_Research_(Italy)","http://dbpedia.org/resource/Italian_Minister_of_Public_Instruction http://dbpedia.org/resource/Italian_Minister_of_Public_Education http://dbpedia.org/resource/Italian_Minister_of_Education"
"0","16","Minister of Health","http://dbpedia.org/resource/Health","http://dbpedia.org/resource/Italian_Minister_of_Health"
