"F1: 0.00000","Precision: 0.00000","Recall: 0.00000"
"Col","Row","Value","Submitted URI","Correct URI's"
"0","1","Hypertension","nan","http://dbpedia.org/resource/Increased_blood_pressure http://dbpedia.org/resource/Economics_of_hypertension http://dbpedia.org/resource/Laboratory_tests_for_hypertension http://dbpedia.org/resource/High_Blood_Pressure http://dbpedia.org/resource/Classification_of_hypertension http://dbpedia.org/resource/High_blood_pressure http://dbpedia.org/resource/Prevention_of_hypertension http://dbpedia.org/resource/High_blood http://dbpedia.org/resource/Awareness_of_hypertension http://dbpedia.org/resource/Hyperpieses http://dbpedia.org/resource/Hypertensive_disease http://dbpedia.org/resource/Accelerated_hypertension http://dbpedia.org/resource/Hypertensive_disorders http://dbpedia.org/resource/Hyper_tension http://dbpedia.org/resource/Hypertensive http://dbpedia.org/resource/Causes_of_hypertension http://dbpedia.org/resource/Raised_blood_pressure http://dbpedia.org/resource/Prognosis_of_hypertension http://dbpedia.org/resource/Signs_of_hypertension http://dbpedia.org/resource/Hypertention http://dbpedia.org/resource/Diagnosis_of_hypertension http://dbpedia.org/resource/Hypertensive_disorder http://dbpedia.org/resource/Epidemiology_of_hypertension http://dbpedia.org/resource/Rebound_hypertension http://dbpedia.org/resource/Hyperpiesia http://dbpedia.org/resource/High_BP http://dbpedia.org/resource/Signs_and_symptoms_of_hypertension http://dbpedia.org/resource/Arterial_hypertension http://dbpedia.org/resource/Hypertension http://dbpedia.org/resource/Residual_hypertension http://dbpedia.org/resource/Refractory_hypertension http://dbpedia.org/resource/Chronic_hypertension http://dbpedia.org/resource/Elevated_blood_pressure http://dbpedia.org/resource/Adrenal_hypertension http://dbpedia.org/resource/Elevated_blood-pressure http://dbpedia.org/resource/Hypertensive_diseases http://dbpedia.org/resource/Symptoms_of_hypertension"
"0","2","Smoking","nan","http://dbpedia.org/resource/Health_effects_of_tabagism http://dbpedia.org/resource/Smoking_and_impotence http://dbpedia.org/resource/Effects_of_tobacco_on_fetus http://dbpedia.org/resource/Health_problems_of_smoking http://dbpedia.org/resource/Dangers_of_tobacco_use http://dbpedia.org/resource/List_of_risks_of_Tobacco http://dbpedia.org/resource/Smoking_effects http://dbpedia.org/resource/Health_effect_of_tobacco_smoking http://dbpedia.org/resource/Health_effects_of_smoking http://dbpedia.org/resource/Effects_on_tobacco_on_fetus http://dbpedia.org/resource/Health_effects_of_tobacco_chewing http://dbpedia.org/resource/Tobacco_and_lung_cancer http://dbpedia.org/resource/Tobacco_and_health http://dbpedia.org/resource/Cigarettes_and_health http://dbpedia.org/resource/Negative_effects_of_smoking http://dbpedia.org/resource/Health_effects_of_tobacco_smoking http://dbpedia.org/resource/Smoking_and_cancer http://dbpedia.org/resource/Tabagism_health_effects http://dbpedia.org/resource/Smoking_and_disease http://dbpedia.org/resource/List_of_risks_of_tobacco http://dbpedia.org/resource/Health_issues_and_the_effects_of_tobacco http://dbpedia.org/resource/Risks_from_Smoking http://dbpedia.org/resource/Tobacco_abuse http://dbpedia.org/resource/Dangers_of_smoking http://dbpedia.org/resource/Health_effects_of_tobacco http://dbpedia.org/resource/Health_risks_of_smoking"
"0","3","High cholesterol","nan","http://dbpedia.org/resource/High_Cholesterol http://dbpedia.org/resource/Hypercholestrolaemia http://dbpedia.org/resource/High_Blood_Cholesterol http://dbpedia.org/resource/Hypercholesterolaemia http://dbpedia.org/resource/High_cholesterol http://dbpedia.org/resource/Polygenic_hypercholesterolemia http://dbpedia.org/resource/Elevated_serum_cholesterol http://dbpedia.org/resource/High_blood_cholesterol http://dbpedia.org/resource/Hypercholesterolemia http://dbpedia.org/resource/Polygenic_hypercholesterolaemia"
"0","4","Malnutrition","nan","http://dbpedia.org/resource/Malnourishment http://dbpedia.org/resource/Under-feeding http://dbpedia.org/resource/Undernourishment http://dbpedia.org/resource/Nutrition_disorders http://dbpedia.org/resource/Under-fed http://dbpedia.org/resource/Malnutrition http://dbpedia.org/resource/Nutrition_disorder http://dbpedia.org/resource/Nutritional_deficiency http://dbpedia.org/resource/Underfeeding http://dbpedia.org/resource/Under-feed http://dbpedia.org/resource/Nutritional_deficiencies http://dbpedia.org/resource/Under_feed http://dbpedia.org/resource/Illnesses_related_to_poor_nutrition http://dbpedia.org/resource/Under_feeding http://dbpedia.org/resource/Nutritional_disease http://dbpedia.org/resource/Under_fed http://dbpedia.org/resource/Underfeed http://dbpedia.org/resource/Diet-deficiency_disease http://dbpedia.org/resource/Malnutrients http://dbpedia.org/resource/MalNutrition http://dbpedia.org/resource/Malnourished_children http://dbpedia.org/resource/Deficiency_disease http://dbpedia.org/resource/Malnourished http://dbpedia.org/resource/Nutritional_Disease http://dbpedia.org/resource/Nutrient_deficiencies http://dbpedia.org/resource/World_hunger http://dbpedia.org/resource/Under-feeds http://dbpedia.org/resource/Dietary_diversity http://dbpedia.org/resource/Malnutrient http://dbpedia.org/resource/Deficiency_diseases http://dbpedia.org/resource/Malnourish http://dbpedia.org/resource/Undernourished http://dbpedia.org/resource/Under_feeds http://dbpedia.org/resource/Hunger_(malnutrition) http://dbpedia.org/resource/Hypoalimentation http://dbpedia.org/resource/Nutritional_defiency http://dbpedia.org/resource/Deficiency_states http://dbpedia.org/resource/Fetal_malnutrition http://dbpedia.org/resource/Mal_nutrition http://dbpedia.org/resource/Malnutritions http://dbpedia.org/resource/Malnutritiousness http://dbpedia.org/resource/Child_malnutrition http://dbpedia.org/resource/Underfed http://dbpedia.org/resource/List_of_illnesses_related_to_poor_nutrition http://dbpedia.org/resource/List_of_illnesses_caused_by_poor_nutrition http://dbpedia.org/resource/Undernutrition http://dbpedia.org/resource/Underfeeds http://dbpedia.org/resource/Undernourish http://dbpedia.org/resource/Poor_nutrition http://dbpedia.org/resource/Malnutritious"
"0","5","Sexually transmitted infections","http://dbpedia.org/resource/Sexually_Transmitted_Infections_(journal)","http://dbpedia.org/resource/STI's http://dbpedia.org/resource/Sexually-Transmitted_Disease http://dbpedia.org/resource/Sexual_diseases http://dbpedia.org/resource/Venereal_Disease http://dbpedia.org/resource/STI_test http://dbpedia.org/resource/Sexually_transmitted_infections http://dbpedia.org/resource/Sexually_Transmitted_Infections http://dbpedia.org/resource/Stds http://dbpedia.org/resource/Sexually-transmissible_diseases http://dbpedia.org/resource/Neapolitan_disease http://dbpedia.org/resource/Sexually-Transmitted_Diseases http://dbpedia.org/resource/Sexually_Transmissible_Disease http://dbpedia.org/resource/Sexually_transmissible_infection http://dbpedia.org/resource/Dirty_pussy http://dbpedia.org/resource/Sexually_transmissible_diseases http://dbpedia.org/resource/Veneral http://dbpedia.org/resource/Sexually-transmitted_infections http://dbpedia.org/resource/Venereal http://dbpedia.org/resource/Social_disease http://dbpedia.org/resource/Sexually_transmitted_diseases http://dbpedia.org/resource/Sexually_transmitted_diseases,_viral http://dbpedia.org/resource/Verereal_diseases http://dbpedia.org/resource/Sexually-transmissible_Diseases http://dbpedia.org/resource/Sex_diseases http://dbpedia.org/resource/Sexually-transmitted_disease http://dbpedia.org/resource/Sexually-transmitted_Diseases http://dbpedia.org/resource/Sexually_transmissible_infections http://dbpedia.org/resource/Venereal_Diseases http://dbpedia.org/resource/Sexally_transmitted_infections http://dbpedia.org/resource/Sexual_disease http://dbpedia.org/resource/Sexually-Transmissible_Diseases http://dbpedia.org/resource/Veneral_diseases http://dbpedia.org/resource/Venereal_infection http://dbpedia.org/resource/Sexually_transmitted_infection http://dbpedia.org/resource/Sexually_Transmitted_Infection http://dbpedia.org/resource/Sexually-transmissible_Disease http://dbpedia.org/resource/Sexually_transmitted http://dbpedia.org/resource/Verneral_diseases http://dbpedia.org/resource/Sexually_Transmitted_Disease http://dbpedia.org/resource/STI_testing http://dbpedia.org/resource/Sexually-Transmitted_Infections http://dbpedia.org/resource/Sexually-transmitted_infection http://dbpedia.org/resource/Venerial_disease http://dbpedia.org/resource/Sexually_transmissible_disease http://dbpedia.org/resource/Sexually-transmitted_diseases http://dbpedia.org/resource/Verneral_disease http://dbpedia.org/resource/Verneral_Diseases http://dbpedia.org/resource/Venereal_diseases http://dbpedia.org/resource/Sexually_transmitted_illnesses http://dbpedia.org/resource/Sexually-transmissible_disease http://dbpedia.org/resource/Sexually-transmitted_Disease http://dbpedia.org/resource/Std's http://dbpedia.org/resource/Sexually_transmitted_diseases_and_infections http://dbpedia.org/resource/Sexually_Transmissible_Diseases http://dbpedia.org/resource/Sexually_Transmitted_Diseases http://dbpedia.org/resource/STD_test http://dbpedia.org/resource/Venereal_disease http://dbpedia.org/resource/STD_testing http://dbpedia.org/resource/Veneral_Disease http://dbpedia.org/resource/Sexually_transmitted_disease http://dbpedia.org/resource/Sexually-Transmissible_Disease http://dbpedia.org/resource/Sexually-Transmitted_Infection http://dbpedia.org/resource/Infections_with_a_predominantly_sexual_mode_of_transmission http://dbpedia.org/resource/STD's"
"0","7","Overweight and obesity","nan","http://dbpedia.org/resource/Preobese http://dbpedia.org/resource/Fattener http://dbpedia.org/resource/Excess_weight http://dbpedia.org/resource/Big-boned http://dbpedia.org/resource/Pre_obese http://dbpedia.org/resource/Fattened http://dbpedia.org/resource/Fattening http://dbpedia.org/resource/Fatteners http://dbpedia.org/resource/Over_weight http://dbpedia.org/resource/Overweight http://dbpedia.org/resource/Overweightness"
"0","8","Physical inactivity","nan","http://dbpedia.org/resource/Couchie http://dbpedia.org/resource/Couch_cucumber http://dbpedia.org/resource/Sedentary_lifestyle http://dbpedia.org/resource/Sedentes http://dbpedia.org/resource/Couch_slough http://dbpedia.org/resource/Sedentary_behavior http://dbpedia.org/resource/Sedentry http://dbpedia.org/resource/Sedentary_life_style http://dbpedia.org/resource/Lack_of_exercise http://dbpedia.org/resource/Mouse_potato http://dbpedia.org/resource/Couchpotato http://dbpedia.org/resource/Computer_potato http://dbpedia.org/resource/Mousepotato http://dbpedia.org/resource/Couch_Potatoes http://dbpedia.org/resource/Couch_potatoes http://dbpedia.org/resource/Lack_of_physical_activity http://dbpedia.org/resource/Physical_inactivity http://dbpedia.org/resource/Couch_potato http://dbpedia.org/resource/Couch_Potato"
"0","9","Alcohol","nan","http://dbpedia.org/resource/Longterm_effects_of_alcohol http://dbpedia.org/resource/Effects_of_alcohol_on_mental_health http://dbpedia.org/resource/Long-term_use_of_alcohol http://dbpedia.org/resource/Beer_and_health http://dbpedia.org/resource/Long-term_effects_of_ethanol http://dbpedia.org/resource/Alcohol,_effects http://dbpedia.org/resource/Tippling_and_health http://dbpedia.org/resource/Alcohol_and_human_physiology http://dbpedia.org/resource/Alcohol-related_death http://dbpedia.org/resource/Longterm_effects_of_alcohol_consumption http://dbpedia.org/resource/Long-term_effects_of_alcohol_consumption http://dbpedia.org/resource/Long-term_effects_of_alcohol http://dbpedia.org/resource/Alcohol_consumption_and_health"
"0","10","Indoor air pollution from solid fuels","nan","http://dbpedia.org/resource/Clean_indoor_air http://dbpedia.org/resource/Indoor_air_quality http://dbpedia.org/resource/Indoor_air http://dbpedia.org/resource/Stuffy_air http://dbpedia.org/resource/Indoor_air_pollution http://dbpedia.org/resource/Indoors_environment http://dbpedia.org/resource/Indoor_Air_Quality"
"0","11","Unsafe water and poor sanitation","nan","http://dbpedia.org/resource/Water-bourne_illness http://dbpedia.org/resource/Waterborne_diseases http://dbpedia.org/resource/Water_disease http://dbpedia.org/resource/Waterbourne_disease http://dbpedia.org/resource/Water_borne_diseases http://dbpedia.org/resource/Water-borne_illness http://dbpedia.org/resource/Water-borne_diseases http://dbpedia.org/resource/Waterborne_illnesses http://dbpedia.org/resource/Waterborne_parasite http://dbpedia.org/resource/Water-borne_disease http://dbpedia.org/resource/Water_borne_disease http://dbpedia.org/resource/Waterborne_disease http://dbpedia.org/resource/Waterborne_illness http://dbpedia.org/resource/Water-bourne_disease http://dbpedia.org/resource/Water-bourne_diseases"
