Greater_Montreal#1_1,1,1,Baie-d'UrfÃ© Beaconsfield CÃ´te Saint-Luc Dollard-des-Ormeaux Dorval Hampstead Kirkland L'Ã\u008Ele-Dorval Montreal[a 2] MontrÃ©al-Est Montreal West Mount Royal Pointe-Claire Sainte-Anne-de-Bellevue Senneville Westmount,http://dbpedia.org/resource/List_of_heliports_in_Canada
Greater_Montreal#1_1,1,3,Boucherville Brossard Longueuil[a 3] Saint-Lambert Saint-Bruno-de-Montarville,http://dbpedia.org/resource/List_of_shopping_malls_in_Greater_Longueuil
Greater_Montreal#1_1,1,4,Deux-Montagnes,http://dbpedia.org/resource/Deux-Montagnes_Regional_County_Municipality
Greater_Montreal#1_1,1,5,ThÃ©rÃ¨se-De Blainville,http://dbpedia.org/resource/Thérèse-De_Blainville_Regional_County_Municipality
Greater_Montreal#1_1,1,7,Argenteuil,http://dbpedia.org/resource/Argenteuil_Regional_County_Municipality
Greater_Montreal#1_1,1,8,La RiviÃ¨re-du-Nord,http://dbpedia.org/resource/La_Rivière-du-Nord_Regional_County_Municipality
Greater_Montreal#1_1,1,9,L'Assomption,http://dbpedia.org/resource/L'Assomption_Regional_County_Municipality
Greater_Montreal#1_1,1,10,Les Moulins,http://dbpedia.org/resource/Les_Moulins_Regional_County_Municipality
Greater_Montreal#1_1,1,11,D'Autray,http://dbpedia.org/resource/D'Autray_Regional_County_Municipality
Greater_Montreal#1_1,1,12,Beauharnois-Salaberry,http://dbpedia.org/resource/Beauharnois-Salaberry_Regional_County_Municipality
Greater_Montreal#1_1,1,13,La VallÃ©e-du-Richelieu,http://dbpedia.org/resource/La_Vallée-du-Richelieu_Regional_County_Municipality
Greater_Montreal#1_1,1,14,Marguerite-D'Youville,http://dbpedia.org/resource/Marguerite-D'Youville_Regional_County_Municipality
Greater_Montreal#1_1,1,15,Roussillon,http://dbpedia.org/resource/Rosselló_(comarca)
Greater_Montreal#1_1,1,16,Rouville,http://dbpedia.org/resource/Rouville_Regional_County_Municipality
Greater_Montreal#1_1,1,17,Vaudreuil-Soulanges,http://dbpedia.org/resource/Vaudreuil-Soulanges_Regional_County_Municipality
