"F1: 0.70588","Precision: 0.70588","Recall: 0.70588"
"Col","Row","Value","Submitted URI","Correct URI's"
"1","1","1956 Grand Canyon TWA â\u0080\u0093 United Airlines Aviation Accident Site","nan","http://dbpedia.org/resource/1956_Grand_Canyon_TWA_–_United_Airlines_Aviation_Accident_Site"
"1","29","Chapel of the Holy Cross","http://dbpedia.org/resource/Chapel_of_the_Holy_Cross_(Holderness,_New_Hampshire)","http://dbpedia.org/resource/Chapel_of_the_Holy_Cross_(Sedona,_Arizona)"
"1","30","CHARLES H. SPENCER Hulk","http://dbpedia.org/resource/Charles_H._Spencer_hulk","http://dbpedia.org/resource/Charles_H._Spencer_Hulk http://dbpedia.org/resource/CHARLES_H._SPENCER_Hulk"
"1","34","Cooper Ridge Lookout Tree","nan","http://dbpedia.org/resource/Tipover_Lookout_Tree http://dbpedia.org/resource/Summit_Mountain_Lookout_Tree http://dbpedia.org/resource/Lookout_trees_in_Kaibab_National_Forest http://dbpedia.org/resource/Hull_Tank_Lookout_Tree http://dbpedia.org/resource/Fracas_Lookout_Tree http://dbpedia.org/resource/Tusayan_Lookout_Tree http://dbpedia.org/resource/Tater_Point_Lookout_Tree http://dbpedia.org/resource/Corral_Lake_Lookout_Tree http://dbpedia.org/resource/Grandview_Lookout_Tree http://dbpedia.org/resource/Little_Mountain_Lookout_Tree http://dbpedia.org/resource/Cooper_Ridge_Lookout_Tree http://dbpedia.org/resource/Telephone_Hill_Lookout_Tree"
"1","39","Desert View Watchtower Historic District","nan","http://dbpedia.org/resource/Desert_View_Watchtower http://dbpedia.org/resource/Desert_View,_Arizona http://dbpedia.org/resource/Desert_View_Point"
"1","43","Elden Pueblo","http://dbpedia.org/resource/Elden,_Netherlands","http://dbpedia.org/resource/Elden_Pueblo"
"1","46","First Baptist Church","http://dbpedia.org/resource/First_Baptist_Church_(Ottawa)","http://dbpedia.org/resource/First_Baptist_Church,_Flagstaff,_Arizona http://dbpedia.org/resource/First_Baptist_Church_(Flagstaff,_Arizona)"
"1","60","Grand Canyon Railroad Station","http://dbpedia.org/resource/Grand_Trunk_station_(Lewiston)","http://dbpedia.org/resource/Grand_Canyon_Railroad_Station http://dbpedia.org/resource/Grand_Canyon_Depot"
"1","64","Grandview Lookout Tree","http://dbpedia.org/resource/Grandview_Lookout_Tower_and_Cabin","http://dbpedia.org/resource/Tipover_Lookout_Tree http://dbpedia.org/resource/Summit_Mountain_Lookout_Tree http://dbpedia.org/resource/Lookout_trees_in_Kaibab_National_Forest http://dbpedia.org/resource/Hull_Tank_Lookout_Tree http://dbpedia.org/resource/Fracas_Lookout_Tree http://dbpedia.org/resource/Tusayan_Lookout_Tree http://dbpedia.org/resource/Tater_Point_Lookout_Tree http://dbpedia.org/resource/Corral_Lake_Lookout_Tree http://dbpedia.org/resource/Grandview_Lookout_Tree http://dbpedia.org/resource/Little_Mountain_Lookout_Tree http://dbpedia.org/resource/Cooper_Ridge_Lookout_Tree http://dbpedia.org/resource/Telephone_Hill_Lookout_Tree"
"1","68","Hermits Rest Concession Building","http://dbpedia.org/resource/Hermits_Rest","http://dbpedia.org/resource/Hermit's_Rest"
