"F1: 0.25926","Precision: 0.25926","Recall: 0.25926"
"Col","Row","Value","Submitted URI","Correct URI's"
"2","2","Pakistan Air Force Ù¾Ø§Ú© Ù\u0081Ø¶Ø§Ø¦Ù\u008AÛ\u0081","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Royal_Pakistani_Air_Force http://dbpedia.org/resource/Pak_airforce http://dbpedia.org/resource/Pak_Fiza'ya http://dbpedia.org/resource/Pak_Fazaia http://dbpedia.org/resource/Pakistani_Air_Force http://dbpedia.org/resource/Royal_Pakistan_Air_Force http://dbpedia.org/resource/Fizaya http://dbpedia.org/resource/Pak_fizaya http://dbpedia.org/resource/Air_Force_of_Pakistan http://dbpedia.org/resource/RPAF http://dbpedia.org/resource/Pak_Airforce http://dbpedia.org/resource/Paf http://dbpedia.org/resource/PAF http://dbpedia.org/resource/Pakistan_Fazaia http://dbpedia.org/resource/Pakistan_Air_Force http://dbpedia.org/resource/Pakistan_airforce http://dbpedia.org/resource/Pak_Air_Force"
"2","4","Pakistan Army Aviation Corps","http://dbpedia.org/resource/Pakistan_Army","http://dbpedia.org/resource/Army_Aviation_(pakistan) http://dbpedia.org/resource/Pakistan_Army_Aviation http://dbpedia.org/resource/Pakistan_Army_Aviation_Corps http://dbpedia.org/resource/Army_Aviation_(Pakistan) http://dbpedia.org/resource/Army_aviation_(pakistan)"
"2","5","Pakistan Naval Air Arm","http://dbpedia.org/resource/Argentine_Naval_Aviation","http://dbpedia.org/resource/Pakistan_Naval_Aviation http://dbpedia.org/resource/Pakistan_Naval_Air_Arm"
"2","6","Pakistan Coast Guard, Aviation Service","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Pak_Coast_Guard http://dbpedia.org/resource/Pakistan_Coast_Guards http://dbpedia.org/resource/Pakistan_Coast_Guard"
"2","7","Maritime Security Agency, Aviation Service","http://dbpedia.org/resource/Paramilitary_forces_of_Pakistan","http://dbpedia.org/resource/Maritime_Security_Agency"
"2","8","Pakistan Rangers, Aviation Service","http://dbpedia.org/resource/Private_(rank)","http://dbpedia.org/resource/Punjab_Rangers http://dbpedia.org/resource/Pakistan_Rangers http://dbpedia.org/resource/Sindh_Rangers http://dbpedia.org/resource/Pakistani_Rangers http://dbpedia.org/resource/Pak_Rangers"
"2","9","National Air-Sea Service (SENAN) Servicio Nacional Aeronaval","http://dbpedia.org/resource/National_Aeronaval_Service","http://dbpedia.org/resource/SENAN"
"2","11","Paraguayan Air Force Aeronautica Militar Paraguaya","http://fr.dbpedia.org/resource/Force_aérienne_paraguayenne","http://dbpedia.org/resource/Military_ranks_of_paraguay http://dbpedia.org/resource/Paraguayan_military http://dbpedia.org/resource/Fuerza_Aérea_Paraguaya http://dbpedia.org/resource/Military_Ranks_of_Paraguay http://dbpedia.org/resource/Paraguayan_Navy http://dbpedia.org/resource/Military_Ranks_and_Insignia_Paraguay http://dbpedia.org/resource/Military_of_Paraguay http://dbpedia.org/resource/Army_of_Paraguay http://dbpedia.org/resource/Paraguayan_Naval_Aviation http://dbpedia.org/resource/Air_Force_of_Paraguay http://dbpedia.org/resource/Armed_Forces_of_Paraguay http://dbpedia.org/resource/Paraguayan_Air_Force http://dbpedia.org/resource/Paraguay/Military http://dbpedia.org/resource/Paraguayan_Air_Arm http://dbpedia.org/resource/Navy_of_Paraguay"
"2","18","Peruvian Army, Aviation AviaciÃ³n del EjÃ©rcito","http://dbpedia.org/resource/Spanish_Air_Force","http://dbpedia.org/resource/Peruvian_army http://dbpedia.org/resource/Peruvian_Army http://dbpedia.org/resource/Army_of_Peru"
"2","20","Peruvian Coast Guard, Aviation","http://dbpedia.org/resource/United_States","http://dbpedia.org/resource/Peruvian_Coast_Guard"
"2","22","Philippine Army Air Corps","http://dbpedia.org/resource/United_States_Army_Air_Corps","http://dbpedia.org/resource/Philippine_Army_Air_Corps"
"2","24","Philippine Army, Air Battalion","http://dbpedia.org/resource/United_States_Army_Corps_of_Engineers","http://dbpedia.org/resource/Hukbong_Katihan_ng_Pilipinas http://dbpedia.org/resource/Philippine_Army http://dbpedia.org/resource/Philippine_army http://dbpedia.org/resource/Army_of_the_Philippines"
"2","25","Philippine Constabulary, Air Unit","http://dbpedia.org/resource/Philippine_National_Police","http://dbpedia.org/resource/Hukbóng_Pamayapâ_ng_Pilipinas http://dbpedia.org/resource/Philippine_Constabulary http://dbpedia.org/resource/The_Philippine_Constabulary_(PC) http://dbpedia.org/resource/Philippine_Constabulary_(PC)"
"2","26","Philippine Coast Guard, Aviation","http://dbpedia.org/resource/Royal_Netherlands_Air_Force","http://dbpedia.org/resource/Philippine_Coast_Guard_Special_Operations_Group http://dbpedia.org/resource/Phillipine_Coast_Guard http://dbpedia.org/resource/Philippine_Coast_Guard_Auxiliary http://dbpedia.org/resource/Philippine_Coast_Guard"
"2","34","Air Force of the Polish Army Lotnictwo Wojska Polskiego","http://dbpedia.org/resource/Polish_Armed_Forces","http://dbpedia.org/resource/Air_Force_of_Polish_Army http://dbpedia.org/resource/Air_force_of_the_polish_army http://dbpedia.org/resource/Air_Force_of_the_Polish_Army http://dbpedia.org/resource/Lotnictwo_Wojska_Polskiego"
"2","35","Air Force of the Polish Army Lotnictwo Wojska Polskiego","http://dbpedia.org/resource/Polish_Armed_Forces","http://dbpedia.org/resource/Air_Force_of_Polish_Army http://dbpedia.org/resource/Air_force_of_the_polish_army http://dbpedia.org/resource/Air_Force_of_the_Polish_Army http://dbpedia.org/resource/Lotnictwo_Wojska_Polskiego"
"2","39","Polish Army Aviation Lotnictwo Wojsk LÄ dowych","http://dbpedia.org/resource/Polish_Land_Forces","http://dbpedia.org/resource/Polish_Air_Forces http://dbpedia.org/resource/Polish_Air_Forces_(Equipment) http://dbpedia.org/resource/Polish_AF http://dbpedia.org/resource/Sily_Powietrzne_Rzeczypospolitej_Polskiej http://dbpedia.org/resource/Air_Force_of_Poland http://dbpedia.org/resource/Polish_Army_Aviation http://dbpedia.org/resource/Polish_Air_Force http://dbpedia.org/resource/Wojska_Lotnicze_i_Obrony_Powietrznej http://dbpedia.org/resource/Lotnictwo_Polskie http://dbpedia.org/resource/Lotnictwo_Wojskove http://dbpedia.org/resource/Polish_Airforce http://dbpedia.org/resource/Polskie_Siły_Powietrzne"
"2","40","Polish Naval Aviation Lotnictwo Marynarki Wojennej","http://dbpedia.org/resource/Polish_Air_Force","http://dbpedia.org/resource/Marynarka_Wojenna_Rzeczypospolitej_Polskiej http://dbpedia.org/resource/Polish_Navy http://dbpedia.org/resource/Polish_Naval_Aviation http://dbpedia.org/resource/Okręt_Rzeczypospolitej_Polskiej http://dbpedia.org/resource/Navy_of_Poland http://dbpedia.org/resource/PMW http://dbpedia.org/resource/Marynarka_Wojenna http://dbpedia.org/resource/Polish_navy http://dbpedia.org/resource/Polish_fleet"
"2","42","Portuguese Air Force ForÃ§a AÃ©rea Portuguesa","http://dbpedia.org/resource/Sintra_Air_Base","http://dbpedia.org/resource/PoAF http://dbpedia.org/resource/Arms_of_the_Logistical_and_Administrative_Command_of_the_Portuguese_Air_Force http://dbpedia.org/resource/Força_Aérea_Portuguesa http://dbpedia.org/resource/Forca_Aerea_Portuguesa http://dbpedia.org/resource/Portuguese_Air_Force http://dbpedia.org/resource/Arms_of_the_Logistical_and_Administrative_Command_of_the_Portuguese_Air_Force. http://dbpedia.org/resource/Portugal_Air_Force http://dbpedia.org/resource/Portuguese_air_force http://dbpedia.org/resource/Air_Force_of_Portugal http://dbpedia.org/resource/Arms_of_the_logistical_and_administrative_command_of_the_portuguese_air_force"
"2","52","Portuguese Army Light Aviation Unit Unidade de AviacÃ£o Ligeira do ExÃ©rcito","http://dbpedia.org/resource/Army_Light_Aviation_Unit_(Portugal)","http://dbpedia.org/resource/Portuguese_Army_Light_Aviation_Unit http://dbpedia.org/resource/UALE http://dbpedia.org/resource/Army_Light_Aviation_Unit"
