"F1: 0.81818","Precision: 0.81818","Recall: 0.81818"
"Col","Row","Value","Submitted URI","Correct URI's"
"4","7","FK Novi Sad","http://dbpedia.org/resource/RFK_Novi_Sad_1921","http://dbpedia.org/resource/Stadion_Fk_Detelinara http://dbpedia.org/resource/FK_Novi_Sad http://dbpedia.org/resource/RFK_Novi_Sad"
"4","11","FenerbahÃ§e","http://dbpedia.org/resource/Fenerbahçe_S.K._(football)","http://dbpedia.org/resource/Fenerbahçe_S.K."
"4","18","Politehnica TimiÅ\u009Foara","http://dbpedia.org/resource/FC_Politehnica_Timișoara","http://dbpedia.org/resource/ACS_Poli_Timișoara"
"4","25","Steaua BucureÈ\u0099ti","http://dbpedia.org/resource/Red_Star_Belgrade","http://dbpedia.org/resource/FC_Steaua_București"
"4","29","Dynamo Kyiv","http://dbpedia.org/resource/FC_Spartak_Moscow","http://dbpedia.org/resource/FC_Dinamo_Kiev http://dbpedia.org/resource/FC_Dynamo_Kiev http://dbpedia.org/resource/FC_Dynamo_Kiyiv http://dbpedia.org/resource/Dynamo_Kyiv_Reserves_and_Youth_Team http://dbpedia.org/resource/Kiev_Dynamo http://dbpedia.org/resource/FC_Kiev http://dbpedia.org/resource/Dynamo_Kiev http://dbpedia.org/resource/Dinamo_Kyiv http://dbpedia.org/resource/Dynamo_Kyiv_reserves_and_youth_team http://dbpedia.org/resource/Dynamo_Kyiv_reserve_and_youth_team http://dbpedia.org/resource/FC_Dynamo_Kyiv_reserves http://dbpedia.org/resource/FC_Dynamo_Kyiv http://dbpedia.org/resource/Dinamo_Kiev http://dbpedia.org/resource/Football_Club_Dynamo_Kyiv http://dbpedia.org/resource/FK_Dynamo_Kyiv http://dbpedia.org/resource/Dynamo_Kyiv"
"4","32","IFK NorrkÃ¶ping","http://dbpedia.org/resource/IFK_Göteborg","http://dbpedia.org/resource/IFK_Norrköping"
"4","40","GÃ\u008D GÃ¸ta","http://ru.dbpedia.org/resource/Ва-та-га","http://dbpedia.org/resource/GÍ_Gøta"
"4","42","Ã\u008DBV","http://dbpedia.org/resource/DBV_Technologies","http://dbpedia.org/resource/Íþróttabandalag_Vestmannaeyja"
"4","44","FenerbahÃ§e","http://dbpedia.org/resource/Fenerbahçe_S.K._(football)","http://dbpedia.org/resource/Fenerbahçe_S.K."
"4","53","FenerbahÃ§e","http://dbpedia.org/resource/Fenerbahçe_S.K._(football)","http://dbpedia.org/resource/Fenerbahçe_S.K."
