"F1: 0.83162","Precision: 0.83162","Recall: 0.83162"
"Col","Row","Value","Submitted URI","Correct URI's"
"0","6","S4 League","http://fr.dbpedia.org/resource/S4_League","http://dbpedia.org/resource/Pmang.com http://dbpedia.org/resource/S4_League http://dbpedia.org/resource/NEOWIZ_Games http://dbpedia.org/resource/Neowiz_games http://dbpedia.org/resource/Neowiz_Games"
"0","9","Sacrifice","http://dbpedia.org/resource/Sacrifice_(novel)","http://dbpedia.org/resource/Sacrifice_(Computer_Game) http://dbpedia.org/resource/Sacrifice_(video_game) http://dbpedia.org/resource/Sacrifice_(game) http://dbpedia.org/resource/Sacrifice_(computer_game)"
"0","11","The Saga of Ryzom","http://dbpedia.org/resource/Saga_(2008_video_game)","http://dbpedia.org/resource/Saga_of_Ryzom http://dbpedia.org/resource/The_saga_or_ryzom http://dbpedia.org/resource/Ryzom_game http://dbpedia.org/resource/Nevrax http://dbpedia.org/resource/Ryzom_Role_play http://dbpedia.org/resource/Winch_Gate http://dbpedia.org/resource/Free_Ryzom http://dbpedia.org/resource/Ryzom_RPG http://dbpedia.org/resource/Ryzom http://dbpedia.org/resource/Ryzom_mmorpg http://dbpedia.org/resource/Ryzom_Ring http://dbpedia.org/resource/The_Saga_of_Ryzom http://dbpedia.org/resource/Saga_of_ryzom"
"0","14","Sakura Sakura","http://dbpedia.org/resource/Sakura_Wars","http://dbpedia.org/resource/Sakura_Sakura_(visual_novel)"
"0","23","Samurai Warriors 2","http://dbpedia.org/resource/Samurai_Warriors_3","http://dbpedia.org/resource/Sengoku_musou_2 http://dbpedia.org/resource/Samurai_Warriors_2:_Xtreme_Legends http://dbpedia.org/resource/Samurai_Warriors_2_Empires http://dbpedia.org/resource/Samurai_Warriors_2:_Empires http://dbpedia.org/resource/Sengoku_Musou_2 http://dbpedia.org/resource/Samurai_Warriors_2_Xtreme_Legends http://dbpedia.org/resource/Samurai_Warriors_2 http://dbpedia.org/resource/Samurai_warriors_2_Empires"
"0","25","Sangokushi Koumeiden","http://dbpedia.org/resource/Sangokushi_Kōmeiden","http://dbpedia.org/resource/Sangokushi_Koumeiden http://dbpedia.org/resource/Legend_of_Kongming"
"0","26","Sangokushi Sousouden","http://dbpedia.org/resource/Sangokushi_Sōsōden","http://dbpedia.org/resource/Romance_of_the_Three_Kingdoms:_Legend_of_Cao_Cao http://dbpedia.org/resource/Legend_of_Cao_Cao http://dbpedia.org/resource/Sangokushi_Sousouden"
"0","33","Saw","http://dbpedia.org/resource/The_Texas_Chain_Saw_Massacre","http://dbpedia.org/resource/Saw:_The_video_game http://dbpedia.org/resource/Saw(Game) http://dbpedia.org/resource/SAW_(video_game) http://dbpedia.org/resource/Saw_(video_game) http://dbpedia.org/resource/Saw_(Videogame) http://dbpedia.org/resource/Saw_(Game) http://dbpedia.org/resource/Saw:_The_Videogame http://dbpedia.org/resource/Saw_(computer_game) http://dbpedia.org/resource/Saw_(2009_Videogame) http://dbpedia.org/resource/Saw_game http://dbpedia.org/resource/Saw_The_Game http://dbpedia.org/resource/Saw:_The_Video_Game_(soundtrack) http://dbpedia.org/resource/Saw_(2009_video_game) http://dbpedia.org/resource/Saw_(2009) http://dbpedia.org/resource/Saw_(2009_game) http://dbpedia.org/resource/Saw_Original_Soundtrack http://dbpedia.org/resource/Saw:_The_Video_Game http://dbpedia.org/resource/Saw_Videogame http://dbpedia.org/resource/Saw:_The_Video_game http://dbpedia.org/resource/Saw_Video_Game http://dbpedia.org/resource/Saw_The_Videogame http://dbpedia.org/resource/Saw_The_Video_Game http://dbpedia.org/resource/Saw_(videogame)"
"0","64","Secret Service","http://dbpedia.org/resource/Kingsman:_The_Secret_Service","http://dbpedia.org/resource/Secret_Service_(2008_computer_game) http://dbpedia.org/resource/Secret_Service_(2008_video_game) http://dbpedia.org/resource/Secret_Service:_Ultimate_Sacrifice"
"0","65","Secret Service","http://dbpedia.org/resource/Kingsman:_The_Secret_Service","http://dbpedia.org/resource/Secret_Service_(version_2) http://dbpedia.org/resource/Secret_Service_(video_game) http://dbpedia.org/resource/Secret_Service_(computer_game) http://dbpedia.org/resource/Secret_service_(game)"
"0","72","Seed","http://dbpedia.org/resource/Seed_(Mami_Kawada_album)","http://dbpedia.org/resource/Seed_(video_game) http://dbpedia.org/resource/Seed_(computer_game http://dbpedia.org/resource/Seed_(computer_game)"
"0","82","Sega Worldwide Soccer '97","http://dbpedia.org/resource/Sega_Worldwide_Soccer_97","http://dbpedia.org/resource/Sega_Worldwide_Soccer_'97"
"0","90","Serious Sam","http://dbpedia.org/resource/Serious_Sam_(video_game)","http://dbpedia.org/resource/Serious_Sam_Classics:_Revolution http://dbpedia.org/resource/Serious_Sam_VR http://dbpedia.org/resource/Serious_Sam_VR:_The_Last_Hope http://dbpedia.org/resource/Serious_Sam_The_Second_Encounter http://dbpedia.org/resource/Serious_Sam_Enemy_biographies http://dbpedia.org/resource/Serious_Sam_The_Secound_Encounter http://dbpedia.org/resource/Serious_Sam:_The_Greek_Encounter http://dbpedia.org/resource/Serious_Engine http://dbpedia.org/resource/Serious_engine http://dbpedia.org/resource/Serious_Sam http://dbpedia.org/resource/Cucurbito_the_pumpkin http://dbpedia.org/resource/Ugh_Zan_III http://dbpedia.org/resource/List_of_enemies_in_Serious_Sam http://dbpedia.org/resource/Serious_sam_(character) http://dbpedia.org/resource/Serious_Sam_4 http://dbpedia.org/resource/Serious_Sam_(game_engine) http://dbpedia.org/resource/Serious_Sam_(series) http://dbpedia.org/resource/Serious_sam"
"0","93","The Settlers II: 10th Anniversary","http://dbpedia.org/resource/The_Settlers_II_(10th_Anniversary)","http://dbpedia.org/resource/The_Settlers_II:_The_Next_Generation http://dbpedia.org/resource/Settlers_2_The_next_Generation http://dbpedia.org/resource/The_Settlers_II_10th_Anniversary http://dbpedia.org/resource/The_Settlers_II:_10th_Anniversary_-_The_Vikings http://dbpedia.org/resource/Settlers_2:_The_next_Generation"
