"F1: 0.70000","Precision: 0.70000","Recall: 0.70000"
"Col","Row","Value","Submitted URI","Correct URI's"
"4","3","Atlanta Flames (1979â\u0080\u009380)","http://dbpedia.org/resource/Calgary_Flames","http://dbpedia.org/resource/Atlanta_flames_hockey http://dbpedia.org/resource/Atlanta_Flames"
"4","5","Hartford Whalers (1979â\u0080\u009380)","http://dbpedia.org/resource/Carolina_Hurricanes","http://dbpedia.org/resource/Hartford_Whalers_roster http://dbpedia.org/resource/Brass_Bonanza http://dbpedia.org/resource/New_England_Whalers http://dbpedia.org/resource/Hartford_Whalers http://dbpedia.org/resource/Hartford_whalers http://dbpedia.org/resource/New-England_Whalers"
"4","30","Colorado Rockies (1979â\u0080\u009380)","http://dbpedia.org/resource/New_Jersey_Devils","http://dbpedia.org/resource/Colorado_Rockies_(sports) http://dbpedia.org/resource/Denver_Rockies http://dbpedia.org/resource/The_Rox http://dbpedia.org/resource/Colorado_rockies http://dbpedia.org/resource/Colorado_Rockies"
"4","41","Winnipeg Jets (1979â\u0080\u009380)","http://dbpedia.org/resource/Winnipeg_Jets","http://dbpedia.org/resource/Winnipeg_Jets_(1972–96)"
"4","43","Quebec Nordiques (1979â\u0080\u009380)","http://dbpedia.org/resource/Colorado_Avalanche","http://dbpedia.org/resource/Nordiques http://dbpedia.org/resource/San_Francisco_Sharks http://dbpedia.org/resource/Les_Nordiques_de_Quebec http://dbpedia.org/resource/Nordiques_de_Quebec http://dbpedia.org/resource/Quebec_Nordiques http://dbpedia.org/resource/San_Francisco_Seahawks http://dbpedia.org/resource/Les_Nordiques_de_Québec http://dbpedia.org/resource/Québec_Nordiques http://dbpedia.org/resource/Quebec_nordiques_captains http://dbpedia.org/resource/Nordiques_de_Québec"
"4","46","Hartford Whalers (1979â\u0080\u009380)","http://dbpedia.org/resource/Carolina_Hurricanes","http://dbpedia.org/resource/Hartford_Whalers_roster http://dbpedia.org/resource/Brass_Bonanza http://dbpedia.org/resource/New_England_Whalers http://dbpedia.org/resource/Hartford_Whalers http://dbpedia.org/resource/Hartford_whalers http://dbpedia.org/resource/New-England_Whalers"
"4","48","Minnesota North Stars (1979â\u0080\u009380)","http://dbpedia.org/resource/Dallas_Stars","http://dbpedia.org/resource/North_Stars http://dbpedia.org/resource/Minnesota_Northstars http://dbpedia.org/resource/List_of_Minnesota_North_Stars_captains http://dbpedia.org/resource/Minnesota_North_Stars"
"4","53","Quebec Nordiques (1979â\u0080\u009380)","http://dbpedia.org/resource/Colorado_Avalanche","http://dbpedia.org/resource/Nordiques http://dbpedia.org/resource/San_Francisco_Sharks http://dbpedia.org/resource/Les_Nordiques_de_Quebec http://dbpedia.org/resource/Nordiques_de_Quebec http://dbpedia.org/resource/Quebec_Nordiques http://dbpedia.org/resource/San_Francisco_Seahawks http://dbpedia.org/resource/Les_Nordiques_de_Québec http://dbpedia.org/resource/Québec_Nordiques http://dbpedia.org/resource/Quebec_nordiques_captains http://dbpedia.org/resource/Nordiques_de_Québec"
"4","54","Winnipeg Jets (1979â\u0080\u009380)","http://dbpedia.org/resource/Winnipeg_Jets","http://dbpedia.org/resource/Winnipeg_Jets_(1972–96)"
"4","59","Minnesota North Stars (1979â\u0080\u009380)","http://dbpedia.org/resource/Dallas_Stars","http://dbpedia.org/resource/North_Stars http://dbpedia.org/resource/Minnesota_Northstars http://dbpedia.org/resource/List_of_Minnesota_North_Stars_captains http://dbpedia.org/resource/Minnesota_North_Stars"
"4","69","Colorado Rockies (1979â\u0080\u009380)","http://dbpedia.org/resource/New_Jersey_Devils","http://dbpedia.org/resource/Colorado_Rockies_(sports) http://dbpedia.org/resource/Denver_Rockies http://dbpedia.org/resource/The_Rox http://dbpedia.org/resource/Colorado_rockies http://dbpedia.org/resource/Colorado_Rockies"
"4","72","Atlanta Flames (1979â\u0080\u009380)","http://dbpedia.org/resource/Calgary_Flames","http://dbpedia.org/resource/Atlanta_flames_hockey http://dbpedia.org/resource/Atlanta_Flames"
