"F1: 0.37500","Precision: 0.37500","Recall: 0.37500"
"Col","Row","Value","Submitted URI","Correct URI's"
"1","1","Burnley","http://dbpedia.org/resource/Burnley_railway_station","http://dbpedia.org/resource/Burnley_F.C http://dbpedia.org/resource/Burnley_fc http://dbpedia.org/resource/The_Clarets http://dbpedia.org/resource/Burnley_Football_Club http://dbpedia.org/resource/Burnley_F_C http://dbpedia.org/resource/Dingle_FC http://dbpedia.org/resource/Burnley_F.C. http://dbpedia.org/resource/Burnley_F._C. http://dbpedia.org/resource/Burnley_FC http://dbpedia.org/resource/Clarets"
"1","3","Fulham","http://dbpedia.org/resource/London_Borough_of_Hammersmith_and_Fulham","http://dbpedia.org/resource/Billy_the_Badger http://dbpedia.org/resource/Fulham_F.C http://dbpedia.org/resource/Fulham_fc http://dbpedia.org/resource/Fulham_FC http://dbpedia.org/resource/Fulham_F._C. http://dbpedia.org/resource/The_Fulham_Football_Club http://dbpedia.org/resource/Fulhamerica http://dbpedia.org/resource/Fulham_f.c. http://dbpedia.org/resource/Fulham_Football_Club http://dbpedia.org/resource/Fulham_F_C http://dbpedia.org/resource/Fulham_F.C. http://dbpedia.org/resource/Fulham_Football_Club/2001_Squad"
"1","4","Lincoln City","http://dbpedia.org/resource/Lincoln_Chafee","http://dbpedia.org/resource/Lincoln_City_Football_Club http://dbpedia.org/resource/The_red_imps http://dbpedia.org/resource/Lincoln_City_FC http://dbpedia.org/resource/Lincoln_City_F.C. http://dbpedia.org/resource/Red_imps http://dbpedia.org/resource/Lincoln_City_F_C http://dbpedia.org/resource/Lincoln_City_F._C."
"1","5","Oxford United","http://dbpedia.org/resource/University_of_Oxford","http://dbpedia.org/resource/Headington_United http://dbpedia.org/resource/Oxford_United http://dbpedia.org/resource/Oxford_United_F._C. http://dbpedia.org/resource/Headington_United_FC http://dbpedia.org/resource/Oxford_Utd http://dbpedia.org/resource/Headington_United_F.C. http://dbpedia.org/resource/Oxford_United_F_C http://dbpedia.org/resource/Oxford_United_F.C. http://dbpedia.org/resource/Oxford_United_FC http://dbpedia.org/resource/OUFC http://dbpedia.org/resource/Oxford_Untied_F.C. http://dbpedia.org/resource/Oxford_United_Football_Club"
"1","6","Gillingham","http://dbpedia.org/resource/Sheffield_United_F.C.","http://dbpedia.org/resource/Gillingham_F_C http://dbpedia.org/resource/Tommy_T._Trewblu http://dbpedia.org/resource/Gillingham_F._C. http://dbpedia.org/resource/Tommy_Trewblu http://dbpedia.org/resource/Gillingham_F.C http://dbpedia.org/resource/Gillingham_fc http://dbpedia.org/resource/New_Brompton_F.C. http://dbpedia.org/resource/Gillingham_F.C. http://dbpedia.org/resource/Gillingham_F.C._Hall_of_Fame http://dbpedia.org/resource/The_Gills http://dbpedia.org/resource/Gillingham_Football_Club http://dbpedia.org/resource/Gillingham_FC"
"1","7","Southend United","http://dbpedia.org/resource/Port_Vale_F.C.","http://dbpedia.org/resource/Southend_United_F.C. http://dbpedia.org/resource/Southend_United_Football_Club http://dbpedia.org/resource/Southend_united http://dbpedia.org/resource/Southend_F.C. http://dbpedia.org/resource/Southend_Untied_F.C. http://dbpedia.org/resource/Southend_United_F._C. http://dbpedia.org/resource/Southend_FC http://dbpedia.org/resource/Southend_United http://dbpedia.org/resource/Southend_United_'A'_F.C. http://dbpedia.org/resource/Southend_United_F_C http://dbpedia.org/resource/Southend_United_FC"
"1","8","Brentford","http://dbpedia.org/resource/London_Borough_of_Hounslow","http://dbpedia.org/resource/Brentford_F.C. http://dbpedia.org/resource/Brentford_Football_Club http://dbpedia.org/resource/Brentford_F_C http://dbpedia.org/resource/Brentford_F._C. http://dbpedia.org/resource/Brentford_fc http://dbpedia.org/resource/Brentford_FC http://dbpedia.org/resource/Brentford_F.C"
"1","11","Chesterfield","http://dbpedia.org/resource/Philip_Stanhope,_4th_Earl_of_Chesterfield","http://dbpedia.org/resource/CFC_Village http://dbpedia.org/resource/Chesterfield_Municipal_F.C. http://dbpedia.org/resource/Chesterfield_FC http://dbpedia.org/resource/Chesterfield_fc http://dbpedia.org/resource/Chesterfield_F._C. http://dbpedia.org/resource/Chesterfield_F_C http://dbpedia.org/resource/Chesterfield_Town_F.C. http://dbpedia.org/resource/The_spireites http://dbpedia.org/resource/Chesterfield_F.C. http://dbpedia.org/resource/Chesterfield_Football_Club"
"1","12","Reading","http://dbpedia.org/resource/Reading_railway_station","http://dbpedia.org/resource/Reading_F.C. http://dbpedia.org/resource/Reading_fc http://dbpedia.org/resource/Biscuitmen http://dbpedia.org/resource/Reading_Football_Club http://dbpedia.org/resource/Reading_F_C http://dbpedia.org/resource/Reading_F._C. http://dbpedia.org/resource/Readingfc http://dbpedia.org/resource/Reading_FC"
"1","13","Portsmouth","http://dbpedia.org/resource/Virginia","http://dbpedia.org/resource/Royal_Artillery_Portsmouth_F.C. http://dbpedia.org/resource/Portsmouth_F.C. http://dbpedia.org/resource/Play_up_pompey http://dbpedia.org/resource/Portsmouth_FC http://dbpedia.org/resource/Pompey_fc http://dbpedia.org/resource/Portsmouth_F._C. http://dbpedia.org/resource/Pompey_F.C. http://dbpedia.org/resource/Portsmouth_City_F.C. http://dbpedia.org/resource/Portsmouth_Football_Club http://dbpedia.org/resource/Pompey_FC http://dbpedia.org/resource/Portsmouth_F_C http://dbpedia.org/resource/Southampton_F._C. http://dbpedia.org/resource/Portsmouth_fc http://dbpedia.org/resource/Southampton_F.C_chants_and_songs http://dbpedia.org/resource/Portsmouth_F.C"
