"F1: 0.16438","Precision: 0.16438","Recall: 0.16438"
"Col","Row","Value","Submitted URI","Correct URI's"
"0","2","Abitibiâ\u0080\u0094TÃ©miscamingue","http://dbpedia.org/resource/C0_and_C1_control_codes","http://dbpedia.org/resource/Abitibi—Témiscamingue"
"0","3","Ahuntsic","http://dbpedia.org/resource/Ahuntsic-Cartierville","http://dbpedia.org/resource/Ahuntsic_(electoral_district)"
"0","4","Alfred-Pellan","http://dbpedia.org/resource/Alfred_Pellan","http://dbpedia.org/resource/Alfred-Pellan http://dbpedia.org/resource/Alfred-Pellan_(electoral_district) http://dbpedia.org/resource/Duvernay_(electoral_district) http://dbpedia.org/resource/Laval_East"
"0","5","Argenteuilâ\u0080\u0094Papineauâ\u0080\u0094Mirabel","http://dbpedia.org/resource/C0_and_C1_control_codes","http://dbpedia.org/resource/Argenteuil—Papineau—Mirabel"
"0","6","Bas-Richelieuâ\u0080\u0094Nicoletâ\u0080\u0094BÃ©cancour","nan","http://dbpedia.org/resource/Bas-Richelieu—Nicolet—Bécancour"
"0","8","Beauharnoisâ\u0080\u0094Salaberry","http://dbpedia.org/resource/Salaberry-de-Valleyfield","http://dbpedia.org/resource/Beauharnois—Salaberry"
"0","10","Berthierâ\u0080\u0094MaskinongÃ©","http://dbpedia.org/resource/C0_and_C1_control_codes","http://dbpedia.org/resource/Berthier—Maskinongé"
"0","11","Bourassa","http://dbpedia.org/resource/Robert_Bourassa","http://dbpedia.org/resource/Montreal—Bourassa http://dbpedia.org/resource/Montreal--Bourassa http://dbpedia.org/resource/Bourassa_(electoral_district)"
"0","13","Brossardâ\u0080\u0094La Prairie","nan","http://dbpedia.org/resource/Brossard—La_Prairie"
"0","14","Chamblyâ\u0080\u0094Borduas","http://dbpedia.org/resource/Paul-Émile_Borduas","http://dbpedia.org/resource/Chambly—Borduas"
"0","15","Charlesbourgâ\u0080\u0094Haute-Saint-Charles","nan","http://dbpedia.org/resource/Charlesbourg—Haute-Saint-Charles"
"0","16","ChÃ¢teauguayâ\u0080\u0094Saint-Constant","nan","http://dbpedia.org/resource/Châteauguay—Saint-Constant"
"0","17","Chicoutimiâ\u0080\u0094Le Fjord","http://dbpedia.org/resource/C0_and_C1_control_codes","http://dbpedia.org/resource/Chicoutimi—Le_Fjord"
"0","19","Drummond","http://dbpedia.org/resource/George_Alexander_Drummond","http://dbpedia.org/resource/Drummond_(electoral_district)"
"0","20","GaspÃ©sieâ\u0080\u0094Ã\u008Eles-de-la-Madeleine","nan","http://dbpedia.org/resource/Gaspésie—Îles-de-la-Madeleine_(electoral_district)"
"0","21","Gatineau","http://dbpedia.org/resource/Roman_Catholic_Archdiocese_of_Gatineau","http://dbpedia.org/resource/Gatineau_(electoral_district)"
