"F1: 0.00000","Precision: 0.00000","Recall: 0.00000"
"Col","Row","Value","Submitted URI","Correct URI's"
"0","1","Austria","http://dbpedia.org/resource/Austria","http://dbpedia.org/resource/Austria_national_football_team http://dbpedia.org/resource/Austria_national_under-16_football_team http://dbpedia.org/resource/Austrian_national_football_team"
"0","2","Croatia","http://dbpedia.org/resource/Croatia","http://dbpedia.org/resource/Croatian_national_football_team http://dbpedia.org/resource/Croatian_national_soccer_team http://dbpedia.org/resource/Independent_State_of_Croatia_national_football_team http://dbpedia.org/resource/Croatia_football_team http://dbpedia.org/resource/Croatia_national_soccer_team http://dbpedia.org/resource/Croatia_national_football_team"
"0","3","Czech Republic","http://dbpedia.org/resource/Czech_Republic","http://dbpedia.org/resource/Czechia_national_football_team http://dbpedia.org/resource/Czech_Republic_FC http://dbpedia.org/resource/The_Czech_Republic_national_football_team http://dbpedia.org/resource/Bohemia_national_football_team http://dbpedia.org/resource/Czech_Republic_national_football_team http://dbpedia.org/resource/Czech_national_football_team http://dbpedia.org/resource/Czech_football_team"
"0","4","France","http://dbpedia.org/resource/France","http://dbpedia.org/resource/France_FC http://dbpedia.org/resource/French_football_team http://dbpedia.org/resource/Équipe_de_France http://dbpedia.org/resource/France_national_soccer_team http://dbpedia.org/resource/L'Équipe_de_France http://dbpedia.org/resource/French_national_soccer http://dbpedia.org/resource/France_national_football_team http://dbpedia.org/resource/National_soccer_team_of_France http://dbpedia.org/resource/French_national_football_team http://dbpedia.org/resource/France_soccer_team http://dbpedia.org/resource/France_National_Football_Team http://dbpedia.org/resource/Equipe_de_France http://dbpedia.org/resource/France_football_team"
"0","5","Germany","http://dbpedia.org/resource/Germany","http://dbpedia.org/resource/Der_Panzer http://dbpedia.org/resource/Germany_FC http://dbpedia.org/resource/German_national_soccer_team http://dbpedia.org/resource/Die_Nationalelf http://dbpedia.org/resource/Germany_footbal_team http://dbpedia.org/resource/Germany_men's_national_football_team http://dbpedia.org/resource/Mannschaft http://dbpedia.org/resource/Germany_National_Football_Team http://dbpedia.org/resource/West_Germany_national_football_team http://dbpedia.org/resource/German_football_team http://dbpedia.org/resource/Germany_national_soccer_team http://dbpedia.org/resource/Germany_football_team http://dbpedia.org/resource/Die_Mannschaft http://dbpedia.org/resource/German_national_football_team http://dbpedia.org/resource/German_National_Football_Team http://dbpedia.org/resource/Germany_football_national_team http://dbpedia.org/resource/Germany_national_football_team http://dbpedia.org/resource/West_Germany_National_Football_Team"
"0","6","Greece","http://dbpedia.org/resource/Greece","http://dbpedia.org/resource/Greece_national_football_team http://dbpedia.org/resource/Greece_FC http://dbpedia.org/resource/Greek_national_football_team http://dbpedia.org/resource/Greek_National_Football_Team http://dbpedia.org/resource/National_Football_Team_of_Greece http://dbpedia.org/resource/Greece_National_Football_Team"
"0","7","Italy","http://dbpedia.org/resource/Italy","http://dbpedia.org/resource/Italian_national_soccer_team http://dbpedia.org/resource/Squadra_Azzurra http://dbpedia.org/resource/Italian_football_national_team http://dbpedia.org/resource/Azzuri http://dbpedia.org/resource/Gli_Azzurri http://dbpedia.org/resource/Italian_national_team http://dbpedia.org/resource/Italian_national_football_team http://dbpedia.org/resource/Italian_football_team http://dbpedia.org/resource/Italy_national_football_team http://dbpedia.org/resource/Italy_football_team http://dbpedia.org/resource/Italy_national_soccer_team http://dbpedia.org/resource/Italy_National_team http://dbpedia.org/resource/Italy_National_Football_Team http://dbpedia.org/resource/Italy_world_cup_2006 http://dbpedia.org/resource/Italy_national_squad http://dbpedia.org/resource/Italy_football_national_team"
"0","8","Netherlands","http://dbpedia.org/resource/William_I_of_the_Netherlands","http://dbpedia.org/resource/Dutch_national_football_team http://dbpedia.org/resource/The_Netherlands_national_football_team http://dbpedia.org/resource/Holland_national_football_team http://dbpedia.org/resource/Elftal http://dbpedia.org/resource/Netherlands_National_Football_Team http://dbpedia.org/resource/Netherlands_national_soccer_team http://dbpedia.org/resource/Netherlands_football_team http://dbpedia.org/resource/Holland_soccer_team http://dbpedia.org/resource/Netherlands_FC http://dbpedia.org/resource/Dutch_soccer_team http://dbpedia.org/resource/Dutch_football_team http://dbpedia.org/resource/Holland_FC http://dbpedia.org/resource/Holland_football_team http://dbpedia.org/resource/Netherlands_national_football_team"
"0","9","Poland","http://dbpedia.org/resource/Poland","http://dbpedia.org/resource/Polish_National_Football_Team http://dbpedia.org/resource/Poland_national_soccer_team http://dbpedia.org/resource/Poland_soccer http://dbpedia.org/resource/Poland_FC http://dbpedia.org/resource/Poland_national_football_team http://dbpedia.org/resource/Poland_men's_national_football_team http://dbpedia.org/resource/Polish_national_football_team http://dbpedia.org/resource/Poland_National_Football_Team"
"0","10","Portugal","http://dbpedia.org/resource/Portugal","http://dbpedia.org/resource/Portugal_National_Football_Team http://dbpedia.org/resource/Portugal_national_football_team http://dbpedia.org/resource/Portuguese_national_football_team http://dbpedia.org/resource/Portugal_Soccer_Team http://dbpedia.org/resource/Selecção_das_Quinas http://dbpedia.org/resource/Seleccao_das_Quinas http://dbpedia.org/resource/Portuguese_national_team http://dbpedia.org/resource/Portuguese_national_Football_team http://dbpedia.org/resource/Selecção http://dbpedia.org/resource/Seleccao http://dbpedia.org/resource/Portuguese_football_team"
"0","11","Romania","http://dbpedia.org/resource/Romania","http://dbpedia.org/resource/Romania_national_football_team http://dbpedia.org/resource/Romanian_National_team http://dbpedia.org/resource/Romania_National_Football_Team http://dbpedia.org/resource/Romania_football_team http://dbpedia.org/resource/Pompiliu_Popescu http://dbpedia.org/resource/Rumania_national_football_team http://dbpedia.org/resource/Romanian_national_team http://dbpedia.org/resource/Romanian_national_football_team"
"0","12","Russia","http://dbpedia.org/resource/Russia","http://dbpedia.org/resource/Russia_FC http://dbpedia.org/resource/Russian_national_football_team http://dbpedia.org/resource/Russia_football_team http://dbpedia.org/resource/Russian_soccer_tram http://dbpedia.org/resource/Russia_National_Football_Team http://dbpedia.org/resource/Russian_football_team http://dbpedia.org/resource/Russian_SFSR_national_football_team http://dbpedia.org/resource/Russia_national_football_team"
"0","13","Spain","http://dbpedia.org/resource/Spain","http://dbpedia.org/resource/La_Furia_Roja http://dbpedia.org/resource/Spain_National_Football_Team http://dbpedia.org/resource/Spanish_National_Football_Team http://dbpedia.org/resource/Spain_national_soccer_team http://dbpedia.org/resource/Spain_men's_national_soccer_team http://dbpedia.org/resource/Spanish_national_football_team http://dbpedia.org/resource/Spanish_soccer_team http://dbpedia.org/resource/Spain_national_football_team http://dbpedia.org/resource/Spanish_football_team http://dbpedia.org/resource/Spanish_national_soccer_team http://dbpedia.org/resource/Spain_football_national_team http://dbpedia.org/resource/Spain_FC http://dbpedia.org/resource/Spain_national_team http://dbpedia.org/resource/La_Selección http://dbpedia.org/resource/Spain_soccer_team http://dbpedia.org/resource/Selección"
"0","14","Sweden","http://dbpedia.org/resource/Sweden","http://dbpedia.org/resource/Sweden_national_football_team http://dbpedia.org/resource/Swedish_National_Football_Squad http://dbpedia.org/resource/Blagult http://dbpedia.org/resource/Sweden_FC http://dbpedia.org/resource/Swedish_National_Football_Team http://dbpedia.org/resource/Swedish_national_football_team http://dbpedia.org/resource/Blågult http://dbpedia.org/resource/Sweden_football_team"
"0","15","Switzerland","http://dbpedia.org/resource/Switzerland","http://dbpedia.org/resource/Switzerland_national_football_team http://dbpedia.org/resource/La_Nati http://dbpedia.org/resource/Schweizer_Nati http://dbpedia.org/resource/Swiss_national_soccer_team http://dbpedia.org/resource/Swiss_national_football_team http://dbpedia.org/resource/Swiss_football_team"
