"F1: 0.70833","Precision: 0.70833","Recall: 0.70833"
"Col","Row","Value","Submitted URI","Correct URI's"
"1","1","The Duke of Mount Deer","http://dbpedia.org/resource/The_Duke_of_Mount_Deer_(1984_Hong_Kong_TV_series)","http://dbpedia.org/resource/The_Duke_of_Mount_Deer_(1984_TV_series) http://dbpedia.org/resource/The_Duke_of_Mount_Deer http://dbpedia.org/resource/Lu_Ding_Ji_(disambiguation)"
"1","2","Police Cadet","http://dbpedia.org/resource/Police_Academy_(franchise)","http://dbpedia.org/resource/Police_Cadet_'84"
"1","7","Rich and Famous","http://dbpedia.org/resource/Rich_and_Famous_(1981_film)","http://dbpedia.org/resource/Rich_and_Famous_(1987_film) http://dbpedia.org/resource/Rich_And_Famous_(1987_film) http://dbpedia.org/resource/Gong_woo_ching"
"1","9","Scared Stiff","http://dbpedia.org/resource/Scared_Stiff_(1953_film)","http://dbpedia.org/resource/Din_lo_jing_juen http://dbpedia.org/resource/Xiao_sheng_meng_jing_hun http://dbpedia.org/resource/Scared_Stiff_(1987_film)"
"1","14","Looking Back In Anger","http://dbpedia.org/resource/Look_Back_in_Anger_(1959_film)","http://dbpedia.org/resource/Looking_Back_In_Anger http://dbpedia.org/resource/Looking_Back_in_Anger http://dbpedia.org/resource/List_of_Looking_Back_in_Anger_episodes http://dbpedia.org/resource/Leung_See_Ho"
"1","24","The Banquet","http://dbpedia.org/resource/The_Banquet_(2006_film)","http://dbpedia.org/resource/The_Banquet_(1991_film) http://dbpedia.org/resource/Party_of_a_Wealthy_Family"
"1","30","Love: Now You See It... Now You Don't","http://dbpedia.org/resource/Now_You_See_Love,_Now_You_Don't","http://dbpedia.org/resource/Love:_Now_You_See_It..._Now_You_Don't"
"1","31","Centre Stage","http://dbpedia.org/resource/Center_Stage_(1991_film)","http://dbpedia.org/resource/The_New_China_Woman http://dbpedia.org/resource/Yuen_Ling-yuk http://dbpedia.org/resource/Center_Stage_(1992_film) http://dbpedia.org/resource/Centre_Stage_(1992_film)"
"1","33","Crazy Hong Kong","http://ru.dbpedia.org/resource/Наверное,_боги_сошли_с_ума_4","http://dbpedia.org/resource/The_Gods_Must_Be_Crazy_(series) http://dbpedia.org/resource/The_Gods_Must_Be_Crazy_(film_series) http://dbpedia.org/resource/The_Gods_Must_be_Funny_in_China http://dbpedia.org/resource/The_Gods_Must_Be_Crazy_IV http://dbpedia.org/resource/Crazy_Hong_Kong http://dbpedia.org/resource/The_Gods_Must_Be_Funny_in_China"
"1","48","Who's the Woman, Who's the Man","http://dbpedia.org/resource/Who's_the_Woman,_Who's_the_Man?","http://dbpedia.org/resource/Who's_the_Woman,_Who's_the_Man"
"1","57","Infernal Affairs II","http://dbpedia.org/resource/Infernal_Affairs","http://dbpedia.org/resource/Infernal_Affairs_2 http://dbpedia.org/resource/Infernal_affairs_ii http://dbpedia.org/resource/Internal_affairs_2 http://dbpedia.org/resource/三叔 http://dbpedia.org/resource/文拯 http://dbpedia.org/resource/羅雞 http://dbpedia.org/resource/倪坤 http://dbpedia.org/resource/Infernal_Affairs_II http://dbpedia.org/resource/倪永孝 http://dbpedia.org/resource/黑鬼 http://dbpedia.org/resource/羅繼賢"
"1","58","Infernal Affairs III","http://dbpedia.org/resource/Infernal_Affairs","http://dbpedia.org/resource/無間道III:_終極無間 http://dbpedia.org/resource/楊錦榮 http://dbpedia.org/resource/陳俊 http://dbpedia.org/resource/Infernal_Affairs_III http://dbpedia.org/resource/Infernal_Affairs_3 http://dbpedia.org/resource/沈亮"
"1","66","All's Well, Ends Well 2011","http://dbpedia.org/resource/All's_Well,_Ends_Well_2010","http://dbpedia.org/resource/All's_Well,_Ends_Well_2011"
"1","69","Beijing Love Story","http://dbpedia.org/resource/Beijing_Love_Story_(film)","http://dbpedia.org/resource/Beijing_Love_Story"
