"F1: 0.13333","Precision: 0.13333","Recall: 0.13333"
"Col","Row","Value","Submitted URI","Correct URI's"
"3","1","Lower Depths","http://dbpedia.org/resource/The_Lower_Depths_(1936_film)","http://dbpedia.org/resource/The_Lower_Depths http://dbpedia.org/resource/Lower_Depths"
"3","4","The Lion in Winter","http://dbpedia.org/resource/The_Lion_in_Winter_(1968_film)","http://dbpedia.org/resource/The_lion_in_winter http://dbpedia.org/resource/The_Lion_In_Winter http://dbpedia.org/resource/The_Lion_in_Winter http://dbpedia.org/resource/Lion_in_winter"
"3","6","Tango","http://dbpedia.org/resource/Tango_(Sonia_&_Disappear_Fear_album)","http://dbpedia.org/resource/Tango http://dbpedia.org/resource/Tango_(dance) http://dbpedia.org/resource/Tango_dance"
"3","8","Macbeth","http://dbpedia.org/resource/Macbeth_(2015_film)","http://dbpedia.org/resource/Macbeth_the_Traitor http://dbpedia.org/resource/Macbeth/Act_IV_Scene_iii http://dbpedia.org/resource/Macbeth/Act_III_Scene_v http://dbpedia.org/resource/Prophecy_in_Macbeth http://dbpedia.org/resource/Characters_in_Macbeth http://dbpedia.org/resource/Battle_of_Dunsinane http://dbpedia.org/resource/Macbeth/Act_I_Scene_v http://dbpedia.org/resource/Macbeth/Act_II_Scene_i http://dbpedia.org/resource/Macbeth/Act_V_Scene_i http://dbpedia.org/resource/Macbeth/Act_II_Scene_iv http://dbpedia.org/resource/Macbeth/Act_I_Scene_i http://dbpedia.org/resource/Mac_Beth http://dbpedia.org/resource/Macbeth/Act_III_Scene_iii http://dbpedia.org/resource/Macbeth/Act_III_Scene_vi http://dbpedia.org/resource/Macbeth/Act_III_Scene_ii http://dbpedia.org/resource/Shakespeare's_Macbeth http://dbpedia.org/resource/Macbeth/Act_V_Scene_iv http://dbpedia.org/resource/Macbeth/Act_I_Scene_vii http://dbpedia.org/resource/Fair_is_foul,_and_foul_is_fair http://dbpedia.org/resource/Macbeth/Act_II_Scene_iii http://dbpedia.org/resource/Macbeth/Act_V_Scene_v http://dbpedia.org/resource/Thegn_of_Glamis http://dbpedia.org/resource/Macbeth/Act_II_Scene_ii http://dbpedia.org/resource/Macbeth/Act_IV_Scene_ii http://dbpedia.org/resource/Macbethian http://dbpedia.org/resource/Macbeth/Act_V_Scene_vii http://dbpedia.org/resource/Macbeth/Act_IV_Scene_i http://dbpedia.org/resource/Macbeth_/_The_Scottish_Play http://dbpedia.org/resource/Macbeth/Act_III_Scene_i http://dbpedia.org/resource/Macbeth/Act_V_Scene_vi http://dbpedia.org/resource/Macbeth/Act_I_Scene_iv http://dbpedia.org/resource/Macbeth_act_I http://dbpedia.org/resource/Macbeth http://dbpedia.org/resource/Macbeth/Act_III_Scene_iv http://dbpedia.org/resource/Macbeth_(play) http://dbpedia.org/resource/Macbeth/Act_I_Scene_vi http://dbpedia.org/resource/Lennox(Character) http://dbpedia.org/resource/Macbeth/Act_V_Scene_viii http://dbpedia.org/resource/Macbeth/Act_I_Scene_iii http://dbpedia.org/resource/MacBeth http://dbpedia.org/resource/The_Tragedy_of_Macbeth http://dbpedia.org/resource/Macbeth/Act_I_Scene_ii http://dbpedia.org/resource/Macbeth_Acts http://dbpedia.org/resource/Macbeth/Act_V_Scene_iii http://dbpedia.org/resource/Macbeth/Act_V_Scene_ii http://dbpedia.org/resource/Thain_of_Glamis"
"3","9","The Tempest","http://dbpedia.org/resource/The_Tempest_(album)","http://dbpedia.org/resource/The_twempes http://dbpedia.org/resource/Trinculo_(The_Tempest) http://dbpedia.org/resource/List_of_Characters_in_The_Tempest http://dbpedia.org/resource/Alonso_(Shakespeare) http://dbpedia.org/resource/The_Tempest_(play) http://dbpedia.org/resource/The_tempest http://dbpedia.org/resource/The_Tempest_Musical http://dbpedia.org/resource/The_Tempest http://dbpedia.org/resource/Alonso_(character) http://dbpedia.org/resource/Alonso_(Character)"
"3","11","Joseph and the Amazing Technicolor Dreamcoat","http://dbpedia.org/resource/Joseph_and_the_Amazing_Technicolor_Dreamcoat_(film)","http://dbpedia.org/resource/Musical_joseph http://dbpedia.org/resource/Dreamcoat http://dbpedia.org/resource/Joseph_and_the_Technicolor_Dreamcoat http://dbpedia.org/resource/Joseph_And_The_Amazing_Technicolour_Dreamcoat http://dbpedia.org/resource/Joseph_and_the_Amazing_Techicolor_Dreamcoat http://dbpedia.org/resource/Joseph_musical http://dbpedia.org/resource/Joseph_And_The_Amazing_Technicolor_Dreamcoat http://dbpedia.org/resource/Joseph's_Amazing_Technicolor_Dreamcoat http://dbpedia.org/resource/Joseph_and_the_amazing_technicolour_dreamcoat http://dbpedia.org/resource/Joseph_and_the_Amazing_Technicolor_Dreamcoat http://dbpedia.org/resource/Technicolor_Dreamcoat http://dbpedia.org/resource/Jatd http://dbpedia.org/resource/Joseph_&_the_Amazing_Technicolor_Dreamcoat http://dbpedia.org/resource/Amazing_Technicolor_Dreamcoat http://dbpedia.org/resource/Joseph_and_the_amazing_technicolor_dreamcoat http://dbpedia.org/resource/Joseph_and_the_Amazing_Technicolour_Dreamcoat"
"3","13","The Homecoming","http://dbpedia.org/resource/Spider-Man:_Homecoming","http://dbpedia.org/resource/The_Homecoming http://dbpedia.org/resource/The_Homecoming_(play)"
"3","14","The Price","http://dbpedia.org/resource/The_Price_of_the_Phoenix","http://dbpedia.org/resource/The_Price_(play)"
"3","15","The Norman Conquests","nan","http://dbpedia.org/resource/The_Norman_Conquests http://dbpedia.org/resource/Norman_Conquests_trilogy http://dbpedia.org/resource/The_Norman_Conquests:_Table_Manners"
"3","16","Waiting for Godot","nan","http://dbpedia.org/resource/En_Attendant_Godot http://dbpedia.org/resource/Waiting_for_Godot http://dbpedia.org/resource/Lucky_and_Pozzo http://dbpedia.org/resource/Waiting_For_Godot http://dbpedia.org/resource/En_attendant_Godot http://dbpedia.org/resource/Pozzo_and_Lucky http://dbpedia.org/resource/Vladimir_and_Estragon http://dbpedia.org/resource/Godot_(character) http://dbpedia.org/resource/Pozzo_&_Lucky"
"3","17","Amadeus","http://dbpedia.org/resource/Amadeus_(film)","http://dbpedia.org/resource/Amadeus_(play) http://dbpedia.org/resource/Amadeus"
"3","19","Noises Off","http://dbpedia.org/resource/Noises_Off_(film)","http://dbpedia.org/resource/Noises_Off http://dbpedia.org/resource/Noise's_Off http://dbpedia.org/resource/Noises_Off!"
"3","22","Greek","http://dbpedia.org/resource/Greek_(TV_series)","http://dbpedia.org/resource/Greek_(play)"
"3","25","Long Day's Journey into Night","http://dbpedia.org/resource/Long_Day's_Journey_into_Night_(1962_film)","http://dbpedia.org/resource/Long_Day's_Journey_into_Night"
"3","26","Richard II","http://dbpedia.org/resource/Richard_II_(2012_film)","http://dbpedia.org/resource/Richard_II,_King_of_England http://dbpedia.org/resource/Richard_II_(England) http://dbpedia.org/resource/King_Richard_II_of_England http://dbpedia.org/resource/Ric._2 http://dbpedia.org/resource/Richard_II,_King_of_the_English http://dbpedia.org/resource/Richard_II_of_England http://dbpedia.org/resource/Parliament_of_Shrewsbury http://dbpedia.org/resource/Richard_II http://dbpedia.org/resource/Richard_II_of_england http://dbpedia.org/resource/King_Richard_II http://dbpedia.org/resource/Richard_ii http://dbpedia.org/resource/Richard,_Duke_of_Cornwall"
"3","27","Arms and the Man","http://dbpedia.org/resource/Arms_and_the_Man_(1958_film)","http://dbpedia.org/resource/Arms_and_the_Man http://dbpedia.org/resource/Arms_and_the_man http://dbpedia.org/resource/Arms_And_The_Man http://dbpedia.org/resource/Arms_and_The_Man http://dbpedia.org/resource/Arms_&_the_Man"
"3","29","Dying Breed","http://dbpedia.org/resource/Dying_Breed_(film)","http://dbpedia.org/resource/Last_Of_A_Dying_Breed http://dbpedia.org/resource/Dying_Breed_(disambiguation) http://dbpedia.org/resource/Dying_Breed"
"3","31","A Midsummer Night's Dream","http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1999_film)","http://dbpedia.org/resource/A_Midsummer_Night's_Dream"
"3","32","Loot","http://dbpedia.org/resource/Loot_(2012_film)","http://dbpedia.org/resource/Inspector_Truscott http://dbpedia.org/resource/Loot_(play)"
"3","34","Twelfth Night","http://dbpedia.org/resource/Twelfth_Night_(1988_film)","http://dbpedia.org/resource/Twelfth_Nights http://dbpedia.org/resource/Twelf_Night http://dbpedia.org/resource/Twelfth_Night,_or_What_You_Will http://dbpedia.org/resource/12th_Night,_or_What_You_Will http://dbpedia.org/resource/Twelfth_Night http://dbpedia.org/resource/Twelfth_Night:_Or_What_You_Will http://dbpedia.org/resource/Twelfth_night http://dbpedia.org/resource/Twelfe_Night http://dbpedia.org/resource/Twelfth_Night;_or,_What_You_Will http://dbpedia.org/resource/12th_night http://dbpedia.org/resource/Twelfth_Night,_Or_What_You_Will http://dbpedia.org/resource/Twelfth-Night http://dbpedia.org/resource/Twelfth_Knight http://dbpedia.org/resource/The_Twelfth_Night http://dbpedia.org/resource/12th_Night_or_What_You_Will http://dbpedia.org/resource/Twelth_Night http://dbpedia.org/resource/Curio_(Twelfth_Night) http://dbpedia.org/resource/Twelfth_Night_(play)"
"3","35","As you like it","http://dbpedia.org/resource/As_You_Like_It_(1936_film)","http://dbpedia.org/resource/Mar_text http://dbpedia.org/resource/Martext http://dbpedia.org/resource/Oliver_Martext http://dbpedia.org/resource/Silvius_(fictional_character) http://dbpedia.org/resource/Oliver_Mar_Text http://dbpedia.org/resource/Ducdame http://dbpedia.org/resource/As_you_like_it http://dbpedia.org/resource/As_You_Like_It http://dbpedia.org/resource/Sir_Oliver_Martext http://dbpedia.org/resource/Sir_Oliver_Mar_Text"
"3","36","Romeo & Juliet","http://dbpedia.org/resource/Romeo_and_Juliet_(1968_film)","http://dbpedia.org/resource/Romeo_&_Juliet"
"3","37","Death of a Salesman","http://dbpedia.org/resource/Death_of_a_Salesman_(1951_film)","http://dbpedia.org/resource/Biff_and_Happy http://dbpedia.org/resource/Biff_Loman http://dbpedia.org/resource/Happy_Loman http://dbpedia.org/resource/Willie_Lohman http://dbpedia.org/resource/Biff_loman http://dbpedia.org/resource/The_death_of_a_salesman http://dbpedia.org/resource/Ek_sapne_ki_maut http://dbpedia.org/resource/Death_of_a_Salesman http://dbpedia.org/resource/Bill_oliver http://dbpedia.org/resource/Death_of_a_salesman http://dbpedia.org/resource/Death_Of_A_Salesman"
"3","39","Two Gentlemen of Verona","http://dbpedia.org/resource/Two_Gentlemen_of_Verona_(musical)","http://dbpedia.org/resource/The_two_gentlemen_of_verona http://dbpedia.org/resource/Two_gentlemen_of_Verona http://dbpedia.org/resource/Valentine_And_Proteus http://dbpedia.org/resource/Two_Gents http://dbpedia.org/resource/Two_Gentlemen_Of_Verona http://dbpedia.org/resource/Proteus_(The_Two_Gentlemen_of_Verona) http://dbpedia.org/resource/Two_Gentleman_Of_Verona http://dbpedia.org/resource/The_Two_Gentlemen_Of_Verona http://dbpedia.org/resource/The_Two_Gentlemen_of_Verona http://dbpedia.org/resource/Two_Gentlemen_of_Verona http://dbpedia.org/resource/Two_gentlemen_of_verona"
"3","42","Twelfth Night","http://dbpedia.org/resource/Twelfth_Night_(1988_film)","http://dbpedia.org/resource/Twelfth_Nights http://dbpedia.org/resource/Twelf_Night http://dbpedia.org/resource/Twelfth_Night,_or_What_You_Will http://dbpedia.org/resource/12th_Night,_or_What_You_Will http://dbpedia.org/resource/Twelfth_Night http://dbpedia.org/resource/Twelfth_Night:_Or_What_You_Will http://dbpedia.org/resource/Twelfth_night http://dbpedia.org/resource/Twelfe_Night http://dbpedia.org/resource/Twelfth_Night;_or,_What_You_Will http://dbpedia.org/resource/12th_night http://dbpedia.org/resource/Twelfth_Night,_Or_What_You_Will http://dbpedia.org/resource/Twelfth-Night http://dbpedia.org/resource/Twelfth_Knight http://dbpedia.org/resource/The_Twelfth_Night http://dbpedia.org/resource/12th_Night_or_What_You_Will http://dbpedia.org/resource/Twelth_Night http://dbpedia.org/resource/Curio_(Twelfth_Night) http://dbpedia.org/resource/Twelfth_Night_(play)"
"3","44","Glengarry Glen Ross","http://dbpedia.org/resource/Glengarry_Glen_Ross_(film)","http://dbpedia.org/resource/Glen_Garry,_Glen_Ross http://dbpedia.org/resource/Glengarry_Ross http://dbpedia.org/resource/Glengarry_Glen_Ross http://dbpedia.org/resource/Glen_Gary_Glen_Ross http://dbpedia.org/resource/Glengarry_Glenross http://dbpedia.org/resource/Glenglarry_Glenn_Ross http://dbpedia.org/resource/Glengarry_glen_ross http://dbpedia.org/resource/Glengarry_Glenn_Ross http://dbpedia.org/resource/Glengarry_Glennross http://dbpedia.org/resource/Glen_Garry_Glen_Ross http://dbpedia.org/resource/Glengary_Glen_Ross"
