"F1: 0.55556","Precision: 0.55556","Recall: 0.55556"
"Col","Row","Value","Submitted URI","Correct URI's"
"0","6","Astro Vellithirai","http://dbpedia.org/resource/Astro_Ria","http://dbpedia.org/resource/Astro_Vellithirai"
"0","10","Channel [V] India","http://dbpedia.org/resource/Channel_V","http://dbpedia.org/resource/Channel_V_India"
"0","11","Colors","http://dbpedia.org/resource/Colors_Bangla","http://dbpedia.org/resource/Colors_Viacom18 http://dbpedia.org/resource/Colors_(India_TV_channel) http://dbpedia.org/resource/Colors_(TV) http://dbpedia.org/resource/Appka_Colors_(TV_channel) http://dbpedia.org/resource/Viacom18 http://dbpedia.org/resource/Rishtey_(TV_Channel) http://dbpedia.org/resource/Aapka_Colors http://dbpedia.org/resource/Colors_(TV_channel) http://dbpedia.org/resource/Colors_Viacom_18 http://dbpedia.org/resource/Viacom_18 http://dbpedia.org/resource/The_House_Next_Door_(2017_film) http://dbpedia.org/resource/Colors_(Viacom_18)"
"0","12","eTV","http://dbpedia.org/resource/Eesti_Televisioon","http://dbpedia.org/resource/Etv_Urdu http://dbpedia.org/resource/ETV_Plus http://dbpedia.org/resource/Geet_Gunjan http://dbpedia.org/resource/ETV_Rajasthan http://dbpedia.org/resource/Eenadu_TV_2 http://dbpedia.org/resource/Etv_(India) http://dbpedia.org/resource/ETV_Kannada http://dbpedia.org/resource/Sur-Sandhya http://dbpedia.org/resource/Anna_Data http://dbpedia.org/resource/ETV2_(India) http://dbpedia.org/resource/ETV_Network http://dbpedia.org/resource/BIG_Gujarati_Entertainment_Awards http://dbpedia.org/resource/ETV_Madhya_Pradesh http://dbpedia.org/resource/ETV_Odia http://dbpedia.org/resource/ETV_Uttar_Pradesh http://dbpedia.org/resource/ETV_Bangla http://dbpedia.org/resource/Etv_India http://dbpedia.org/resource/E-TV_Maratha http://dbpedia.org/resource/ETV_Abhiruchi http://dbpedia.org/resource/Susheela_Bakula http://dbpedia.org/resource/Udann http://dbpedia.org/resource/C_olors_Odia http://dbpedia.org/resource/Mathabhare_Manjula http://dbpedia.org/resource/ETV_Oriya http://dbpedia.org/resource/ETV_Network_(India)(version_2) http://dbpedia.org/resource/ETV_Cinema http://dbpedia.org/resource/ETV_Life http://dbpedia.org/resource/ETV_Network_(India)"
"0","20","KBS World (HD)","http://dbpedia.org/resource/KBS_World_(TV_channel)","http://dbpedia.org/resource/KBS_World"
"0","21","Kiran TV","http://dbpedia.org/resource/Surya_Movies","http://dbpedia.org/resource/Kiran_Tv http://dbpedia.org/resource/Kiran_TV"
"0","23","Lifestyle Network","http://dbpedia.org/resource/Lifetime_(TV_network)","http://dbpedia.org/resource/Lifestyle_Network http://dbpedia.org/resource/Lifestyle_(Philippine_TV_channel)"
"0","25","Ma TV","http://dbpedia.org/resource/University_of_Massachusetts_Amherst","http://dbpedia.org/resource/Maa_TV http://dbpedia.org/resource/MAA_TV"
"0","27","MTV India","http://dbpedia.org/resource/MTV","http://dbpedia.org/resource/MTV_India http://dbpedia.org/resource/Time_Out_With_Imam"
"0","30","NHK World Premium","http://dbpedia.org/resource/NHK_World-Japan","http://dbpedia.org/resource/NHK_World_Premium"
"0","32","ONE HD (Malay)","http://dbpedia.org/resource/BBC_One","http://dbpedia.org/resource/ONE_TV_Asia http://dbpedia.org/resource/ONE_TV_ASIA http://dbpedia.org/resource/SET_One http://dbpedia.org/resource/SET_ONE"
"0","33","Rishtey Asia","http://dbpedia.org/resource/AirAsia","http://dbpedia.org/resource/Rishtey_(TV_channel)"
"0","34","SAB TV","http://dbpedia.org/resource/ATN_SAB_TV","http://dbpedia.org/resource/Sab_TV http://dbpedia.org/resource/SAB_TV http://dbpedia.org/resource/SET_SAB http://dbpedia.org/resource/SABe_TV"
"0","35","SET (Hindi)","http://dbpedia.org/resource/The_Jet_Set","http://dbpedia.org/resource/Sony_Aath_(Channel_8) http://dbpedia.org/resource/Sony_Entertainment_Television_India http://dbpedia.org/resource/Sony_HD http://dbpedia.org/resource/Set_india http://dbpedia.org/resource/SET_MAX_2 http://dbpedia.org/resource/Sony_India http://dbpedia.org/resource/List_of_Adaalat_episodes http://dbpedia.org/resource/Sony_Entertainment_Television_(India) http://dbpedia.org/resource/Sony_(India) http://dbpedia.org/resource/Hum_Hai_Na http://dbpedia.org/resource/Sanjeev_Kapoor_Ke_Kitchen_Khiladi http://dbpedia.org/resource/Sony_TV_(India) http://dbpedia.org/resource/Sony_Entertainment_Television(India) http://dbpedia.org/resource/List_of_Episodes_of_Adaalat http://dbpedia.org/resource/List_of_episodes_of_Adaalat"
"0","37","Sony Max","http://dbpedia.org/resource/Sony_MAX_(South_Africa)","http://dbpedia.org/resource/SET_Max http://dbpedia.org/resource/Sony_MAX"
"0","41","Sun TV","http://dbpedia.org/resource/Sun_Television","http://dbpedia.org/resource/Sun_TV_(India)"
