F1: 0.58333,Precision: 0.58333,Recall: 0.58333,,
Col,Row,Value,Submitted URI,Correct URI's
1,3,Daniel H. Miller,http://dbpedia.org/resource/Daniel_F._Miller,http://dbpedia.org/resource/Daniel_H._Miller
1,8,Robert Harris,http://dbpedia.org/resource/Robert_Harris_(novelist),http://dbpedia.org/resource/Robert_Harris_(Pennsylvania) http://dbpedia.org/resource/Robert_Harris_(congressman) http://dbpedia.org/resource/Robert_Harris_(Pennsylvania_politician)
1,9,Henry Wilson,"http://dbpedia.org/resource/Sir_Henry_Wilson,_1st_Baronet",http://dbpedia.org/resource/Henry_Wilson_(congressman) http://dbpedia.org/resource/Henry_Wilson_(PA_congressman) http://dbpedia.org/resource/Henry_Wilson_(Pennsylvania)
1,16,James S. Mitchell,http://dbpedia.org/resource/James_Coffield_Mitchell,http://dbpedia.org/resource/James_S._Mitchell
1,17,James Wilson,http://dbpedia.org/resource/James_Wilson_(businessman),http://dbpedia.org/resource/James_Wilson_(Pennsylvania) http://dbpedia.org/resource/James_Wilson_(PA_congressman)
1,19,John Brown,http://dbpedia.org/resource/John_C._Brown,http://dbpedia.org/resource/John_Brown_(Pennsylvania)
1,21,Andrew Stewart,"http://dbpedia.org/resource/Andrew_Stewart_(American_politician,_died_1903)","http://dbpedia.org/resource/Andrew_Stewart_(died_1872) http://dbpedia.org/resource/Andrew_Stewart_(American_politician,_died_1872) http://dbpedia.org/resource/Andrew_Stewart_(1791–1872) http://dbpedia.org/resource/Andrew_Stewart_(1791-1872)"
1,22,Thomas Patterson,http://dbpedia.org/resource/Thomas_M._Patterson,http://dbpedia.org/resource/Thomas_Patterson_(Pennsylvania_politician)
1,23,"James Allison, Jr.",http://dbpedia.org/resource/James_Allison_Jr.,"http://dbpedia.org/resource/James_Allison,_Jr."
1,25,George Plumer,"http://dbpedia.org/resource/Herbert_Plumer,_1st_Viscount_Plumer",http://dbpedia.org/resource/George_Plumer
