F1: 0.65517,Precision: 0.65517,Recall: 0.65517,,
Col,Row,Value,Submitted URI,Correct URI's
0,1,Deniz Akdeniz,http://dbpedia.org/resource/Deniz_Hakyemez,http://dbpedia.org/resource/Deniz_Akdeniz
0,4,Tansel BaÅ\u009Fer,http://dbpedia.org/resource/Compañía_General_de_Ferrocarriles_en_la_Provincia_de_Buenos_Aires,http://dbpedia.org/resource/Tansel_Başer
0,8,Ä°syan ErdoÄ\u009Fan,http://dbpedia.org/resource/Paul_Erdős,http://dbpedia.org/resource/İsyan_Erdoğan
0,11,Didem Erol,http://dbpedia.org/resource/Didem_Taş,http://dbpedia.org/resource/Dana_Flynn http://dbpedia.org/resource/Didem_Erol
0,19,Beejan Land,http://dbpedia.org/resource/Sebastian_Lander,http://dbpedia.org/resource/Beejan_Land http://dbpedia.org/resource/Beejan_Olfat
0,21,Tolgay Ã\u0096zbey,"http://dbpedia.org/resource/Étude_Op._10,_No._1_(Chopin)",http://dbpedia.org/resource/Tolgay_Özbey
0,22,Sinem Saban,http://dbpedia.org/resource/Sinem_Barut,http://dbpedia.org/resource/Sinem_Saban
0,23,Adem SomyÃ¼rek,http://dbpedia.org/resource/Adem_Somyurek,http://dbpedia.org/resource/Adem_Somyürek
0,24,NazlÄ± SÃ¼leyman,http://dbpedia.org/resource/Natalie_Suleyman,http://dbpedia.org/resource/Nazlı_Süleyman
0,28,Ismail Tosun,http://dbpedia.org/resource/Cemil_Tosun,http://dbpedia.org/resource/Ismail_Tosun
