F1: 0.57047,Precision: 0.57047,Recall: 0.57047,,
Col,Row,Value,Submitted URI,Correct URI's
2,1,Major Henry Adam Procter,http://dbpedia.org/resource/Henry_Procter_(politician),http://dbpedia.org/resource/Major_(British_Army) http://dbpedia.org/resource/Major_(United_Kingdom) http://dbpedia.org/resource/Major_(UK) http://dbpedia.org/resource/Major_(British_Army_and_Royal_Marines)
2,8,The Right Honourable Geoffrey Lloyd,"http://dbpedia.org/resource/Geoffrey_Lloyd,_Baron_Geoffrey-Lloyd",http://dbpedia.org/resource/The_Right_Hon. http://dbpedia.org/resource/The_Right_Honorable http://dbpedia.org/resource/The_Rt_Hon. http://dbpedia.org/resource/The_Right_Hon http://dbpedia.org/resource/Rt._Hon. http://dbpedia.org/resource/Rt_hon. http://dbpedia.org/resource/The_Right_Honourable http://dbpedia.org/resource/Right_honourable http://dbpedia.org/resource/The_Rt_Hon http://dbpedia.org/resource/Right_Honorable http://dbpedia.org/resource/The_Rt._Hon. http://dbpedia.org/resource/Rt_Hon http://dbpedia.org/resource/Rt._Hon http://dbpedia.org/resource/The_right_honorable http://dbpedia.org/resource/Right_Hon. http://dbpedia.org/resource/Rt_Hon. http://dbpedia.org/resource/Right_Hon http://dbpedia.org/resource/Right_Honourable http://dbpedia.org/resource/The_right_honourable
2,9,The Right Honourable Leo Amery,http://dbpedia.org/resource/Leo_Amery,http://dbpedia.org/resource/The_Right_Hon. http://dbpedia.org/resource/The_Right_Honorable http://dbpedia.org/resource/The_Rt_Hon. http://dbpedia.org/resource/The_Right_Hon http://dbpedia.org/resource/Rt._Hon. http://dbpedia.org/resource/Rt_hon. http://dbpedia.org/resource/The_Right_Honourable http://dbpedia.org/resource/Right_honourable http://dbpedia.org/resource/The_Rt_Hon http://dbpedia.org/resource/Right_Honorable http://dbpedia.org/resource/The_Rt._Hon. http://dbpedia.org/resource/Rt_Hon http://dbpedia.org/resource/Rt._Hon http://dbpedia.org/resource/The_right_honorable http://dbpedia.org/resource/Right_Hon. http://dbpedia.org/resource/Rt_Hon. http://dbpedia.org/resource/Right_Hon http://dbpedia.org/resource/Right_Honourable http://dbpedia.org/resource/The_right_honourable
2,11,Sir Edward William Salt,http://dbpedia.org/resource/Edward_Goschen,http://dbpedia.org/resource/Edward_William_Salt http://dbpedia.org/resource/Edward_Salt
2,15,The Honourable Lionel Berry,http://dbpedia.org/resource/Anthony_Berry,http://dbpedia.org/resource/The_Honourable http://dbpedia.org/resource/The_Hon'ble http://dbpedia.org/resource/The_Hounourable http://dbpedia.org/resource/The_Honerable http://dbpedia.org/resource/The_Hon http://dbpedia.org/resource/The_honourable http://dbpedia.org/resource/Honourable_Member http://dbpedia.org/resource/Hon’ble http://dbpedia.org/resource/The_Honorable http://dbpedia.org/resource/Honourable http://dbpedia.org/resource/The_Hon. http://dbpedia.org/resource/Hon. http://dbpedia.org/resource/Honourable_members http://dbpedia.org/resource/Hon'ble http://dbpedia.org/resource/Honorable
2,19,The Honourable Oscar Guest,http://dbpedia.org/resource/Oscar_Guest,http://dbpedia.org/resource/The_Honourable http://dbpedia.org/resource/The_Hon'ble http://dbpedia.org/resource/The_Hounourable http://dbpedia.org/resource/The_Honerable http://dbpedia.org/resource/The_Hon http://dbpedia.org/resource/The_honourable http://dbpedia.org/resource/Honourable_Member http://dbpedia.org/resource/Hon’ble http://dbpedia.org/resource/The_Honorable http://dbpedia.org/resource/Honourable http://dbpedia.org/resource/The_Hon. http://dbpedia.org/resource/Hon. http://dbpedia.org/resource/Honourable_members http://dbpedia.org/resource/Hon'ble http://dbpedia.org/resource/Honorable
2,21,The Right Honourable Sir Percy James Grigg,"http://dbpedia.org/resource/Sir_James_Fergusson,_6th_Baronet",http://dbpedia.org/resource/The_Right_Hon. http://dbpedia.org/resource/The_Right_Honorable http://dbpedia.org/resource/The_Rt_Hon. http://dbpedia.org/resource/The_Right_Hon http://dbpedia.org/resource/Rt._Hon. http://dbpedia.org/resource/Rt_hon. http://dbpedia.org/resource/The_Right_Honourable http://dbpedia.org/resource/Right_honourable http://dbpedia.org/resource/The_Rt_Hon http://dbpedia.org/resource/Right_Honorable http://dbpedia.org/resource/The_Rt._Hon. http://dbpedia.org/resource/Rt_Hon http://dbpedia.org/resource/Rt._Hon http://dbpedia.org/resource/The_right_honorable http://dbpedia.org/resource/Right_Hon. http://dbpedia.org/resource/Rt_Hon. http://dbpedia.org/resource/Right_Hon http://dbpedia.org/resource/Right_Honourable http://dbpedia.org/resource/The_right_honourable
2,23,Major-General Sir Edward Spears,http://dbpedia.org/resource/Edward_Spears,http://dbpedia.org/resource/Major-General_(British_Army) http://dbpedia.org/resource/Major-general_(Untied_Kingdom) http://dbpedia.org/resource/Major_General_(United_Kingdom) http://dbpedia.org/resource/Major-general_(British_Army) http://dbpedia.org/resource/Major-general_(United_Kingdom) http://dbpedia.org/resource/Major_general_(United_Kingdom) http://dbpedia.org/resource/Major-General_(UK) http://dbpedia.org/resource/Major-General_(United_Kingdom)
2,24,Captain Leonard Plugge,http://dbpedia.org/resource/Leonard_Plugge,http://dbpedia.org/resource/Paymaster_Captain http://dbpedia.org/resource/Captain_RN http://dbpedia.org/resource/Captain_(royal_navy) http://dbpedia.org/resource/Engineer_Captain http://dbpedia.org/resource/Captain_(RN) http://dbpedia.org/resource/Instructor_Captain http://dbpedia.org/resource/Royal_Navy_Captain http://dbpedia.org/resource/Capt_RN http://dbpedia.org/resource/Captain_(Royal_Navy) http://dbpedia.org/resource/Engineer_captain http://dbpedia.org/resource/Captain_(Royal_Australian_Navy)
