F1: 0.67647,Precision: 0.67647,Recall: 0.67647,,
Col,Row,Value,Submitted URI,Correct URI's
1,2,The Organization,http://dbpedia.org/resource/The_Organization_(band),http://dbpedia.org/resource/The_Organization_(film)
1,5,Death Scream,http://dbpedia.org/resource/Death_Screams,http://dbpedia.org/resource/Death_Scream
1,10,Tempest,http://dbpedia.org/resource/The_Tempest_(2010_film),http://dbpedia.org/resource/Tempest_(1982_film)
1,18,The Morning After,http://dbpedia.org/resource/The_Morning_After_(1974_film),http://dbpedia.org/resource/The_Morning_After_(1986_film) http://dbpedia.org/resource/The_Morning_After_(1986_movie)
1,26,Romero,http://dbpedia.org/resource/The_Romeros,http://dbpedia.org/resource/Romero_(film)
1,28,Havana,http://dbpedia.org/resource/Havana_(novel),http://dbpedia.org/resource/Havana_(film)
1,29,The Rookie,http://dbpedia.org/resource/The_Rookie_(web_series),http://dbpedia.org/resource/The_Rookie_(1990) http://dbpedia.org/resource/The_Rookie_(1990_movie) http://dbpedia.org/resource/The_Rookie_(1990_film)
1,32,Mack the Knife,http://dbpedia.org/resource/Mack_the_Knife_(1989_film),http://dbpedia.org/resource/Mack_the_Knife_(film)
1,33,The Addams Family,http://dbpedia.org/resource/The_Addams_Family_(1991_film),http://dbpedia.org/resource/The_Addams_Family_(movie) http://dbpedia.org/resource/The_Addams_family(film) http://dbpedia.org/resource/The_addams_family_(film) http://dbpedia.org/resource/The_Addams_Family_(film)
1,34,La Peste,http://dbpedia.org/resource/La_peste_(TV_series),http://dbpedia.org/resource/La_Peste_(film) http://dbpedia.org/resource/The_Plague_(1992_film)
1,37,Street Fighter,http://dbpedia.org/resource/Street_Fighter_(1994_film),http://dbpedia.org/resource/Street_Fighter_(film) http://dbpedia.org/resource/The_Streetfighter http://dbpedia.org/resource/Street_Fighter_(disambiguation)
