F1: 0.62069,Precision: 0.62069,Recall: 0.62069,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Demons[148],http://dbpedia.org/resource/Demons_(Fatboy_Slim_song),http://dbpedia.org/resource/Demons_(TV_Series) http://dbpedia.org/resource/Demons_(TV_Show) http://dbpedia.org/resource/Demons_(TV_series)
1,4,Good Arrows,http://dbpedia.org/resource/Arrow_(TV_series),http://dbpedia.org/resource/Good_Arrows
1,10,FM,http://dbpedia.org/resource/FM_(album),http://dbpedia.org/resource/FM_(TV_series) http://dbpedia.org/resource/FM_(2009_TV_series) http://dbpedia.org/resource/FM_(TV_Series)
1,15,Boy Meets Girl[153],http://dbpedia.org/resource/Boy_Meets_Girl_(2015_TV_series),http://dbpedia.org/resource/Boy_Meets_Girl_(2009_TV_series) http://dbpedia.org/resource/Boy_Meets_Girl_(ITV_series) http://dbpedia.org/resource/Boy_Meets_Girl_(ITV_TV_series) http://dbpedia.org/resource/Boy_Meets_Girl_(miniseries)
1,16,Divided,http://dbpedia.org/resource/So_Divided,http://dbpedia.org/resource/Divided_(game_show) http://dbpedia.org/resource/Divided_(TV_series)
1,17,The Hour,http://dbpedia.org/resource/The_Hour_(2011_TV_series),http://dbpedia.org/resource/Fashion_Hijack http://dbpedia.org/resource/List_of_co-hosts_on_The_Hour http://dbpedia.org/resource/The_Hour_(magazine_series) http://dbpedia.org/resource/The_Chef's_Apprentice
1,19,The Chase,http://dbpedia.org/resource/The_Chase_(Doctor_Who),http://dbpedia.org/resource/Gefragt_-_gejagt http://dbpedia.org/resource/Potjera http://dbpedia.org/resource/Takip http://dbpedia.org/resource/The_Chase_(UK_game_show) http://dbpedia.org/resource/Challenge_the_Culture_Masters http://dbpedia.org/resource/Jaget
1,20,Monday Monday,http://dbpedia.org/resource/WWE_Raw,http://dbpedia.org/resource/Monday_Monday http://dbpedia.org/resource/Monday_Monday_(TV_series)
1,21,The Fuse,http://dbpedia.org/resource/The_Fuse_(Pennywise_album),http://dbpedia.org/resource/The_Fuse_(game_show)
1,23,Peter Andre: Going It Alone,http://dbpedia.org/resource/The_Very_Best_of_Peter_Andre:_The_Hits_Collection,http://dbpedia.org/resource/Peter_Andre:_My_Life http://dbpedia.org/resource/Peter_Andre_Going_It_Alone http://dbpedia.org/resource/Peter_Andre:_Going_It_Alone http://dbpedia.org/resource/Peter_Andre:_The_Next_Chapter
1,27,Trinity,http://dbpedia.org/resource/Blade:_Trinity,http://dbpedia.org/resource/Trinity_(TV_Series) http://dbpedia.org/resource/Trinity_(TV_series)
