F1: 0.53333,Precision: 0.53333,Recall: 0.53333,,
Col,Row,Value,Submitted URI,Correct URI's
0,3,Anglicanism,http://dbpedia.org/resource/Church_of_England,http://dbpedia.org/resource/Divines http://dbpedia.org/resource/Episcopalianism http://dbpedia.org/resource/Episcopals http://dbpedia.org/resource/Divine_(noun) http://dbpedia.org/resource/Christian_-_Epsicopalian http://dbpedia.org/resource/Anglicanism/Alt_Emerging_Church http://dbpedia.org/resource/Episcopalians http://dbpedia.org/resource/Episcopal_Christian http://dbpedia.org/resource/English_divine http://dbpedia.org/resource/Angilican http://dbpedia.org/resource/Anglican_Christianity http://dbpedia.org/resource/Anglican_divine http://dbpedia.org/resource/Anglican_Missionary http://dbpedia.org/resource/Episcopalian_Christian http://dbpedia.org/resource/Anglican http://dbpedia.org/resource/Anglican_Christian http://dbpedia.org/resource/Anglicanism http://dbpedia.org/resource/Anglicans http://dbpedia.org/resource/Anglican/Episcopal http://dbpedia.org/resource/Christian_-_Anglican http://dbpedia.org/resource/Anglican_terminology http://dbpedia.org/resource/Angilicanism
0,9,Churches of Christ,http://dbpedia.org/resource/Catholic_Church,"http://dbpedia.org/resource/The_Church_of_Christ http://dbpedia.org/resource/Christ,_Churches_of http://dbpedia.org/resource/Churches_of_Christ http://dbpedia.org/resource/Churches_of_christ http://dbpedia.org/resource/Church_of_Christ_(Murfreesboro,_TN) http://dbpedia.org/resource/Christian_Courier"
0,10,The Church of Jesus Christ of Latter-day Saints,http://dbpedia.org/resource/Community_of_Christ,"http://dbpedia.org/resource/.mormon http://dbpedia.org/resource/Lds.org http://dbpedia.org/resource/Church_of_Jesus_Christ_and_Latter_Day_Saints http://dbpedia.org/resource/The_Church_of_Jesus_Christ_of_LDS http://dbpedia.org/resource/Church_of_Jesus_Christ_of_the_Latter-Day_Saints http://dbpedia.org/resource/The_Mormon_Church http://dbpedia.org/resource/LDS_Church http://dbpedia.org/resource/The_church_of_jesus_christ_of_later-day_saints http://dbpedia.org/resource/Church_of_Jesus_Christ_of_Latter-day_Saints http://dbpedia.org/resource/The_LDS_Church http://dbpedia.org/resource/The_church_of_jesus_christ_of_latter-day_saints http://dbpedia.org/resource/The_church_of_jesus_christ_of_latter_day_saints http://dbpedia.org/resource/COJCOLDS http://dbpedia.org/resource/The_Church_of_Jesus_Christ_of_Latter-day_saints http://dbpedia.org/resource/Cojcolds http://dbpedia.org/resource/Church_of_the_Latter-Day_Saints http://dbpedia.org/resource/Lds_church http://dbpedia.org/resource/The_Church_of_Jesus_Christ_of_Latter-day_Saints http://dbpedia.org/resource/Mormon_Christian http://dbpedia.org/resource/Church_of_Jesus_Christ_of_Latter-Day_Saints http://dbpedia.org/resource/CoJCoLDS http://dbpedia.org/resource/Church_of_Jesus_Christ_of_Latter-day_Saints,_The http://dbpedia.org/resource/Church_of_jesus_christ_of_latter-day_saints http://dbpedia.org/resource/Church_of_Jesus_Christ_of_the_Latter_Day_Saints http://dbpedia.org/resource/Church_of_jesus_christ_of_latter_day_saints http://dbpedia.org/resource/The_Church_of_Jesus_Christ_of_Latter_Day_Saints http://dbpedia.org/resource/Corporation_of_the_Presiding_Bishop_of_the_Church_of_Jesus_Christ_of_Latter_Day_Saints http://dbpedia.org/resource/Mormon_Newsroom http://dbpedia.org/resource/The_Mormon_church http://dbpedia.org/resource/Latter_Day http://dbpedia.org/resource/LDS_(Mormon)_Church http://dbpedia.org/resource/Christian_-_Mormon http://dbpedia.org/resource/Latter-day http://dbpedia.org/resource/The_Church_of_Jesus_Christ_of_Latter-Day_Saints http://dbpedia.org/resource/TCOJCOLDS http://dbpedia.org/resource/LDS_church http://dbpedia.org/resource/Church_of_Jesus_Christ_of_Later_Day_Saints http://dbpedia.org/resource/Christ_of_Latter-day_Saints http://dbpedia.org/resource/Church_of_Jesus_Christ_of_the_Latterday_Saints http://dbpedia.org/resource/Church_of_Latter-Day_Saints http://dbpedia.org/resource/Latter-day_Saint http://dbpedia.org/resource/Church_Of_Jesus_Christ_Of_Latter-Day_Saints http://dbpedia.org/resource/Latter-day_Saints http://dbpedia.org/resource/TheChurchOfJesusChristofLatterdaySaints http://dbpedia.org/resource/The_Church_of_Jesus-Christ_of_Latter-Day_Saints http://dbpedia.org/resource/Mormon_Church http://dbpedia.org/resource/Mormon_church"
0,11,Community Churches[208],http://dbpedia.org/resource/Baptists,http://dbpedia.org/resource/Community_Church_movement http://dbpedia.org/resource/Community_church_movement
0,13,Eastern Orthodox Church[210],http://dbpedia.org/resource/Byzantine_Empire,http://dbpedia.org/resource/Eastern_Orthodox http://dbpedia.org/resource/Christian_orthodoxy http://dbpedia.org/resource/Eastern_Orthodox_Catholic_Church http://dbpedia.org/resource/Eastern_Orthodox_Christianity http://dbpedia.org/resource/Orthadox_Christian_Church http://dbpedia.org/resource/Pravoslavie http://dbpedia.org/resource/Eastern_Othodox_Church http://dbpedia.org/resource/Orthodox_Catholicism http://dbpedia.org/resource/Eastern_Orthodox_Churches http://dbpedia.org/resource/Orthodox_Catholic_Church_(Eastern) http://dbpedia.org/resource/Orthodox_Christian_Civilization http://dbpedia.org/resource/Orthodox_Eastern_Church http://dbpedia.org/resource/Eatsern_Orthodox http://dbpedia.org/resource/Orthodox_Church http://dbpedia.org/resource/Byzantine_Church http://dbpedia.org/resource/Eastern_orthodox http://dbpedia.org/resource/Orthodox_Christian http://dbpedia.org/resource/Byzantine_church http://dbpedia.org/resource/Eastern_Orthodox_Church http://dbpedia.org/resource/Christian_Orthodox_Culture http://dbpedia.org/resource/Eastern_Orthodox_Christian http://dbpedia.org/resource/Ukrainian_Orthodox_Christianity http://dbpedia.org/resource/Pravoslaviy http://dbpedia.org/resource/Orthodox_Christians http://dbpedia.org/resource/Orthodoxism http://dbpedia.org/resource/Eastern_orthodoxy http://dbpedia.org/resource/Orthodox_Eastern http://dbpedia.org/resource/Eastern_Orthodoxy_in_the_West http://dbpedia.org/resource/Orthodox_church http://dbpedia.org/resource/Orthodox_Church_of_Byzantium http://dbpedia.org/resource/Orthodox_civilization http://dbpedia.org/resource/Russian_Orthodox_Christianity http://dbpedia.org/resource/Liturgical_day http://dbpedia.org/resource/The_Orthodox_Catholic_Church http://dbpedia.org/resource/Orthodox_Church_(Chalcedonian) http://dbpedia.org/resource/Ortodox_Christian http://dbpedia.org/resource/Orthodox_Faith http://dbpedia.org/resource/Orthodox_christian http://dbpedia.org/resource/Eastern_Orthodoxy http://dbpedia.org/resource/Orthadox_Church http://dbpedia.org/resource/Orthodox_Christian_Church http://dbpedia.org/resource/Eastern_Orthodox_church http://dbpedia.org/resource/Eastern_Orthdox http://dbpedia.org/resource/Orthodox_Catholic_Church http://dbpedia.org/resource/Orthodox_Christian_Culture http://dbpedia.org/resource/Eastern_Orthodox_Christians http://dbpedia.org/resource/Orthodox_Catholic http://dbpedia.org/resource/East_Orthodox http://dbpedia.org/resource/Eastern_Orthadox http://dbpedia.org/resource/Orthodox_faith
0,14,Evangelical Free Church[211],http://dbpedia.org/resource/Baptists,http://dbpedia.org/resource/Evangelical_Free_Church_in_America http://dbpedia.org/resource/Evangelical_Free_Church_of_America http://dbpedia.org/resource/Evangelical_Free_Church http://dbpedia.org/resource/Evangelical_free_church_of_america http://dbpedia.org/resource/Efree
0,19,Lutherans,http://dbpedia.org/resource/Church_of_Sweden,http://dbpedia.org/resource/Lutheran_doctrine http://dbpedia.org/resource/Lutheranism http://dbpedia.org/resource/Evangelical_Lutheran http://dbpedia.org/resource/Lutheran_Christian http://dbpedia.org/resource/Finnish_priests http://dbpedia.org/resource/Evangelical_Lutherans http://dbpedia.org/resource/Lutheran_church http://dbpedia.org/resource/Lutheran_Christianity http://dbpedia.org/resource/Lutheran_denomination http://dbpedia.org/resource/Lutheran_theologian http://dbpedia.org/resource/Lutheranish http://dbpedia.org/resource/Lutheran_churches http://dbpedia.org/resource/Christian_-_Lutheran http://dbpedia.org/resource/Lutheran_hymn http://dbpedia.org/resource/Luteran http://dbpedia.org/resource/Lutheran_Church http://dbpedia.org/resource/Lutheran_theology http://dbpedia.org/resource/Evangelical-Lutheran http://dbpedia.org/resource/Lutheran_theologians http://dbpedia.org/resource/Lutherans http://dbpedia.org/resource/Lutheran http://dbpedia.org/resource/Lutherian
0,21,Metropolitan Community Church,http://dbpedia.org/resource/Church_of_Greece,http://dbpedia.org/resource/Metropolitan_Community_Church http://dbpedia.org/resource/UFMCC http://dbpedia.org/resource/Metropolitan_Christian_Church http://dbpedia.org/resource/Universal_Fellowship_of_Metropolitan_Community_Churches http://dbpedia.org/resource/Arlene_Ackerman_(Reverend)
0,22,Moravian Church[224],http://dbpedia.org/resource/Unity_of_the_Brethren,http://dbpedia.org/resource/Moravians_(religion) http://dbpedia.org/resource/Moravian_(religion) http://dbpedia.org/resource/Moravian_missionaries http://dbpedia.org/resource/Moravianism http://dbpedia.org/resource/Moravian_Christian http://dbpedia.org/resource/Moravian_church http://dbpedia.org/resource/Herrnhuters http://dbpedia.org/resource/Herrnhuter_Brüdergemeine http://dbpedia.org/resource/Christian_-_Moravian http://dbpedia.org/resource/Moravian_brothers http://dbpedia.org/resource/Herrnhuter_Brüdergemeinde http://dbpedia.org/resource/Moravian_Brethren http://dbpedia.org/resource/Bohemian_Brethren http://dbpedia.org/resource/Moravian_Church http://dbpedia.org/resource/Czech_Brethens
