F1: 0.72093,Precision: 0.72093,Recall: 0.72093,,
Col,Row,Value,Submitted URI,Correct URI's
0,3,The Immortal,http://dbpedia.org/resource/The_Immortal_(2000_TV_series),"http://dbpedia.org/resource/The_Immortal_(tv_series) http://dbpedia.org/resource/The_Immortal_(2000) http://dbpedia.org/resource/The_Immortal_(TV_series) http://dbpedia.org/resource/The_immortal_-_christopher_george http://dbpedia.org/resource/Immortal,_The_(1970) http://dbpedia.org/resource/The_Immortal_(1970) http://dbpedia.org/resource/Immortal,_The_(2000)"
0,4,The Odd Couple,http://dbpedia.org/resource/The_Odd_Couple_(1970_TV_series),http://dbpedia.org/resource/The_Odd_Couple_(TV_series) http://dbpedia.org/resource/Murray_Greshler http://dbpedia.org/resource/The_Female_Odd_Couple http://dbpedia.org/resource/The_Odd_Couple http://dbpedia.org/resource/Oscar_madison http://dbpedia.org/resource/Felix_Ungar http://dbpedia.org/resource/Oscar_Madison
0,10,Love Story,http://dbpedia.org/resource/Love_Story_(1970_film),http://dbpedia.org/resource/Love_Story_(1973_TV_series)
0,11,The Magician,http://dbpedia.org/resource/The_Magician_(American_TV_series),http://dbpedia.org/resource/The_Magician_(1973) http://dbpedia.org/resource/The_Magician_(U.S._TV_series)
0,12,Star Trek,http://dbpedia.org/resource/Star_Trek:_Deep_Space_Nine,http://dbpedia.org/resource/Star_Trek:The_Animated_Series http://dbpedia.org/resource/Star_Trek_Animateds http://dbpedia.org/resource/Star_Trek:_The_animated_series http://dbpedia.org/resource/Star_Trek:_TAS http://dbpedia.org/resource/Star_Trek:_the_Animated_Series http://dbpedia.org/resource/Star_Trek:_the_animated_series http://dbpedia.org/resource/Star_Trek_TAS http://dbpedia.org/resource/Star_trek_anime http://dbpedia.org/resource/STTAS http://dbpedia.org/resource/Star_Trek/Star_Trek_ANI http://dbpedia.org/resource/Star_Trek:_The_Animated_Series http://dbpedia.org/resource/Star_Trek_The_Animated_Series http://dbpedia.org/resource/Star_Trek_animated_series http://dbpedia.org/resource/Star_Trek_cartoon
0,16,Archer,http://dbpedia.org/resource/Archer_(2009_TV_series),http://dbpedia.org/resource/Lew_Harper http://dbpedia.org/resource/Lew_Archer
0,35,The Ted Knight Show,http://dbpedia.org/resource/Too_Close_for_Comfort,http://dbpedia.org/resource/The_Ted_Knight_Show_(1978_TV_series)
0,36,Who's Watching the Kids,http://dbpedia.org/resource/Who's_Watching_the_Kids?,http://dbpedia.org/resource/Who's_Watching_the_Kids
0,40,Out of the Blue,http://dbpedia.org/resource/Out_of_the_Blue_(2008_TV_series),http://dbpedia.org/resource/Out_of_the_Blue_(1979_TV_Series) http://dbpedia.org/resource/Out_of_the_Blue_(1979_TV_series)
0,41,Brothers and Sisters,http://dbpedia.org/resource/Brothers_&_Sisters_(2006_TV_series),http://dbpedia.org/resource/Brothers_and_Sisters_(1979_TV_series)
0,44,The Associates,http://dbpedia.org/resource/The_Associates_(Canadian_TV_series),http://dbpedia.org/resource/The_Associates_(1979_TV_series) http://dbpedia.org/resource/List_of_The_Associates_(U.S._TV_series)_writers http://dbpedia.org/resource/The_Associates_(U.S._TV_series) http://dbpedia.org/resource/The_Associates_(1979)
0,45,Angie,http://dbpedia.org/resource/Angie_Tribeca,http://dbpedia.org/resource/Different_Worlds_(song) http://dbpedia.org/resource/Bradley_Andrew_Benson http://dbpedia.org/resource/Angie_(TV_series) http://dbpedia.org/resource/Hilary_Benson http://dbpedia.org/resource/Joyce_Benson http://dbpedia.org/resource/Angie_(television) http://dbpedia.org/resource/Theresa_Falco http://dbpedia.org/resource/Angie_Falco_Benson
