F1: 0.70000,Precision: 0.70000,Recall: 0.70000,,
Col,Row,Value,Submitted URI,Correct URI's
4,11,Colorado Rockies (1980â\u0080\u009381),http://dbpedia.org/resource/New_Jersey_Devils,http://dbpedia.org/resource/Colorado_Rockies_(NHL) http://dbpedia.org/resource/Colorado_Rockies_(ice_hockey)
4,15,New York Islanders (1980â\u0080\u009381),http://dbpedia.org/resource/New_Jersey_Devils,"http://dbpedia.org/resource/NYI_(NHL) http://dbpedia.org/resource/New_York_Islanders_captains http://dbpedia.org/resource/New-York_Islanders http://dbpedia.org/resource/Islanders_(NHL) http://dbpedia.org/resource/New_york_islanders http://dbpedia.org/resource/Islanders_(ice_hockey) http://dbpedia.org/resource/New_York_Islanders http://dbpedia.org/resource/Brooklyn_Islanders http://dbpedia.org/resource/Islanders,_New_York http://dbpedia.org/resource/Nyi http://dbpedia.org/resource/Islanders_Third_Jersey http://dbpedia.org/resource/NY_Islanders http://dbpedia.org/resource/List_of_New_York_Islanders_captains http://dbpedia.org/resource/NYI http://dbpedia.org/resource/The_Islanders_(NHL) http://dbpedia.org/resource/The_Islanders_(ice_hockey) http://dbpedia.org/resource/New_York_Islanders_team_captains"
4,24,Quebec Nordiques (1980â\u0080\u009381),http://dbpedia.org/resource/Colorado_Avalanche,http://dbpedia.org/resource/Nordiques_de_Quebec http://dbpedia.org/resource/San_Francisco_Seahawks http://dbpedia.org/resource/Nordiques_de_Québec http://dbpedia.org/resource/Quebec_Nordiques http://dbpedia.org/resource/Quebec_nordiques_captains http://dbpedia.org/resource/Nordiques http://dbpedia.org/resource/Québec_Nordiques http://dbpedia.org/resource/Les_Nordiques_de_Québec http://dbpedia.org/resource/Les_Nordiques_de_Quebec http://dbpedia.org/resource/San_Francisco_Sharks
4,30,Minnesota North Stars (1980â\u0080\u009381),http://dbpedia.org/resource/Dallas_Stars,http://dbpedia.org/resource/List_of_Minnesota_North_Stars_captains http://dbpedia.org/resource/Minnesota_Northstars http://dbpedia.org/resource/North_Stars http://dbpedia.org/resource/Minnesota_North_Stars
4,33,Hartford Whalers (1980â\u0080\u009381),http://dbpedia.org/resource/Carolina_Hurricanes,http://dbpedia.org/resource/Hartford_whalers http://dbpedia.org/resource/New-England_Whalers http://dbpedia.org/resource/Brass_Bonanza http://dbpedia.org/resource/New_England_Whalers http://dbpedia.org/resource/Hartford_Whalers_roster http://dbpedia.org/resource/Hartford_Whalers
4,40,Winnipeg Jets (1980â\u0080\u009381),http://dbpedia.org/resource/Winnipeg_Jets,http://dbpedia.org/resource/Winnipeg_Jets_(1972–96)
4,48,Hartford Whalers (1980â\u0080\u009381),http://dbpedia.org/resource/Carolina_Hurricanes,http://dbpedia.org/resource/Hartford_whalers http://dbpedia.org/resource/New-England_Whalers http://dbpedia.org/resource/Brass_Bonanza http://dbpedia.org/resource/New_England_Whalers http://dbpedia.org/resource/Hartford_Whalers_roster http://dbpedia.org/resource/Hartford_Whalers
4,50,New York Islanders (1980â\u0080\u009381),http://dbpedia.org/resource/New_Jersey_Devils,"http://dbpedia.org/resource/NYI_(NHL) http://dbpedia.org/resource/New_York_Islanders_captains http://dbpedia.org/resource/New-York_Islanders http://dbpedia.org/resource/Islanders_(NHL) http://dbpedia.org/resource/New_york_islanders http://dbpedia.org/resource/Islanders_(ice_hockey) http://dbpedia.org/resource/New_York_Islanders http://dbpedia.org/resource/Brooklyn_Islanders http://dbpedia.org/resource/Islanders,_New_York http://dbpedia.org/resource/Nyi http://dbpedia.org/resource/Islanders_Third_Jersey http://dbpedia.org/resource/NY_Islanders http://dbpedia.org/resource/List_of_New_York_Islanders_captains http://dbpedia.org/resource/NYI http://dbpedia.org/resource/The_Islanders_(NHL) http://dbpedia.org/resource/The_Islanders_(ice_hockey) http://dbpedia.org/resource/New_York_Islanders_team_captains"
4,52,Winnipeg Jets (1980â\u0080\u009381),http://dbpedia.org/resource/Winnipeg_Jets,http://dbpedia.org/resource/Winnipeg_Jets_(1972–96)
4,60,Minnesota North Stars (1980â\u0080\u009381),http://dbpedia.org/resource/Dallas_Stars,http://dbpedia.org/resource/List_of_Minnesota_North_Stars_captains http://dbpedia.org/resource/Minnesota_Northstars http://dbpedia.org/resource/North_Stars http://dbpedia.org/resource/Minnesota_North_Stars
4,62,Colorado Rockies (1980â\u0080\u009381),http://dbpedia.org/resource/New_Jersey_Devils,http://dbpedia.org/resource/Colorado_Rockies_(NHL) http://dbpedia.org/resource/Colorado_Rockies_(ice_hockey)
4,79,Quebec Nordiques (1980â\u0080\u009381),http://dbpedia.org/resource/Colorado_Avalanche,http://dbpedia.org/resource/Nordiques_de_Quebec http://dbpedia.org/resource/San_Francisco_Seahawks http://dbpedia.org/resource/Nordiques_de_Québec http://dbpedia.org/resource/Quebec_Nordiques http://dbpedia.org/resource/Quebec_nordiques_captains http://dbpedia.org/resource/Nordiques http://dbpedia.org/resource/Québec_Nordiques http://dbpedia.org/resource/Les_Nordiques_de_Québec http://dbpedia.org/resource/Les_Nordiques_de_Quebec http://dbpedia.org/resource/San_Francisco_Sharks
