F1: 0.75000,Precision: 0.75000,Recall: 0.75000,,
Col,Row,Value,Submitted URI,Correct URI's
2,3,Hiroshima Stadium,http://dbpedia.org/resource/Juventus_Stadium,http://dbpedia.org/resource/Hiroshima_Stadium http://dbpedia.org/resource/Coca-Cola_West_Hiroshima_Stadium
2,6,Å\u008Cmiya Park Soccer Stadium,http://dbpedia.org/resource/Children's_Mercy_Park,http://dbpedia.org/resource/Ōmiya_Park_Soccer_Stadium
2,10,Kose Sports Stadium,http://dbpedia.org/resource/PhilSports_Football_and_Athletics_Stadium,http://dbpedia.org/resource/Yamanashi_Chuo_Bank_Stadium http://dbpedia.org/resource/Kose_Sports_Stadium
2,13,Sapporo Atsubetsu Park Stadium,http://dbpedia.org/resource/Sapporo_Atsubetsu_Stadium,http://dbpedia.org/resource/Sapporo_Atsubetsu_Park_Stadium
2,15,Mitsuzawa Stadium,http://dbpedia.org/resource/Yankee_Stadium,http://dbpedia.org/resource/NHK_Spring_Mitsuzawa_Football_Stadium http://dbpedia.org/resource/Yokohama_Mitsuzawa_Stadium http://dbpedia.org/resource/Mitsuzawa_Stadium http://dbpedia.org/resource/Nippatsu_Mitsuzawa_Football_Stadium http://dbpedia.org/resource/Nippatsu_Mitsuzawa_Stadium
2,19,Tosu Stadium,http://dbpedia.org/resource/Juventus_Stadium,http://dbpedia.org/resource/Tosu_Stadium http://dbpedia.org/resource/Best_Amenity_Stadium
2,20,Å\u008Cmiya Park Soccer Stadium,http://dbpedia.org/resource/Children's_Mercy_Park,http://dbpedia.org/resource/Ōmiya_Park_Soccer_Stadium
2,27,Kose Sports Stadium,http://dbpedia.org/resource/PhilSports_Football_and_Athletics_Stadium,http://dbpedia.org/resource/Yamanashi_Chuo_Bank_Stadium http://dbpedia.org/resource/Kose_Sports_Stadium
2,33,Hiroshima Stadium,http://dbpedia.org/resource/Juventus_Stadium,http://dbpedia.org/resource/Hiroshima_Stadium http://dbpedia.org/resource/Coca-Cola_West_Hiroshima_Stadium
2,34,Tosu Stadium,http://dbpedia.org/resource/Juventus_Stadium,http://dbpedia.org/resource/Tosu_Stadium http://dbpedia.org/resource/Best_Amenity_Stadium
2,41,Mitsuzawa Stadium,http://dbpedia.org/resource/Yankee_Stadium,http://dbpedia.org/resource/NHK_Spring_Mitsuzawa_Football_Stadium http://dbpedia.org/resource/Yokohama_Mitsuzawa_Stadium http://dbpedia.org/resource/Mitsuzawa_Stadium http://dbpedia.org/resource/Nippatsu_Mitsuzawa_Football_Stadium http://dbpedia.org/resource/Nippatsu_Mitsuzawa_Stadium
