F1: 0.62687,Precision: 0.62687,Recall: 0.62687,,
Col,Row,Value,Submitted URI,Correct URI's
0,2,(116903) 2004 GW,http://dbpedia.org/resource/George_W._Bush,http://dbpedia.org/resource/116903_Jeromeapt http://dbpedia.org/resource/(116903)_2004_GW http://dbpedia.org/resource/2004_GW
0,3,(128621) 2004 RD,http://dbpedia.org/resource/Championnat_National,http://dbpedia.org/resource/(128621)_2004_RD
0,8,(147735) 2005 NE,http://dbpedia.org/resource/2005_in_film,http://dbpedia.org/resource/(147735)_2005_NE
0,15,(161384) 2003 UK25,http://dbpedia.org/resource/Pound_sterling,http://dbpedia.org/resource/(161384)_2003_UK25
0,22,(172460) 2003 RT11,http://dbpedia.org/resource/Margaret_Thatcher,http://dbpedia.org/resource/List_of_asteroids/172001–172100 http://dbpedia.org/resource/List_of_asteroids/172001-173000 http://dbpedia.org/resource/172425_Taliajacobi http://dbpedia.org/resource/List_of_minor_planets/172501-172600 http://dbpedia.org/resource/List_of_asteroids/172301-172400 http://dbpedia.org/resource/List_of_asteroids/172801–172900 http://dbpedia.org/resource/2003_UO9 http://dbpedia.org/resource/List_of_asteroids/172201-172300 http://dbpedia.org/resource/List_of_asteroids/172801-172900 http://dbpedia.org/resource/List_of_minor_planets/172301-172400 http://dbpedia.org/resource/List_of_asteroids/172701-172800 http://dbpedia.org/resource/172947_Baeyens http://dbpedia.org/resource/List_of_minor_planets/172001-172100 http://dbpedia.org/resource/172525_Adamblock http://dbpedia.org/resource/List_of_asteroids/172301–172400 http://dbpedia.org/resource/List_of_asteroids_(172001-173000) http://dbpedia.org/resource/List_of_asteroids/172501–172600 http://dbpedia.org/resource/List_of_asteroids/172201–172300 http://dbpedia.org/resource/172317_Walterbos http://dbpedia.org/resource/List_of_asteroids/172001–173000 http://dbpedia.org/resource/List_of_asteroids/172601–172700 http://dbpedia.org/resource/List_of_asteroids/172401–172500 http://dbpedia.org/resource/List_of_minor_planets/172801-172900 http://dbpedia.org/resource/List_of_minor_planets/172101-172200 http://dbpedia.org/resource/List_of_minor_planets/172201-172300 http://dbpedia.org/resource/List_of_asteroids/172901-173000 http://dbpedia.org/resource/172318_Wangshui http://dbpedia.org/resource/List_of_asteroids/172101-172200 http://dbpedia.org/resource/List_of_asteroids/172001-172100 http://dbpedia.org/resource/172932_Bachleitner http://dbpedia.org/resource/List_of_minor_planets:_172001-173000 http://dbpedia.org/resource/List_of_asteroids/172501-172600 http://dbpedia.org/resource/172734_Giansimon http://dbpedia.org/resource/List_of_minor_planets/172601-172700 http://dbpedia.org/resource/List_of_asteroids/172901–173000 http://dbpedia.org/resource/172315_Changqiaoxiaoxue http://dbpedia.org/resource/List_of_minor_planets:_172001–173000 http://dbpedia.org/resource/List_of_minor_planets/172901-173000 http://dbpedia.org/resource/2003_XP10 http://dbpedia.org/resource/List_of_asteroids/172601-172700 http://dbpedia.org/resource/List_of_asteroids/172101–172200 http://dbpedia.org/resource/List_of_asteroids/172401-172500 http://dbpedia.org/resource/(172460)_2003_RT11 http://dbpedia.org/resource/List_of_minor_planets/172701-172800 http://dbpedia.org/resource/List_of_minor_planets/172401-172500 http://dbpedia.org/resource/172989_Xuliyang http://dbpedia.org/resource/172269_Tator http://dbpedia.org/resource/List_of_asteroids/172701–172800
0,24,(172627) 2003 XP10,http://dbpedia.org/resource/Microsoft_Windows,http://dbpedia.org/resource/(172627)_2003_XP10
0,25,(173075) 2006 UC,http://dbpedia.org/resource/Football_Federation_Australia,http://dbpedia.org/resource/(173075)_2006_UC
0,36,(183309) 2002 VQ,,http://dbpedia.org/resource/(183309)_2002_VQ
0,38,(184064) 2004 GM,http://dbpedia.org/resource/184064_Miner,http://dbpedia.org/resource/(184064)_2004_GM
