F1: 0.62500,Precision: 0.62500,Recall: 0.62500,,
Col,Row,Value,Submitted URI,Correct URI's
1,5,Jacqueline Leonard,http://dbpedia.org/resource/Jacqueline_Hill,http://dbpedia.org/resource/Jacqueline_Leonard
1,10,Richard Standing,http://dbpedia.org/resource/Michael_Standing_(actor),http://dbpedia.org/resource/Richard_Standing
1,13,Anthony Barclay,http://dbpedia.org/resource/Arthur_Barclay,http://dbpedia.org/resource/Anthony_barclay http://dbpedia.org/resource/Anthony_Barclay
1,16,Paul Seed,http://dbpedia.org/resource/Paul_Schütze,http://dbpedia.org/resource/Paul_Seed
1,23,Nick Stringer,http://dbpedia.org/resource/Arthur_Stringer_(writer),http://dbpedia.org/resource/Nick_Stringer_(film_director) http://dbpedia.org/resource/Nick_Stringer
1,32,Eleni Foskett,http://dbpedia.org/resource/Jeffrey_Foskett,http://dbpedia.org/resource/Crash_(character) http://dbpedia.org/resource/Frank_Matthews_(Tracy_Beaker) http://dbpedia.org/resource/List_of_Tracy_Beaker_series_characters http://dbpedia.org/resource/Peter_Ingham_(The_Story_of_Tracy_Beaker_character) http://dbpedia.org/resource/Lily_Kettle_(Tracy_Beaker_Returns) http://dbpedia.org/resource/Billie_Trent http://dbpedia.org/resource/Lol_Plakova http://dbpedia.org/resource/Liam_O'Donovan http://dbpedia.org/resource/Jack_O’Donovan http://dbpedia.org/resource/Toby_Coleman http://dbpedia.org/resource/Harry_Jones_(Tracy_Beaker_Returns_character) http://dbpedia.org/resource/Mo_Michaels http://dbpedia.org/resource/Jackie_Hopper http://dbpedia.org/resource/Rick_Barber http://dbpedia.org/resource/Eleni_Foskett http://dbpedia.org/resource/Maxy_(character) http://dbpedia.org/resource/Tyler_Lewis_(Tracy_Beaker_Returns_character) http://dbpedia.org/resource/Faith_Davis http://dbpedia.org/resource/May-Li_Wang http://dbpedia.org/resource/Sasha_Bellman http://dbpedia.org/resource/Shelley_Appleton_(The_Story_of_Tracy_Beaker_character) http://dbpedia.org/resource/Kazima_Tako http://dbpedia.org/resource/Finn_McLaine http://dbpedia.org/resource/May_Li_Wang http://dbpedia.org/resource/Bailey_Wharton http://dbpedia.org/resource/Mike_Milligan_(The_Story_of_Tracy_Beaker_character) http://dbpedia.org/resource/Jody_Jackson_(character) http://dbpedia.org/resource/Maxy_(The_Story_of_Tracy_Beaker_character) http://dbpedia.org/resource/Toni_Trent http://dbpedia.org/resource/Duke_(The_Story_of_Tracy_Beaker_character) http://dbpedia.org/resource/Duke_(character) http://dbpedia.org/resource/Frank_Matthews_(Tracy_Beaker_Returns_character) http://dbpedia.org/resource/Sapphire_Fox http://dbpedia.org/resource/Peter_Ingham_(character) http://dbpedia.org/resource/Poppy_Kettle http://dbpedia.org/resource/Lily_Kettle http://dbpedia.org/resource/Amber_Hurst http://dbpedia.org/resource/Ryan_Reeves_(The_Dumping_Ground_character) http://dbpedia.org/resource/List_of_Tracy_Beaker_Returns_characters http://dbpedia.org/resource/Tee_Taylor http://dbpedia.org/resource/Nathan_Jones_(character) http://dbpedia.org/resource/Elektra_(Tracy_Beaker_Returns_character) http://dbpedia.org/resource/Michael_Grys http://dbpedia.org/resource/Mischief_(character) http://dbpedia.org/resource/Ryan_Reeves_(character) http://dbpedia.org/resource/Gina_Conway http://dbpedia.org/resource/Ryan_(The_Story_of_Tracy_Beaker_character) http://dbpedia.org/resource/Louise_Govern http://dbpedia.org/resource/Bouncer_Plakova http://dbpedia.org/resource/Justine_Littlewood http://dbpedia.org/resource/Chloe_Reeves http://dbpedia.org/resource/Ryan_(character) http://dbpedia.org/resource/Cam_Lawson http://dbpedia.org/resource/Ben_Batambuze http://dbpedia.org/resource/Dolly_(The_Story_of_Tracy_Beaker_character) http://dbpedia.org/resource/Carmen_Howle http://dbpedia.org/resource/Dolly_(character) http://dbpedia.org/resource/Crash_(The_Story_of_Tracy_Beaker_character) http://dbpedia.org/resource/Zac_(character) http://dbpedia.org/resource/Tyler_Lewis_(character) http://dbpedia.org/resource/Gus_Carmichael http://dbpedia.org/resource/Shelley_Appleton_(character) http://dbpedia.org/resource/Johnny_Taylor_(Tracy_Beaker_Returns_character) http://dbpedia.org/resource/Mike_Milligan_(character) http://dbpedia.org/resource/List_of_Tracy_Beaker_Returns_Characters http://dbpedia.org/resource/Nathan_Jones_(The_Story_of_Tracy_Beaker_character) http://dbpedia.org/resource/Jody_Jackson_(Tracy_Beaker_Returns_character) http://dbpedia.org/resource/Zac_(The_Story_of_Tracy_Beaker_character) http://dbpedia.org/resource/Saffron_coomber http://dbpedia.org/resource/Rosie_Kettle http://dbpedia.org/resource/Adele_Azupadi http://dbpedia.org/resource/Floss_Guppy http://dbpedia.org/resource/Elektra_Perkins http://dbpedia.org/resource/Jenny_Edwards http://dbpedia.org/resource/Elaine_Boyack http://dbpedia.org/resource/Harry_Jones_(character)
1,34,Amy James-Kelly,http://dbpedia.org/resource/James_Kelly_(Scottish_politician),http://dbpedia.org/resource/Amy_james-kelly http://dbpedia.org/resource/Amy_James-Kelly
1,39,Richard Moore,http://dbpedia.org/resource/Wayne_Moore_(swimmer),http://dbpedia.org/resource/Richard_Moore_(actor)
1,45,Debbie Arnold,http://dbpedia.org/resource/Debbie_Reynolds,http://dbpedia.org/resource/Debbie_Arnold
