F1: 0.60000,Precision: 0.60000,Recall: 0.60000,,
Col,Row,Value,Submitted URI,Correct URI's
2,5,"RAF Acklington, Northumberland (Det. at RAF Drem, East Lothian, Scotland)",http://dbpedia.org/resource/HM_Prison_Acklington,http://dbpedia.org/resource/No._7_Armament_Training_Station http://dbpedia.org/resource/RAF_Acklington http://dbpedia.org/resource/No._7_Armament_Training_Station_RAF
2,6,"RAF Croydon, Surrey",http://dbpedia.org/resource/London_Borough_of_Croydon,http://dbpedia.org/resource/RFC_Croyden http://dbpedia.org/resource/London-Croydon_Airport http://dbpedia.org/resource/RAF_Croydon http://dbpedia.org/resource/Croydon_Air_Port http://dbpedia.org/resource/Croydon_Airport http://dbpedia.org/resource/Croydon_Aerodrome http://dbpedia.org/resource/Beddington_Aerodrome http://dbpedia.org/resource/Croydon_airport
2,11,"Norrent-Fontes, France",http://dbpedia.org/resource/René_Fontès,http://dbpedia.org/resource/Norrent-Fontes
2,14,"RAF Tangmere, West Sussex","http://dbpedia.org/resource/Ford,_West_Sussex",http://dbpedia.org/resource/Royal_Air_Force_Station_Tangmere http://dbpedia.org/resource/RAF_Tangmere http://dbpedia.org/resource/RNAS_Tangmere http://dbpedia.org/resource/Tangmere_Aviation_Museum
2,18,"RAF Macmerry, East Lothian, Scotland",http://dbpedia.org/resource/East_Lothian,http://dbpedia.org/resource/Macmerry
2,23,"RAF Manston, Kent","http://dbpedia.org/resource/Manston,_Kent",http://dbpedia.org/resource/RAF_Manston http://dbpedia.org/resource/RNAS_Manston http://dbpedia.org/resource/Manston_Royal_Air_Force_Station http://dbpedia.org/resource/Manston_Air_Field
2,36,"RAF Imphal, Manipur",http://dbpedia.org/resource/Imphal,http://dbpedia.org/resource/ICAO:_VEI http://dbpedia.org/resource/Imphal_International_Airport http://dbpedia.org/resource/Imphal_Airport http://dbpedia.org/resource/Imphal_International http://dbpedia.org/resource/VEIM http://dbpedia.org/resource/IATA:_IMF http://dbpedia.org/resource/Imphal_(international_airport) http://dbpedia.org/resource/Imphal_(airport) http://dbpedia.org/resource/Tulihal_International_Airport http://dbpedia.org/resource/Tulihal_Airport http://dbpedia.org/resource/Tulihal_Airfield
2,46,"RAF Ouston, County Durham",http://dbpedia.org/resource/No._607_Squadron_RAF,http://dbpedia.org/resource/RAF_Ouston
2,47,"RAF Thornaby, North Yorkshire (detachment)",http://dbpedia.org/resource/Thornaby-on-Tees,http://dbpedia.org/resource/RAF_Thornaby
2,49,"RAF Acklington, Northumberland (detachment)",http://dbpedia.org/resource/HM_Prison_Acklington,http://dbpedia.org/resource/No._7_Armament_Training_Station http://dbpedia.org/resource/RAF_Acklington http://dbpedia.org/resource/No._7_Armament_Training_Station_RAF
