F1: 0.73469,Precision: 0.73469,Recall: 0.73469,,
Col,Row,Value,Submitted URI,Correct URI's
1,4,Santiago,"http://dbpedia.org/resource/James,_son_of_Zebedee","http://dbpedia.org/resource/Battle_of_Santiago_de_Chile_(1541) http://dbpedia.org/resource/Santiago_del_Nuevo_Extremo http://dbpedia.org/resource/Greater_Santiago,_Chile http://dbpedia.org/resource/Santiago_de_Chile http://dbpedia.org/resource/Greater_Santiago http://dbpedia.org/resource/Santiago_Centro http://dbpedia.org/resource/UN/LOCODE:CLSCL http://dbpedia.org/resource/Santiago_de_chile http://dbpedia.org/resource/Stgo. http://dbpedia.org/resource/Santiago_Chile http://dbpedia.org/resource/Santiago_de_Nueva_Extremadura http://dbpedia.org/resource/Gran_Santiago http://dbpedia.org/resource/Santiago_of_Chile http://dbpedia.org/resource/Santiago http://dbpedia.org/resource/Capital_of_Chile http://dbpedia.org/resource/Santiago,_Chile http://dbpedia.org/resource/Santiago_(province) http://dbpedia.org/resource/Stgo http://dbpedia.org/resource/Santiago_Metropolitan_Area http://dbpedia.org/resource/Santiago_(Chile)"
1,6,Rio de Janeiro,http://dbpedia.org/resource/Rio_de_Janeiro_(state),"http://dbpedia.org/resource/Rio_De_Janiero http://dbpedia.org/resource/Rio_di_Janeiro http://dbpedia.org/resource/Rio_de_Janiero http://dbpedia.org/resource/Rio_de_Janeiro,_Rio_de_Janeiro http://dbpedia.org/resource/UN/LOCODE:BRRIO http://dbpedia.org/resource/Rio_de_Jainero http://dbpedia.org/resource/Rio-de-Janeiro http://dbpedia.org/resource/River_of_January http://dbpedia.org/resource/Rio_de_Janeiro_city http://dbpedia.org/resource/Rio_Janeiro http://dbpedia.org/resource/Rio,_Brazil http://dbpedia.org/resource/R_Janeiro http://dbpedia.org/resource/The_Marvelous_City http://dbpedia.org/resource/Rio_de_Janeiro_(Brazil) http://dbpedia.org/resource/Rio_de_Janeiro,_Brazil http://dbpedia.org/resource/Rio_de_Janeiro,_RJ http://dbpedia.org/resource/Sao_Sebastiao_do_Rio_de_Janeiro http://dbpedia.org/resource/Rio_De_Janeiro http://dbpedia.org/resource/Rio_de_Janerio http://dbpedia.org/resource/São_Sebastião_do_Rio_de_Janeiro http://dbpedia.org/resource/Rio_de_janero http://dbpedia.org/resource/Rio_De_Janeiro,_Brazil http://dbpedia.org/resource/Río_de_Jeneiro http://dbpedia.org/resource/Rio_de_janeiro http://dbpedia.org/resource/Rio_de_janerio http://dbpedia.org/resource/Rio_de_Janero http://dbpedia.org/resource/Rio_de_Janeiro_City http://dbpedia.org/resource/R._Janeiro http://dbpedia.org/resource/Rio_de_Janeiro_(city) http://dbpedia.org/resource/Río_de_Janeiro http://dbpedia.org/resource/January_River http://dbpedia.org/resource/BRRIO http://dbpedia.org/resource/Faz_Quem_Quer http://dbpedia.org/resource/Rio_de_Janeiro http://dbpedia.org/resource/Río_de_Janeiro,_Brazil http://dbpedia.org/resource/Rio_de_Janiero,_Brazil"
1,8,SÃ£o Paulo,http://dbpedia.org/resource/São_Paulo_(state),http://dbpedia.org/resource/São_Paulo
1,11,Mexico City,http://dbpedia.org/resource/Mexico,"http://dbpedia.org/resource/MX-DIF http://dbpedia.org/resource/Distrito_Federal_(Mexico) http://dbpedia.org/resource/Mexico_Distrito_Federal http://dbpedia.org/resource/Mexico_City,_Mexico http://dbpedia.org/resource/Mejico_City http://dbpedia.org/resource/Mexico_DF http://dbpedia.org/resource/Méjico_City http://dbpedia.org/resource/Mexico_City,_Mex http://dbpedia.org/resource/Demographics_of_Mexico_City http://dbpedia.org/resource/Cd._de_Mexico http://dbpedia.org/resource/Ciudad_de_Mejico http://dbpedia.org/resource/Mexico_City,_D.F. http://dbpedia.org/resource/Cd_de_Mexico http://dbpedia.org/resource/Mexico_City,_Distrito_Federal http://dbpedia.org/resource/México,_D.F. http://dbpedia.org/resource/The_weather_in_Mexico_City http://dbpedia.org/resource/Ciudad_de_México http://dbpedia.org/resource/City_of_Mexico http://dbpedia.org/resource/Mexico_City,_Distrito_Federal,_Mexico http://dbpedia.org/resource/Ciudad_de_Méjico http://dbpedia.org/resource/Federal_District_(Mexico) http://dbpedia.org/resource/Transportation_in_Mexico_City http://dbpedia.org/resource/Ciudad_de_Mexico http://dbpedia.org/resource/Distrito_Federal,_México http://dbpedia.org/resource/Distrito_Federal_de_Mexico http://dbpedia.org/resource/Distrito_Federal_(México) http://dbpedia.org/resource/Capital_of_México http://dbpedia.org/resource/Mexico_D.F. http://dbpedia.org/resource/Cidade_do_Mexico http://dbpedia.org/resource/México_DF http://dbpedia.org/resource/México,_DF http://dbpedia.org/resource/Mexico_City_(Mexico) http://dbpedia.org/resource/México_D.F. http://dbpedia.org/resource/Mexico_City,_México http://dbpedia.org/resource/Mexican_Federal_District_Transit_System http://dbpedia.org/resource/Federal_District_of_Mexico http://dbpedia.org/resource/ISO_3166-2:MX-DIF http://dbpedia.org/resource/México,_D.F http://dbpedia.org/resource/D.F. http://dbpedia.org/resource/Cd._de_México http://dbpedia.org/resource/Distrito_Federal,_Mexico http://dbpedia.org/resource/Mexico,_D.F. http://dbpedia.org/resource/Mexico_City_proper http://dbpedia.org/resource/Distrito_Federal_de_México http://dbpedia.org/resource/Mexico_City http://dbpedia.org/resource/Ciudad_Mexico http://dbpedia.org/resource/Ciudad_de_mexico http://dbpedia.org/resource/Cd_de_México http://dbpedia.org/resource/Mexico_(city) http://dbpedia.org/resource/Mexico,_Distrito_Federal http://dbpedia.org/resource/Mexico_District http://dbpedia.org/resource/Cidade_do_México http://dbpedia.org/resource/Mexico_City,_Federal_District http://dbpedia.org/resource/Capital_city_of_mexico http://dbpedia.org/resource/Mexican_Federal_District http://dbpedia.org/resource/Mexico_df http://dbpedia.org/resource/CDMX http://dbpedia.org/resource/Mexico_city http://dbpedia.org/resource/Mexico,_DF http://dbpedia.org/resource/UN/LOCODE:MXMEX http://dbpedia.org/resource/Capital_of_Mexico http://dbpedia.org/resource/Ciudad_De_Mexico http://dbpedia.org/resource/Ciudad_México http://dbpedia.org/resource/México_City"
1,12,Osaka,http://dbpedia.org/resource/Osaka_Prefecture,"http://dbpedia.org/resource/Osaka_city http://dbpedia.org/resource/Osaka http://dbpedia.org/resource/Osaka_City http://dbpedia.org/resource/Osaka,_Japan http://dbpedia.org/resource/Ousaka http://dbpedia.org/resource/Ōsaka-shi http://dbpedia.org/resource/Ohsaka,_Ohsaka http://dbpedia.org/resource/Ōsaka http://dbpedia.org/resource/Naniwa-no-miya http://dbpedia.org/resource/Osaka,_Ōsaka http://dbpedia.org/resource/History_of_Osaka http://dbpedia.org/resource/Ôsaka,_Ôsaka http://dbpedia.org/resource/Ōsaka,_Japan http://dbpedia.org/resource/Naniwa-No-Miya http://dbpedia.org/resource/Naniwanomiya http://dbpedia.org/resource/Õsaka,_Õsaka http://dbpedia.org/resource/Osaka-shi http://dbpedia.org/resource/Ozaka http://dbpedia.org/resource/大阪 http://dbpedia.org/resource/Osaka,_Osaka http://dbpedia.org/resource/大阪市 http://dbpedia.org/resource/大阪府大阪市 http://dbpedia.org/resource/Oosaka http://dbpedia.org/resource/Ôsaka http://dbpedia.org/resource/Ohosaka http://dbpedia.org/resource/Ōsaka,_Osaka http://dbpedia.org/resource/Ohsaka http://dbpedia.org/resource/Ōsaka,_Ōsaka http://dbpedia.org/resource/Õsaka http://dbpedia.org/resource/Ôsaka,_Japan http://dbpedia.org/resource/Ohosaka,_Ohosaka"
1,17,Seoul,http://dbpedia.org/resource/South_Korea,"http://dbpedia.org/resource/Buildings_and_structures_in_Seoul http://dbpedia.org/resource/Seeoul http://dbpedia.org/resource/Capitals_of_South_Korea http://dbpedia.org/resource/Sangwon_Middle_School_(Seoul) http://dbpedia.org/resource/Special_City_of_Seoul http://dbpedia.org/resource/Seoul,_Republic_of_Korea http://dbpedia.org/resource/KR-11 http://dbpedia.org/resource/Seoul. http://dbpedia.org/resource/Shou'er http://dbpedia.org/resource/Hansong http://dbpedia.org/resource/Municipality_of_Seoul http://dbpedia.org/resource/Autonomous_City_of_Seoul http://dbpedia.org/resource/Soul_Special_City http://dbpedia.org/resource/UN/LOCODE:KRSEL http://dbpedia.org/resource/Seoul http://dbpedia.org/resource/Sŏul_Special_City,_South_Korea http://dbpedia.org/resource/Seulum http://dbpedia.org/resource/서울시 http://dbpedia.org/resource/Sŏul_Special_City http://dbpedia.org/resource/Seoulite http://dbpedia.org/resource/Soul_Teukbyeolsi http://dbpedia.org/resource/Soul-t'ukpyolsi http://dbpedia.org/resource/Seoul,_the_Republic_of_Korea http://dbpedia.org/resource/Seoul_Teugbyeolsi http://dbpedia.org/resource/Five_Grand_Palaces_of_Joseon-Dynasty_Seoul http://dbpedia.org/resource/Seoul_castle_town http://dbpedia.org/resource/Seoul_Teukbyeolsi http://dbpedia.org/resource/서울 http://dbpedia.org/resource/Soeul http://dbpedia.org/resource/Soul_Tukpyolsi http://dbpedia.org/resource/Hanayng http://dbpedia.org/resource/Economy_of_Seoul http://dbpedia.org/resource/South_Seoul http://dbpedia.org/resource/Hwangseong http://dbpedia.org/resource/Soul,_South_Korea http://dbpedia.org/resource/Capital_of_South_Korea http://dbpedia.org/resource/Seoul_Special_City http://dbpedia.org/resource/Seul http://dbpedia.org/resource/Seoul_City http://dbpedia.org/resource/漢城 http://dbpedia.org/resource/Shouer http://dbpedia.org/resource/Seoul_castle http://dbpedia.org/resource/City_of_Seoul http://dbpedia.org/resource/首爾 http://dbpedia.org/resource/Hansung http://dbpedia.org/resource/Hanyang_(Korea) http://dbpedia.org/resource/Seoul-T'ukpyolshi http://dbpedia.org/resource/Hanseong http://dbpedia.org/resource/Seoul,_Korea http://dbpedia.org/resource/SEOUL http://dbpedia.org/resource/Seoul_Autonomous_City http://dbpedia.org/resource/Soul_of_Asia http://dbpedia.org/resource/Seoul-teukbyeolsi http://dbpedia.org/resource/Seoul_Central_City http://dbpedia.org/resource/Seulensis http://dbpedia.org/resource/Five_Grand_Palaces http://dbpedia.org/resource/Kyungsung http://dbpedia.org/resource/서울특별시 http://dbpedia.org/resource/Seoul_Municipality http://dbpedia.org/resource/Soul_Special_City,_South_Korea http://dbpedia.org/resource/North_Seoul http://dbpedia.org/resource/Gyeongseong http://dbpedia.org/resource/Sŏul http://dbpedia.org/resource/Seoul,_South_Korea http://dbpedia.org/resource/Keijo,_South_Korea"
1,23,Dubai,http://dbpedia.org/resource/Emirate_of_Dubai,"http://dbpedia.org/resource/City_of_Dubai http://dbpedia.org/resource/Dubai,_Emirate_of_Dubai http://dbpedia.org/resource/Dubai,_Dubai,_United_Arab_Emirates http://dbpedia.org/resource/Dubai http://dbpedia.org/resource/Doubai http://dbpedia.org/resource/Al-Dubayy http://dbpedia.org/resource/Dubaii http://dbpedia.org/resource/Dubai,_UAE http://dbpedia.org/resource/Dubai,_Emirates http://dbpedia.org/resource/Dubai,_U.A.E. http://dbpedia.org/resource/Al_memzar,_dubai http://dbpedia.org/resource/Dubayy http://dbpedia.org/resource/Dubaian http://dbpedia.org/resource/دبيّ http://dbpedia.org/resource/Dubai,_U.A.E http://dbpedia.org/resource/Dubayy_(emirate) http://dbpedia.org/resource/UN/LOCODE:AEDXB http://dbpedia.org/resource/Dubaīy http://dbpedia.org/resource/Dubai,_United_Arab_Emirates http://dbpedia.org/resource/Dubai_(city) http://dbpedia.org/resource/Emirate_Of_Dubai http://dbpedia.org/resource/Family_tree_of_the_Al_Maktoum_rulers http://dbpedia.org/resource/Dubai_City http://dbpedia.org/resource/Dubai,_Dubai http://dbpedia.org/resource/Dubaiy"
1,26,Lisbon,http://dbpedia.org/resource/Portugal,"http://dbpedia.org/resource/Lisboa http://dbpedia.org/resource/Lisboner http://dbpedia.org/resource/Lisbonne http://dbpedia.org/resource/Lisboa_Municipality http://dbpedia.org/resource/Parishes_of_Lisbon http://dbpedia.org/resource/Municipality_of_Lisbon http://dbpedia.org/resource/Lisbon http://dbpedia.org/resource/Lisboa,_Portugal http://dbpedia.org/resource/Lissabon http://dbpedia.org/resource/Lisbon,_Lisboa http://dbpedia.org/resource/Lisbon,_Portugal http://dbpedia.org/resource/Capital_of_Portugal http://dbpedia.org/resource/UN/LOCODE:PTLIS http://dbpedia.org/resource/PTLIS http://dbpedia.org/resource/Demographics_of_Lisbon http://dbpedia.org/resource/Parishes_of_lisbon http://dbpedia.org/resource/Lisbon_Municipality http://dbpedia.org/resource/Lisbon_(Portugal) http://dbpedia.org/resource/Lisboners"
1,35,Oberhausen,http://dbpedia.org/resource/Augsburg,"http://dbpedia.org/resource/Oberhausen-Osterfeld http://dbpedia.org/resource/Oberhauzen http://dbpedia.org/resource/UN/LOCODE:DEOBE http://dbpedia.org/resource/History_of_Oberhausen http://dbpedia.org/resource/Oberhausen http://dbpedia.org/resource/Euverhoeze http://dbpedia.org/resource/Oberhausen,_Germany http://dbpedia.org/resource/Oberkhauzen"
