F1: 0.68293,Precision: 0.68293,Recall: 0.68293,,
Col,Row,Value,Submitted URI,Correct URI's
0,4,Whangaehu River Rail Bridge,http://dbpedia.org/resource/Sakonnet_River_rail_bridge,http://dbpedia.org/resource/Tangiwai http://dbpedia.org/resource/Tangiwai_railway_disaster http://dbpedia.org/resource/Tangiwai_train_disaster http://dbpedia.org/resource/Tangiwai_disaster http://dbpedia.org/resource/Tangiwai_rail_disaster
0,12,Heron Road Bridge,http://dbpedia.org/resource/Forth_Road_Bridge,http://dbpedia.org/resource/Heron_Road_Workers’_Memorial_Bridge http://dbpedia.org/resource/Heron_Road_Bridge http://dbpedia.org/resource/Heron_Road_Workers_Memorial_Bridge http://dbpedia.org/resource/1966_Ottawa_bridge_collapse
0,15,Silver Bridge,http://dbpedia.org/resource/Hares_Hill_Road_Bridge,http://dbpedia.org/resource/Silver_Bridge_collapse http://dbpedia.org/resource/Silver_Bridge http://dbpedia.org/resource/Silver_bridge http://dbpedia.org/resource/Eyebar_330 http://dbpedia.org/resource/Silver_Bridge_(bridge) http://dbpedia.org/resource/Silver_Bridge_disaster
0,16,Queen Juliana Bridge,"http://dbpedia.org/resource/Queen_Elizabeth_II_Bridge,_Newcastle_upon_Tyne",http://dbpedia.org/resource/Queen_Juliana_Bridge
0,26,Tasman Bridge,http://dbpedia.org/resource/Tasman_Bridge,http://dbpedia.org/resource/Tasman_Bridge_disaster http://dbpedia.org/resource/Tasman_Bridge_collapse
0,28,Granville Railway Bridge,http://dbpedia.org/resource/Kingston_Railway_Bridge,http://dbpedia.org/resource/Granville_Memorial_Trust http://dbpedia.org/resource/Granville_rail_accident http://dbpedia.org/resource/Death_Express http://dbpedia.org/resource/Granville_rail_disaster http://dbpedia.org/resource/Granville_railway_disaster http://dbpedia.org/resource/Granville_train_disaster http://dbpedia.org/resource/Granville_train_crash
0,37,Cline Avenue over the Indiana Harbor and Ship Canal and surrounding heavy industry,http://dbpedia.org/resource/Indiana_Harbor_and_Ship_Canal,http://dbpedia.org/resource/Indiana_State_Route_912 http://dbpedia.org/resource/IN_912 http://dbpedia.org/resource/State_Road_912_(Indiana) http://dbpedia.org/resource/Cline_Avenue_Bridge http://dbpedia.org/resource/Indiana_State_Road_912 http://dbpedia.org/resource/Indiana_State_Highway_912 http://dbpedia.org/resource/Cline_Avenue http://dbpedia.org/resource/Indiana_912
0,39,Ulyanovsk railway bridge,http://dbpedia.org/resource/Barnes_Railway_Bridge,http://dbpedia.org/resource/Alexander_Suvorov_(ship) http://dbpedia.org/resource/Aleksandr_Suvorov_(ship)
0,41,Amarube railroad bridge,http://dbpedia.org/resource/Government_Bridge,http://dbpedia.org/resource/Amarube_Kyōryō http://dbpedia.org/resource/Amarube_Viaduct
0,44,Glanrhyd Bridge,http://dbpedia.org/resource/Boone_Bridge,http://dbpedia.org/resource/River_Towy_rail_crash http://dbpedia.org/resource/Glanrhyd_Bridge_collapse
0,46,Sultan Abdul Halim ferry terminal bridge,http://dbpedia.org/resource/Sultan_Abdul_Halim_Ferry_Terminal,http://dbpedia.org/resource/Sultan_Abdul_Halim_ferry_terminal_bridge_collapse
0,52,Astram Line steel bridge,http://dbpedia.org/resource/Huey_P._Long_Bridge_(Jefferson_Parish),http://dbpedia.org/resource/Astram_Line http://dbpedia.org/resource/Astramline
0,62,Maccabiah bridge collapse,http://dbpedia.org/resource/I-5_Skagit_River_Bridge_collapse,http://dbpedia.org/resource/Maccabiah_bridge_collapse http://dbpedia.org/resource/Maccabiah_Bridge_collapse
