F1: 0.55000,Precision: 0.55000,Recall: 0.55000,,
Col,Row,Value,Submitted URI,Correct URI's
1,4,Shaun Pollock South Africa,http://dbpedia.org/resource/Shaun_Morgan,http://dbpedia.org/resource/SM_Pollock http://dbpedia.org/resource/Shaun_Pollock
1,5,Chris Gayle West Indies,http://dbpedia.org/resource/University_of_the_West_Indies,http://dbpedia.org/resource/Chris_Gayle http://dbpedia.org/resource/Christopher_Gayle http://dbpedia.org/resource/Chris_Gale
1,6,Shivnarine Chanderpaul West Indies,http://dbpedia.org/resource/University_of_the_West_Indies,http://dbpedia.org/resource/Shivnarine_'Shiv'_Chanderpaul http://dbpedia.org/resource/Shiv_Chanderpaul http://dbpedia.org/resource/Shivnarine_Chanderpaul http://dbpedia.org/resource/S_Chanderpaul http://dbpedia.org/resource/Chanderpaul
1,7,Ricky Ponting Australia,http://dbpedia.org/resource/Ricky_Grace,http://dbpedia.org/resource/Ricky_Ponting_cricket_diaries http://dbpedia.org/resource/Richolas_Ponting http://dbpedia.org/resource/Ricky_Ponting http://dbpedia.org/resource/RT_Ponting http://dbpedia.org/resource/Punter_ponting http://dbpedia.org/resource/Rick_Ponting http://dbpedia.org/resource/Ricky_Thomas_Ponting http://dbpedia.org/resource/Rickolas_Ponting
1,8,Muttiah Muralitharan Sri Lanka,http://dbpedia.org/resource/Sri_Lanka,http://dbpedia.org/resource/Muthaiah_Muralidharan http://dbpedia.org/resource/முத்தையா_முரளிதரன் http://dbpedia.org/resource/Muttiah_Muralitharan http://dbpedia.org/resource/Muttiah_Muralitaran http://dbpedia.org/resource/Muthiah_Muralidaran http://dbpedia.org/resource/Muttiah_Muralidaran http://dbpedia.org/resource/M_Muralitharan http://dbpedia.org/resource/முத்தையா_முரளிதரன http://dbpedia.org/resource/Muttiah_Muralidharan http://dbpedia.org/resource/Muthiah http://dbpedia.org/resource/Muralitharan http://dbpedia.org/resource/Muthiah_Muralitharan http://dbpedia.org/resource/Mutiah http://dbpedia.org/resource/Foundation_of_Goodness http://dbpedia.org/resource/මුත්තයියා_මුරලිදරන් http://dbpedia.org/resource/Mutiah_Muralidaran http://dbpedia.org/resource/Muttiah http://dbpedia.org/resource/Muralidaran http://dbpedia.org/resource/Muralidharan
1,11,AB de Villiers South Africa,http://dbpedia.org/resource/De_Villiers_Graaff,http://dbpedia.org/resource/AB_de_Villiers http://dbpedia.org/resource/AB_de_villiers http://dbpedia.org/resource/Ab_de_villiers http://dbpedia.org/resource/A._B._de_Villiers http://dbpedia.org/resource/AB_De_Villiers http://dbpedia.org/resource/Ab_de_Villiers
1,13,Wasim Akram Pakistan,http://dbpedia.org/resource/Wasim_Raja,http://dbpedia.org/resource/Shaniera_Thompson http://dbpedia.org/resource/Wasim_Akram_cricketer http://dbpedia.org/resource/Wasim_Akram http://dbpedia.org/resource/Waseem_Akram http://dbpedia.org/resource/Shaniera_Akram
1,17,Graham Gooch England,http://dbpedia.org/resource/Humber,"http://dbpedia.org/resource/Graham_Alan_Gooch,_OBE,_DL http://dbpedia.org/resource/Graeme_Gooch http://dbpedia.org/resource/GA_Gooch http://dbpedia.org/resource/Graham_Gooch http://dbpedia.org/resource/Graham_Alan_Gooch"
1,18,Shane Warne Australia,"http://dbpedia.org/resource/Warne,_Victoria",http://dbpedia.org/resource/Warney http://dbpedia.org/resource/Simone_Callahan http://dbpedia.org/resource/Simone_Warne http://dbpedia.org/resource/Warnie http://dbpedia.org/resource/Shane_Warne http://dbpedia.org/resource/Shane_Keith_Warne
