F1: 0.53333,Precision: 0.53333,Recall: 0.53333,,
Col,Row,Value,Submitted URI,Correct URI's
0,1,New York\/San Francisco Giants,http://dbpedia.org/resource/San_Francisco,http://dbpedia.org/resource/Sfgiants http://dbpedia.org/resource/San_Francisoc_Giants http://dbpedia.org/resource/Kruk_and_Kuip http://dbpedia.org/resource/Kruk_and_kuip http://dbpedia.org/resource/SF_giants http://dbpedia.org/resource/Sf_giants http://dbpedia.org/resource/San_Francisco_Giant http://dbpedia.org/resource/SAN_FRANCISCO_GIANTS http://dbpedia.org/resource/Frisco_Giants http://dbpedia.org/resource/San_Francisco_Gaints http://dbpedia.org/resource/S.F._Giant http://dbpedia.org/resource/San_Francisco_Giants_(sports) http://dbpedia.org/resource/S.F._Gaints http://dbpedia.org/resource/List_of_San_Francisco_Giants_captains http://dbpedia.org/resource/SanFrancisco_Giants http://dbpedia.org/resource/SF_Giant http://dbpedia.org/resource/SF_Giants http://dbpedia.org/resource/San_francisco_giants http://dbpedia.org/resource/S.F._Giants http://dbpedia.org/resource/San_Francisco_giants http://dbpedia.org/resource/San_Fran_Giants http://dbpedia.org/resource/Curse_of_Coogan's_Bluff http://dbpedia.org/resource/San_Francisco_Giants http://dbpedia.org/resource/The_San_Francisco_Giants http://dbpedia.org/resource/SFGIANTS http://dbpedia.org/resource/S.F.Giants
0,2,Cleveland Indians,http://dbpedia.org/resource/Cleveland,"http://dbpedia.org/resource/Cleveland_Indians http://dbpedia.org/resource/Cleveland_Blues_(AL) http://dbpedia.org/resource/Cleveland_Indians_roster http://dbpedia.org/resource/List_of_Cleveland_Indians_captains http://dbpedia.org/resource/Cleveland_indians http://dbpedia.org/resource/Indians_Roster http://dbpedia.org/resource/Milwaukee_Indians http://dbpedia.org/resource/Cleveland_Tribe http://dbpedia.org/resource/Cleveland_Naps http://dbpedia.org/resource/Cleveland_Indians_(sports) http://dbpedia.org/resource/Indians,_Cleveland http://dbpedia.org/resource/Cleveland_Indian http://dbpedia.org/resource/Cleveland_Bluebirds http://dbpedia.org/resource/Cleveland_Molly_McGuires http://dbpedia.org/resource/Clevaland_Indians http://dbpedia.org/resource/Cleveland_Indians_Roster"
0,6,Chicago White Sox,http://dbpedia.org/resource/Chicago,http://dbpedia.org/resource/Chicago_white_socks http://dbpedia.org/resource/Chicago_white_sock http://dbpedia.org/resource/Whitesox http://dbpedia.org/resource/White_Socks http://dbpedia.org/resource/St._Paul_Saints_(1895-1899) http://dbpedia.org/resource/Pale_hose http://dbpedia.org/resource/Chicago_White_Sox_(sports) http://dbpedia.org/resource/White_sox_history http://dbpedia.org/resource/Grinder_Rules http://dbpedia.org/resource/Chicago_White_Sucks http://dbpedia.org/resource/Logos_and_uniforms_of_the_Chicago_White_Sox http://dbpedia.org/resource/White_Sox http://dbpedia.org/resource/St._Paul_Saints_(1895–1899) http://dbpedia.org/resource/Chicago_White_Sox_franchise_history http://dbpedia.org/resource/White_sox_seasons http://dbpedia.org/resource/Chicago_White_Sox_roster http://dbpedia.org/resource/South_Siders http://dbpedia.org/resource/Chicago_Sox http://dbpedia.org/resource/ChiSox http://dbpedia.org/resource/Chisox http://dbpedia.org/resource/Chicago_White_Sox http://dbpedia.org/resource/List_of_Chicago_White_Sox_captains http://dbpedia.org/resource/Chicago_white_sox http://dbpedia.org/resource/Chicago_Whitesox http://dbpedia.org/resource/White_Sox_Roster http://dbpedia.org/resource/Chicago_White_Socks
0,12,Boston Red Sox,http://dbpedia.org/resource/Texas_Rangers_(baseball),http://dbpedia.org/resource/The_Old_Town_Team http://dbpedia.org/resource/RedSox http://dbpedia.org/resource/Redsocks http://dbpedia.org/resource/Red_Sox_Bench_Coach http://dbpedia.org/resource/Boston_Americans http://dbpedia.org/resource/Boston_Sox http://dbpedia.org/resource/Red_Sox_Pitching_Coach http://dbpedia.org/resource/Bo-sox http://dbpedia.org/resource/Boston_redsox http://dbpedia.org/resource/Bosox http://dbpedia.org/resource/Boston_Red_Sox_roster http://dbpedia.org/resource/Talksox http://dbpedia.org/resource/The_Boston_Redsox http://dbpedia.org/resource/Red_Sox_First_Base_Coach http://dbpedia.org/resource/Red_Sox http://dbpedia.org/resource/Boston_Pilgrims http://dbpedia.org/resource/The_Boston_Red_Sox http://dbpedia.org/resource/Carlos_Ahern http://dbpedia.org/resource/Boston_Pilgrams http://dbpedia.org/resource/Boston_red_sox http://dbpedia.org/resource/BoSox http://dbpedia.org/resource/Boston_Red_Socks http://dbpedia.org/resource/Boston_Redsox http://dbpedia.org/resource/New_England_Nine http://dbpedia.org/resource/Boston_Red_Sox_(sports) http://dbpedia.org/resource/Old_Town_Team http://dbpedia.org/resource/Truck_Day http://dbpedia.org/resource/Red_Sox_Hitting_Coach http://dbpedia.org/resource/Red_Sox_Roster http://dbpedia.org/resource/Redsox http://dbpedia.org/resource/Red_sox http://dbpedia.org/resource/Crimson_hose http://dbpedia.org/resource/The_red_sox http://dbpedia.org/resource/Boston_Red_Sox http://dbpedia.org/resource/Red_socs http://dbpedia.org/resource/Boston_Somersets http://dbpedia.org/resource/Boston_Red_Sox_Roster
0,15,Brooklyn\/Los Angeles Dodgers,http://dbpedia.org/resource/Los_Angeles,http://dbpedia.org/resource/Los_Angeles_Dodgers_(sports) http://dbpedia.org/resource/List_of_Los_Angeles_Dodgers_captains http://dbpedia.org/resource/Los_Angeles_Dodger http://dbpedia.org/resource/The_dodgers http://dbpedia.org/resource/The_Los_Angeles_Dodgers http://dbpedia.org/resource/Los_Doyers http://dbpedia.org/resource/L.A._Dodgers http://dbpedia.org/resource/LA_Dodgers http://dbpedia.org/resource/Superbas http://dbpedia.org/resource/Los_Angeles_Dodgers http://dbpedia.org/resource/Dodger_Baseball http://dbpedia.org/resource/Brooklyn_Bums http://dbpedia.org/resource/Brooklyn/Los_Angeles_Dodgers http://dbpedia.org/resource/Dodgers_Roster http://dbpedia.org/resource/La_dodgers http://dbpedia.org/resource/Dodgers http://dbpedia.org/resource/Los_angeles_dodgers
0,16,Philadelphia Phillies,http://dbpedia.org/resource/Philadelphia,http://dbpedia.org/resource/Phillies_Roster http://dbpedia.org/resource/Philadelphia_phillies http://dbpedia.org/resource/Philadelphia_Phyllis http://dbpedia.org/resource/Phillies_Nation http://dbpedia.org/resource/Phillies_roster http://dbpedia.org/resource/Phils http://dbpedia.org/resource/Philadelphia_Phillies_(sports) http://dbpedia.org/resource/List_of_Philadelphia_Phillies_captains http://dbpedia.org/resource/Philadelphia_Blue_Jays http://dbpedia.org/resource/Philadelphia_Phillis http://dbpedia.org/resource/Philadelphia_Phillies http://dbpedia.org/resource/Phightin'_Phils http://dbpedia.org/resource/Phillies http://dbpedia.org/resource/Philadelphia_Phillies_roster http://dbpedia.org/resource/Filies http://dbpedia.org/resource/Philadelphia_Phillies/Quakers http://dbpedia.org/resource/Philadelphia_Phil http://dbpedia.org/resource/Philadelphia_Phillie
0,18,California\/Los Angeles Angels,http://dbpedia.org/resource/Los_Angeles,http://dbpedia.org/resource/Anahiem_Angels http://dbpedia.org/resource/Los_Angeles_Angels_of_Anaheim. http://dbpedia.org/resource/Angels_of_Anaheim http://dbpedia.org/resource/Los_Angeles_Angels_of_Anaheim http://dbpedia.org/resource/Los_Angeles_Angels http://dbpedia.org/resource/Los_Angeles_Angeles http://dbpedia.org/resource/Jeff_Katofsky http://dbpedia.org/resource/California/Anaheim_Angels http://dbpedia.org/resource/Los_Angeles_of_Anaheim http://dbpedia.org/resource/Angels_baseball http://dbpedia.org/resource/LA_Angels_of_Anaheim http://dbpedia.org/resource/California_Angels http://dbpedia.org/resource/Angels_Hall_of_Fame http://dbpedia.org/resource/List_of_Los_Angeles_Angels_of_Anaheim_captains http://dbpedia.org/resource/L.A._Angels http://dbpedia.org/resource/Los_Angeles_Angels_(AL) http://dbpedia.org/resource/Los_angeles_angels_of_anaheim http://dbpedia.org/resource/L.A._Angels_of_Anaheim http://dbpedia.org/resource/LAA_of_Anaheim http://dbpedia.org/resource/Angels_Baseball http://dbpedia.org/resource/LAAoA http://dbpedia.org/resource/Los_Angeles_Angels_Of_Anaheim http://dbpedia.org/resource/Los_Angeles_Angels_(sports) http://dbpedia.org/resource/L.A.A.O.A. http://dbpedia.org/resource/LAA_of_A http://dbpedia.org/resource/L_a_angels http://dbpedia.org/resource/L._A._Angels http://dbpedia.org/resource/LA_Angels http://dbpedia.org/resource/Anaheim_Angels
0,20,San Diego Padres,http://dbpedia.org/resource/Atlanta_Braves,http://dbpedia.org/resource/Padres http://dbpedia.org/resource/San_Diego_Padres_(sports) http://dbpedia.org/resource/List_of_San_Diego_Padres_captains http://dbpedia.org/resource/San_Deigo_Padres http://dbpedia.org/resource/San_Diego_Padres/Players_of_note http://dbpedia.org/resource/Sand_Diego_Padres http://dbpedia.org/resource/San_Diego_Padres http://dbpedia.org/resource/SD_Padres
0,21,Montreal Expos\/Washington Nationals,http://dbpedia.org/resource/Washington_Nationals,http://dbpedia.org/resource/Baseball_Expos_LP http://dbpedia.org/resource/Montreal_Expos http://dbpedia.org/resource/Les_Expos http://dbpedia.org/resource/Les_Expos_de_Montreal http://dbpedia.org/resource/The_'Spos http://dbpedia.org/resource/Expos http://dbpedia.org/resource/Montréal_Expos http://dbpedia.org/resource/Nos_Amours http://dbpedia.org/resource/Labatt_Park_(Montreal) http://dbpedia.org/resource/History_of_the_Montreal_Expos http://dbpedia.org/resource/Les_Expos_de_Montréal http://dbpedia.org/resource/Montreal_Xpos
