F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,2,Swindon Town,http://dbpedia.org/resource/Swindon,http://dbpedia.org/resource/Swindon_Town_F._C. http://dbpedia.org/resource/Swindon_Town_Football_Club http://dbpedia.org/resource/Swindon_Town_F.C. http://dbpedia.org/resource/Swindon_Town http://dbpedia.org/resource/Swindon_Town_F_C http://dbpedia.org/resource/Swindon_Town_FC http://dbpedia.org/resource/Swindon_Active_Service
1,4,Newcastle United (loan),http://dbpedia.org/resource/Newcastle_upon_Tyne,http://dbpedia.org/resource/Nufc http://dbpedia.org/resource/Newcastle_United http://dbpedia.org/resource/Nufc.com http://dbpedia.org/resource/NUFC http://dbpedia.org/resource/Newcastle_Untied_F.C. http://dbpedia.org/resource/Newcastle_UFC http://dbpedia.org/resource/NUFC.com http://dbpedia.org/resource/United_For_Newcastle http://dbpedia.org/resource/Newcastle_United_F._C. http://dbpedia.org/resource/Toon_Army http://dbpedia.org/resource/Newcastle_United_F.C. http://dbpedia.org/resource/Newcastle_Utd http://dbpedia.org/resource/Newcastle_United_F.C http://dbpedia.org/resource/Newcastle_utd http://dbpedia.org/resource/Newcastle_united http://dbpedia.org/resource/Newcastle_united_fc http://dbpedia.org/resource/The_toon http://dbpedia.org/resource/Newcastle_United_F_C http://dbpedia.org/resource/Newcastle_United_Football_Club http://dbpedia.org/resource/Newcastle_United_FC
1,5,Swindon Town,http://dbpedia.org/resource/Swindon,http://dbpedia.org/resource/Swindon_Town_F._C. http://dbpedia.org/resource/Swindon_Town_Football_Club http://dbpedia.org/resource/Swindon_Town_F.C. http://dbpedia.org/resource/Swindon_Town http://dbpedia.org/resource/Swindon_Town_F_C http://dbpedia.org/resource/Swindon_Town_FC http://dbpedia.org/resource/Swindon_Active_Service
1,8,Bristol City,http://dbpedia.org/resource/Bristol,http://dbpedia.org/resource/Bristol_City_F._C. http://dbpedia.org/resource/Bristol_City_1982 http://dbpedia.org/resource/Bristol_City_F.C. http://dbpedia.org/resource/Bristol_City http://dbpedia.org/resource/Bristol_City_F_C http://dbpedia.org/resource/2011-12_Bristol_City_F.C._season http://dbpedia.org/resource/Ashton_Gate_Eight http://dbpedia.org/resource/Bristol_City_Football_Club http://dbpedia.org/resource/Bounce_around_the_ground http://dbpedia.org/resource/Bristol_City_FC http://dbpedia.org/resource/History_of_Bristol_City_F.C.
1,12,Shrewsbury Town (loan),http://dbpedia.org/resource/Shrewsbury,http://dbpedia.org/resource/Shrewsbury_Town_Football_Club http://dbpedia.org/resource/Shrewsbury_Town_F.C. http://dbpedia.org/resource/Shrewsbury_Town_F_C http://dbpedia.org/resource/Shrewsbury_Town http://dbpedia.org/resource/English_border_front http://dbpedia.org/resource/Shrewsbury_town_youth http://dbpedia.org/resource/Shrewsbury_Town_FC http://dbpedia.org/resource/Shrewsbury_Town_football_club http://dbpedia.org/resource/Shrewsbury_town http://dbpedia.org/resource/Shrewsbury_Town_F.C http://dbpedia.org/resource/Shrewsbury_F.C. http://dbpedia.org/resource/Shrewsbury_Town_F._C.
1,13,Bristol City,http://dbpedia.org/resource/Bristol,http://dbpedia.org/resource/Bristol_City_F._C. http://dbpedia.org/resource/Bristol_City_1982 http://dbpedia.org/resource/Bristol_City_F.C. http://dbpedia.org/resource/Bristol_City http://dbpedia.org/resource/Bristol_City_F_C http://dbpedia.org/resource/2011-12_Bristol_City_F.C._season http://dbpedia.org/resource/Ashton_Gate_Eight http://dbpedia.org/resource/Bristol_City_Football_Club http://dbpedia.org/resource/Bounce_around_the_ground http://dbpedia.org/resource/Bristol_City_FC http://dbpedia.org/resource/History_of_Bristol_City_F.C.
1,15,Telford United,http://dbpedia.org/resource/Telford,http://dbpedia.org/resource/Wellington_Town_F.C. http://dbpedia.org/resource/Telford_United_F._C. http://dbpedia.org/resource/Telford_United_F.C. http://dbpedia.org/resource/Wellington_Town http://dbpedia.org/resource/Telford_United_FC http://dbpedia.org/resource/Telford_United_F_C
1,17,Port Vale,http://dbpedia.org/resource/Portes-lès-Valence,http://dbpedia.org/resource/Burslem_Port_Vale http://dbpedia.org/resource/Port_Vale_FC http://dbpedia.org/resource/Valiant_2001 http://dbpedia.org/resource/Port_Vale http://dbpedia.org/resource/Port_Vale_F.C http://dbpedia.org/resource/Port_Vale_F._C. http://dbpedia.org/resource/Port_Vale_House http://dbpedia.org/resource/Port_Vale_Football_Club http://dbpedia.org/resource/Portvale http://dbpedia.org/resource/Port_Vale_F.C. http://dbpedia.org/resource/Port_Vale_F_C http://dbpedia.org/resource/Port_vale http://dbpedia.org/resource/The_Valeites http://dbpedia.org/resource/PVFC http://dbpedia.org/resource/Burslem_Port_Vale_F.C.
1,22,Darlington,http://dbpedia.org/resource/Darlington,http://dbpedia.org/resource/Darlington_F.C. http://dbpedia.org/resource/Darlington_F._C. http://dbpedia.org/resource/Darlington_Football_Club http://dbpedia.org/resource/Darlington_F_C http://dbpedia.org/resource/Darlington_F.C http://dbpedia.org/resource/Darlington_FC
1,24,Barrow,http://dbpedia.org/resource/Barrow-in-Furness,http://dbpedia.org/resource/Barrow_A.F.C. http://dbpedia.org/resource/Barrow_FC http://dbpedia.org/resource/Barrrow_A.F.C. http://dbpedia.org/resource/Barrow_A_F_C http://dbpedia.org/resource/Barrow_AFC http://dbpedia.org/resource/Barrow_afc http://dbpedia.org/resource/Barrow_F.C. http://dbpedia.org/resource/Barrow_A._F._C.
1,28,Worcester City,"http://dbpedia.org/resource/Worcester,_Massachusetts",http://dbpedia.org/resource/Worchester_City http://dbpedia.org/resource/2012–13_Worcester_City_F.C._season http://dbpedia.org/resource/Worcester_City_F._C. http://dbpedia.org/resource/Worcester_City_FC http://dbpedia.org/resource/Worcester_F.C. http://dbpedia.org/resource/Worcester_City_F_C http://dbpedia.org/resource/2012-13_Worcester_City_F.C._season http://dbpedia.org/resource/Worcester_FC http://dbpedia.org/resource/Worcester_City_F.C. http://dbpedia.org/resource/Worcester_City http://dbpedia.org/resource/St_George's_Lane
1,30,Barrow,http://dbpedia.org/resource/Barrow-in-Furness,http://dbpedia.org/resource/Barrow_A.F.C. http://dbpedia.org/resource/Barrow_FC http://dbpedia.org/resource/Barrrow_A.F.C. http://dbpedia.org/resource/Barrow_A_F_C http://dbpedia.org/resource/Barrow_AFC http://dbpedia.org/resource/Barrow_afc http://dbpedia.org/resource/Barrow_F.C. http://dbpedia.org/resource/Barrow_A._F._C.
