F1: 0.04545,Precision: 0.04545,Recall: 0.04545,,
Col,Row,Value,Submitted URI,Correct URI's
0,1,Milan,http://dbpedia.org/resource/Milan,http://dbpedia.org/resource/Milan_AC http://dbpedia.org/resource/Rossoneri http://dbpedia.org/resource/Milanello_(mascot) http://dbpedia.org/resource/A_C_Milan http://dbpedia.org/resource/AC_Milan http://dbpedia.org/resource/A.C._Milan http://dbpedia.org/resource/Associazione_Calcio_Milan_SpA http://dbpedia.org/resource/Ac_milan http://dbpedia.org/resource/I_Rossoneri http://dbpedia.org/resource/A._C._Milan http://dbpedia.org/resource/Ac_Milan http://dbpedia.org/resource/Milan_A.C. http://dbpedia.org/resource/Associazione_Calcio_Milan
0,2,PeÃ±arol,"http://dbpedia.org/resource/Peñarol,_Montevideo",http://dbpedia.org/resource/Peñarol
0,3,Real Madrid,http://dbpedia.org/resource/Madrid,http://dbpedia.org/resource/Real_Madrid_Club_de_Fútbol http://dbpedia.org/resource/Madrid_CF http://dbpedia.org/resource/The_Real_Madrid http://dbpedia.org/resource/Los_Blancos http://dbpedia.org/resource/Hala_madrid http://dbpedia.org/resource/Real_Madrid_Statistics_2005/06 http://dbpedia.org/resource/Supporters_of_Real_Madrid_C.F. http://dbpedia.org/resource/Real_Madrid http://dbpedia.org/resource/Real_Madrid_C._F. http://dbpedia.org/resource/Royal_Madrid http://dbpedia.org/resource/Real_Madrid_CF http://dbpedia.org/resource/Real_Madrid_Club_de_Futbol http://dbpedia.org/resource/Real_Madrid_C.F http://dbpedia.org/resource/Sociedad_Madrid_Foot-ball_Club http://dbpedia.org/resource/Real_Madrid_C.F. http://dbpedia.org/resource/Real_Madrid_FC http://dbpedia.org/resource/Real_madrid http://dbpedia.org/resource/Realmadrid.com http://dbpedia.org/resource/Madrid_FC http://dbpedia.org/resource/RMCF http://dbpedia.org/resource/Real_Madrid_C_F http://dbpedia.org/resource/Real_Madrid_F.C. http://dbpedia.org/resource/Real_Madrid_Captains http://dbpedia.org/resource/Real_madrid_cf
0,5,Nacional,http://dbpedia.org/resource/National_Gallery_of_Art,http://dbpedia.org/resource/Club_Nacional_de_Futbol http://dbpedia.org/resource/Club_nacional_de_futbol http://dbpedia.org/resource/Club_Nacional_de_Fútbol http://dbpedia.org/resource/Nacional_de_montevideo http://dbpedia.org/resource/C._Nacional_d._F. http://dbpedia.org/resource/Nacional_Montevideo http://dbpedia.org/resource/Club_nacional_de_football http://dbpedia.org/resource/Club_Nacional_de_Football_(basketball) http://dbpedia.org/resource/Nacional_CF http://dbpedia.org/resource/Club_Nacional_de_Futbo http://dbpedia.org/resource/Nacional_de_Montevideo http://dbpedia.org/resource/Club_Nacional_de_Football http://dbpedia.org/resource/Club_Nacional_de_Fútbo
0,6,Independiente,http://dbpedia.org/resource/Papua_New_Guinea,http://dbpedia.org/resource/Club_Atlético_Independiente
0,7,Juventus,http://dbpedia.org/resource/Juventus_F.C._Women,http://dbpedia.org/resource/Juventus_F.C. http://dbpedia.org/resource/Juventus http://dbpedia.org/resource/Juventus_F._C. http://dbpedia.org/resource/FC_Juventus http://dbpedia.org/resource/Juventus_f.c http://dbpedia.org/resource/Juventus_FC http://dbpedia.org/resource/Juventus_Torino http://dbpedia.org/resource/Iuventus http://dbpedia.org/resource/F.c_juventus http://dbpedia.org/resource/La_Vecchia_Signora http://dbpedia.org/resource/Juventus_de_Turín http://dbpedia.org/resource/Juventus_football_club http://dbpedia.org/resource/Fc_juventus http://dbpedia.org/resource/F.C._Juventus http://dbpedia.org/resource/Juve http://dbpedia.org/resource/Juventus_Turin http://dbpedia.org/resource/Juventus_F_C http://dbpedia.org/resource/Juventus_F.C http://dbpedia.org/resource/Juventus_Football_Club_S.p.A. http://dbpedia.org/resource/Juventus_Football_Club http://dbpedia.org/resource/Bianconeri http://dbpedia.org/resource/Juventus_fc
0,8,Santos,"http://dbpedia.org/resource/Santos,_São_Paulo",http://dbpedia.org/resource/Santos_FC http://dbpedia.org/resource/Santos_Football_Club http://dbpedia.org/resource/Santos_Foot-Ball_Club http://dbpedia.org/resource/Santos_Futebol_Clube_(Santos) http://dbpedia.org/resource/FC_Santos http://dbpedia.org/resource/Santos_Futebol_Clube_(São_Paulo) http://dbpedia.org/resource/Santos_Futebol_Clube_(Sao_Paulo) http://dbpedia.org/resource/Santos_(football_club) http://dbpedia.org/resource/Santos_F.C. http://dbpedia.org/resource/Santos_Futebol_Clube http://dbpedia.org/resource/Santos_FBC
0,9,Inter Milan,http://dbpedia.org/resource/Inter_Milan_Youth_Sector,http://dbpedia.org/resource/FC_Internazionale_Milano http://dbpedia.org/resource/F.C._Internazionale_Milano http://dbpedia.org/resource/S.S._Ambrosiana http://dbpedia.org/resource/Internazionale_Milan http://dbpedia.org/resource/F_C_Internazionale_Milano http://dbpedia.org/resource/F.C_Internazionale_Milano http://dbpedia.org/resource/Inter_FC http://dbpedia.org/resource/F.C.I.M. http://dbpedia.org/resource/Internazionale_Milano http://dbpedia.org/resource/Inter_Milano http://dbpedia.org/resource/Inter_Milan_FC http://dbpedia.org/resource/Internazionale http://dbpedia.org/resource/F._C._Internazionale_Milano http://dbpedia.org/resource/Inter_Milan http://dbpedia.org/resource/Grande_Inter http://dbpedia.org/resource/La_Grande_Inter http://dbpedia.org/resource/Ambrosiana-Inter http://dbpedia.org/resource/Internazionale_F.C. http://dbpedia.org/resource/Internazionale_FC http://dbpedia.org/resource/Internazionale_Football_Club http://dbpedia.org/resource/AS_Ambrosiana_Inter http://dbpedia.org/resource/F.C_Internazionale http://dbpedia.org/resource/FC_Internazionale http://dbpedia.org/resource/Internazionale_Milano_F.C. http://dbpedia.org/resource/Internazionale_Milano_FC http://dbpedia.org/resource/Inter_Milan_F.C. http://dbpedia.org/resource/Football_Club_Internazionale_Milano http://dbpedia.org/resource/Nerazzurri http://dbpedia.org/resource/History_of_F.C._Internazionale_Milano_(1960-1968) http://dbpedia.org/resource/Inter_milan http://dbpedia.org/resource/F.C._Internazionale
0,10,SÃ£o Paulo,http://dbpedia.org/resource/São_Paulo_(state),http://dbpedia.org/resource/São_Paulo_FC
0,11,Ajax,http://dbpedia.org/resource/1404_Ajax,http://dbpedia.org/resource/Ajax_F.C. http://dbpedia.org/resource/AFC_Ajax_Amsterdam http://dbpedia.org/resource/Ajax_AFC http://dbpedia.org/resource/Afc_ajax http://dbpedia.org/resource/0-20 http://dbpedia.org/resource/Godenzonen http://dbpedia.org/resource/Ajax_FC http://dbpedia.org/resource/AFC_Ajax http://dbpedia.org/resource/A.F.C._Ajax http://dbpedia.org/resource/Ajax_A.F.C. http://dbpedia.org/resource/Ajax_FC_Amsterdam http://dbpedia.org/resource/Amsterdamsche_Football_Club_Ajax http://dbpedia.org/resource/Ajax_Amsterdam http://dbpedia.org/resource/Ajax_of_Amsterdam
0,12,Bayern Munich,http://dbpedia.org/resource/FC_Bayern_Munich_(women),http://dbpedia.org/resource/Fc_Bayern http://dbpedia.org/resource/FC_Bayern_Munchen http://dbpedia.org/resource/FC_Hollywood http://dbpedia.org/resource/FC_Bayern_Munich http://dbpedia.org/resource/Bayern_München http://dbpedia.org/resource/Bayern_Munich http://dbpedia.org/resource/FC_BAYERN http://dbpedia.org/resource/F.C._Bayern_Muenchen http://dbpedia.org/resource/Bayern_Muenchen http://dbpedia.org/resource/Bayern_Müchen http://dbpedia.org/resource/Die_Bayern http://dbpedia.org/resource/Fußball-Club_Bayern_München http://dbpedia.org/resource/Bayern_Munich_F.C. http://dbpedia.org/resource/Bayern_de_Múnich http://dbpedia.org/resource/F.C._Bayern_München http://dbpedia.org/resource/FC_Bayern_Muenchen http://dbpedia.org/resource/F.C._Bayern_Munich http://dbpedia.org/resource/Bayern_Múnich http://dbpedia.org/resource/Bayern_Munchen http://dbpedia.org/resource/FC_Bayern_München http://dbpedia.org/resource/F.C._Bayern_Munchen http://dbpedia.org/resource/Der_FCB http://dbpedia.org/resource/Die_Roten
0,13,Porto,http://dbpedia.org/resource/Puerto_Rico,http://dbpedia.org/resource/FC_Porto http://dbpedia.org/resource/F.C._Porto http://dbpedia.org/resource/F.C.Porto http://dbpedia.org/resource/FCporto http://dbpedia.org/resource/FCPorto http://dbpedia.org/resource/F_C_Porto http://dbpedia.org/resource/Fcporto http://dbpedia.org/resource/Futebol_Clube_do_Porto http://dbpedia.org/resource/Fc_porto http://dbpedia.org/resource/F._C._Porto
