F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,South Korea (KOR),http://dbpedia.org/resource/South_Korea,http://dbpedia.org/resource/South_Korea_at_the_2011_Summer_Universiade
1,2,Russia (RUS),http://dbpedia.org/resource/Russia,http://dbpedia.org/resource/Russia_at_the_2011_Summer_Universiade
1,3,France (FRA),http://dbpedia.org/resource/France,http://dbpedia.org/resource/France_at_the_2011_Summer_Universiade
1,4,China (CHN),http://dbpedia.org/resource/China,http://dbpedia.org/resource/China_at_the_2011_Summer_Universiade
1,5,United States (USA),http://dbpedia.org/resource/United_States_Air_Force,http://dbpedia.org/resource/United_States_at_the_2011_Summer_Universiade
1,6,Chinese Taipei (TPE),http://dbpedia.org/resource/Taiwan,http://dbpedia.org/resource/Chinese_Taipei_at_the_2011_Summer_Universiade
1,7,Ukraine (UKR),http://dbpedia.org/resource/Ukraine,http://dbpedia.org/resource/Ukraine_at_the_2011_Summer_Universiade
1,8,Japan (JPN),http://dbpedia.org/resource/Japan,http://dbpedia.org/resource/Japan_at_the_2011_Summer_Universiade
1,9,Mexico (MEX),http://dbpedia.org/resource/Mexico,http://dbpedia.org/resource/Mexico_at_the_2011_Summer_Universiade
1,11,Italy (ITA),http://dbpedia.org/resource/Italy,http://dbpedia.org/resource/Italy_at_the_2011_Summer_Universiade
