F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,"El Gigante, Sting, and The Steiner Brothers (Rick Steiner and Scott Steiner) defeated Abdullah the Butcher, The Diamond Studd, Cactus Jack and Big Van Vader",http://dbpedia.org/resource/List_of_The_Adventures_of_Tintin_characters,http://dbpedia.org/resource/Jorge_Gonzáles http://dbpedia.org/resource/Giant_González http://dbpedia.org/resource/Jorge_Gonzales http://dbpedia.org/resource/Giant_Gonzalez http://dbpedia.org/resource/Jorge_Gonzales_(wrestler) http://dbpedia.org/resource/El_Gigante http://dbpedia.org/resource/Giant_Gonzales http://dbpedia.org/resource/Jorge_Gonzalez_(wrestler) http://dbpedia.org/resource/Jorge_González_(wrestler)
1,2,Big Josh and P.N. News defeated The Creatures (Creature 1 and Creature 2),http://dbpedia.org/resource/Associated_Press,http://dbpedia.org/resource/Matt_Osborne http://dbpedia.org/resource/Big_Josh http://dbpedia.org/resource/Matt_Borne
1,3,Bobby Eaton defeated Terrance Taylor,http://dbpedia.org/resource/Bobby_Taylor_&_the_Vancouvers,http://dbpedia.org/resource/Earl_Robert_Eaton http://dbpedia.org/resource/Bobby_Eaton
1,4,Johnny B. Badd defeated Jimmy Garvin,http://dbpedia.org/resource/Elvis_Presley,http://dbpedia.org/resource/Marc_Mero http://dbpedia.org/resource/Champion_of_Choices http://dbpedia.org/resource/Johnny_b_badd http://dbpedia.org/resource/Mark_Mero http://dbpedia.org/resource/Johnny_B._Badd
1,5,Steve Austin (c) wrestled Dustin Rhodes to a time-limit draw,http://dbpedia.org/resource/Professional_wrestling,"http://dbpedia.org/resource/Steve_Anderson_Williams http://dbpedia.org/resource/""Superstar""_Steve_Austin http://dbpedia.org/resource/Austin_316 http://dbpedia.org/resource/Stone_Cold_Podcast http://dbpedia.org/resource/Stone_Cold_Steve_Austin http://dbpedia.org/resource/Steven_James_Anderson-Williams http://dbpedia.org/resource/Steve_Austin http://dbpedia.org/resource/Stunning_Steve http://dbpedia.org/resource/""Stone_Cold""_Steve_Austin http://dbpedia.org/resource/Steve_Austin_(wrestler) http://dbpedia.org/resource/Stone_cold_(wrestler) http://dbpedia.org/resource/Stone_cold_steve_austin http://dbpedia.org/resource/Stone_Austin http://dbpedia.org/resource/The_Steve_Austin_Show http://dbpedia.org/resource/""Stunning""_Steve_Williams http://dbpedia.org/resource/Stephen_James_Anderson http://dbpedia.org/resource/Stunning_Steve_Austin http://dbpedia.org/resource/Steven_James_Anderson http://dbpedia.org/resource/The_Texas_Rattlesnake http://dbpedia.org/resource/Austin_3:16 http://dbpedia.org/resource/Steven_James_Williams http://dbpedia.org/resource/Stonecold"
1,6,Bill Kazmaier defeated Oz,http://dbpedia.org/resource/Patient_Protection_and_Affordable_Care_Act,http://dbpedia.org/resource/Bill_Kazmaier http://dbpedia.org/resource/Kazmaier_Weight_Gainer_Shot http://dbpedia.org/resource/Bill_Kazmeier
1,7,Van Hammer defeated Doug Somers,http://dbpedia.org/resource/Edward_I_of_England,http://dbpedia.org/resource/Mark_Hildreth_(Van_Hammer) http://dbpedia.org/resource/Van_Hammer http://dbpedia.org/resource/Mark_Hildreth_(wrestler) http://dbpedia.org/resource/Major_Stash
1,8,Brian Pillman defeated Richard Morton,http://dbpedia.org/resource/Brian_Pillman_Memorial_Show,http://dbpedia.org/resource/Flyin'_Brian http://dbpedia.org/resource/Alexis_Pillman http://dbpedia.org/resource/Lexi_Pillman http://dbpedia.org/resource/Brian_Pillman
1,9,The Halloween Phantom defeated Tom Zenk,http://dbpedia.org/resource/David_Bowie,"http://dbpedia.org/resource/Rick_Roode http://dbpedia.org/resource/Rick_Rude http://dbpedia.org/resource/The_Halloween_Phantom http://dbpedia.org/resource/Rick_Rood http://dbpedia.org/resource/""Ravishing""_Rick_Rude http://dbpedia.org/resource/Ravishing_Rick_Rude http://dbpedia.org/resource/Richard_Rood_(wrestler)"
1,10,The Enforcers (c) (Arn Anderson and Larry Zbyszko) defeated The Patriots (Todd Champion and Firebreaker Chip),http://dbpedia.org/resource/Police,http://dbpedia.org/resource/The_Enforcers_(tag_team) http://dbpedia.org/resource/Enforcers http://dbpedia.org/resource/The_Enforcers_(professional_wrestling) http://dbpedia.org/resource/Arn_Anderson_and_Larry_Zbyszko
1,11,Lex Luger (c) (with Harley Race) defeated Ron Simmons (with Dusty Rhodes),http://dbpedia.org/resource/The_Four_Horsemen_(professional_wrestling),http://dbpedia.org/resource/Lawrence_Wendell_Pfohl http://dbpedia.org/resource/Lawrence_Pfohl http://dbpedia.org/resource/Lex_Lugar http://dbpedia.org/resource/Larry_Pfohl http://dbpedia.org/resource/Lawrence_Pfoh http://dbpedia.org/resource/I'll_Be_Your_Hero http://dbpedia.org/resource/Lex_Luger http://dbpedia.org/resource/The_total_package http://dbpedia.org/resource/The_Narcissist http://dbpedia.org/resource/Lex_Luger_(Lawrence_Pfohl)
