F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Adams,"http://dbpedia.org/resource/Adams_County,_Pennsylvania","http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Adams_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Adams_County,_Illinois"
1,2,Alexander,"http://dbpedia.org/resource/Alexander_City,_Alabama","http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Alexander_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Alexander_County,_Illinois"
1,6,Bureau,"http://dbpedia.org/resource/Bureau_County,_Illinois","http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Bureau_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Bureau_County,_Illinois"
1,7,Calhoun,"http://dbpedia.org/resource/Calhoun_County,_Texas","http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Calhoun_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Calhoun_County,_Illinois"
1,8,Carroll,"http://dbpedia.org/resource/Carroll,_Iowa","http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Carroll_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Carroll_County,_Illinois"
1,10,Champaign,"http://dbpedia.org/resource/Urbana,_Illinois","http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Champaign_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Champaign_County,_Illinois"
1,12,Clark,"http://dbpedia.org/resource/Clark_County,_South_Dakota","http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Clark_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Clark_County,_Illinois"
1,15,Coles,"http://dbpedia.org/resource/Coles,_Ourense","http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Coles_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Coles_County,_Illinois"
1,16,Cook: Chicago,http://dbpedia.org/resource/Chicago,"http://dbpedia.org/resource/List_of_RHPs_in_Chicago http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Chicago http://dbpedia.org/resource/List_of_Registered_Historic_Places_in_Chicago http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Chicago,_Illinois"
1,17,Cook: Evanston,"http://dbpedia.org/resource/Evanston,_Illinois","http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Evanston,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Evanston,_Illinois http://dbpedia.org/resource/List_of_RHPs_in_Evanston"
1,18,Cook: Other,http://dbpedia.org/resource/Chicago,"http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Cook_County,_Illinois http://dbpedia.org/resource/List_of_Registered_Historic_Places_in_Cook_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Cook_County,_Illinois"
1,21,Crawford,"http://dbpedia.org/resource/Crawford_County,_Pennsylvania","http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Crawford_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Crawford_County,_Illinois"
1,23,DeKalb,http://dbpedia.org/resource/Atlanta,"http://dbpedia.org/resource/National_Register_of_Historic_Places_in_DeKalb_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_DeKalb_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_De_Kalb_County,_Illinois"
1,26,DuPage,"http://dbpedia.org/resource/DuPage_County,_Illinois","http://dbpedia.org/resource/National_Register_of_Historic_Places_in_DuPage_County,_Illinois http://dbpedia.org/resource/List_of_Registered_Historic_Places_in_DuPage_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_DuPage_County,_Illinois"
1,27,Edgar,"http://dbpedia.org/resource/Edgar_County,_Illinois","http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Edgar_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Edgar_County,_Illinois"
1,33,Fulton,http://dbpedia.org/resource/Atlanta,"http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Fulton_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Fulton_County,_Illinois"
1,34,Gallatin,http://dbpedia.org/resource/Pennsylvania,"http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Gallatin_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Gallatin_County,_Illinois"
1,35,Greene,"http://dbpedia.org/resource/Greene_County,_Tennessee","http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Greene_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Greene_County,_Illinois"
1,36,Grundy,"http://dbpedia.org/resource/Grundy,_Virginia","http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Grundy_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Grundy_County,_Illinois"
1,38,Hancock,"http://dbpedia.org/resource/Hancock_County,_Maine","http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Hancock_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Hancock_County,_Illinois"
1,41,Henry,"http://dbpedia.org/resource/Henry_County,_Kentucky","http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Henry_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Henry_County,_Illinois"
1,43,Jackson,"http://dbpedia.org/resource/Jackson,_Mississippi","http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Jackson_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Jackson_County,_Illinois"
1,46,Jersey,http://dbpedia.org/resource/New_Jersey,"http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Jersey_County,_Illinois http://dbpedia.org/resource/National_Register_of_Historic_Places_in_Jersey_County,_Illinois"
