F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
2,1,Namibia,http://dbpedia.org/resource/Namibia,http://dbpedia.org/resource/Desert_Vipers http://dbpedia.org/resource/Namibia_national_cricket_team http://dbpedia.org/resource/Namibian_cricket_team http://dbpedia.org/resource/Namibia_cricket_team http://dbpedia.org/resource/Cricket_in_Namibia
2,2,Ireland,http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Irish_Cricket_Team http://dbpedia.org/resource/Irish_cricket_team http://dbpedia.org/resource/Ireland_Cricket_team http://dbpedia.org/resource/Irish_national_cricket_team http://dbpedia.org/resource/Ireland_national_cricket_team http://dbpedia.org/resource/Ireland_Cricket_Team http://dbpedia.org/resource/Ireland_cricket_team
2,3,Scotland,http://dbpedia.org/resource/Scotland,http://dbpedia.org/resource/Scotland_National_Cricket_Team http://dbpedia.org/resource/Scottish_cricket_team http://dbpedia.org/resource/Scottish_national_cricket_team http://dbpedia.org/resource/Scottish_Cricket_Team http://dbpedia.org/resource/Scotland_cricket_team http://dbpedia.org/resource/Scottish_Saltires http://dbpedia.org/resource/Scotland_national_cricket_team http://dbpedia.org/resource/Scottish_national_team_cricket_team
2,4,Netherlands,http://dbpedia.org/resource/William_I_of_the_Netherlands,http://dbpedia.org/resource/Netherlands_Cricket_Team http://dbpedia.org/resource/Netherlands_cricket_team http://dbpedia.org/resource/Netherlands_national_cricket_team http://dbpedia.org/resource/The_Netherlands_cricket_team http://dbpedia.org/resource/Dutch_cricket_team http://dbpedia.org/resource/Dutch_national_cricket_team
2,5,Netherlands,http://dbpedia.org/resource/William_I_of_the_Netherlands,http://dbpedia.org/resource/Netherlands_Cricket_Team http://dbpedia.org/resource/Netherlands_cricket_team http://dbpedia.org/resource/Netherlands_national_cricket_team http://dbpedia.org/resource/The_Netherlands_cricket_team http://dbpedia.org/resource/Dutch_cricket_team http://dbpedia.org/resource/Dutch_national_cricket_team
2,6,Namibia,http://dbpedia.org/resource/Namibia,http://dbpedia.org/resource/Desert_Vipers http://dbpedia.org/resource/Namibia_national_cricket_team http://dbpedia.org/resource/Namibian_cricket_team http://dbpedia.org/resource/Namibia_cricket_team http://dbpedia.org/resource/Cricket_in_Namibia
2,13,Ireland,http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Irish_Cricket_Team http://dbpedia.org/resource/Irish_cricket_team http://dbpedia.org/resource/Ireland_Cricket_team http://dbpedia.org/resource/Irish_national_cricket_team http://dbpedia.org/resource/Ireland_national_cricket_team http://dbpedia.org/resource/Ireland_Cricket_Team http://dbpedia.org/resource/Ireland_cricket_team
2,14,Scotland,http://dbpedia.org/resource/Scotland,http://dbpedia.org/resource/Scotland_National_Cricket_Team http://dbpedia.org/resource/Scottish_cricket_team http://dbpedia.org/resource/Scottish_national_cricket_team http://dbpedia.org/resource/Scottish_Cricket_Team http://dbpedia.org/resource/Scotland_cricket_team http://dbpedia.org/resource/Scottish_Saltires http://dbpedia.org/resource/Scotland_national_cricket_team http://dbpedia.org/resource/Scottish_national_team_cricket_team
2,15,Netherlands,http://dbpedia.org/resource/William_I_of_the_Netherlands,http://dbpedia.org/resource/Netherlands_Cricket_Team http://dbpedia.org/resource/Netherlands_cricket_team http://dbpedia.org/resource/Netherlands_national_cricket_team http://dbpedia.org/resource/The_Netherlands_cricket_team http://dbpedia.org/resource/Dutch_cricket_team http://dbpedia.org/resource/Dutch_national_cricket_team
2,20,Scotland,http://dbpedia.org/resource/Scotland,http://dbpedia.org/resource/Scotland_National_Cricket_Team http://dbpedia.org/resource/Scottish_cricket_team http://dbpedia.org/resource/Scottish_national_cricket_team http://dbpedia.org/resource/Scottish_Cricket_Team http://dbpedia.org/resource/Scotland_cricket_team http://dbpedia.org/resource/Scottish_Saltires http://dbpedia.org/resource/Scotland_national_cricket_team http://dbpedia.org/resource/Scottish_national_team_cricket_team
2,23,Ireland,http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Irish_Cricket_Team http://dbpedia.org/resource/Irish_cricket_team http://dbpedia.org/resource/Ireland_Cricket_team http://dbpedia.org/resource/Irish_national_cricket_team http://dbpedia.org/resource/Ireland_national_cricket_team http://dbpedia.org/resource/Ireland_Cricket_Team http://dbpedia.org/resource/Ireland_cricket_team
2,24,Namibia,http://dbpedia.org/resource/Namibia,http://dbpedia.org/resource/Desert_Vipers http://dbpedia.org/resource/Namibia_national_cricket_team http://dbpedia.org/resource/Namibian_cricket_team http://dbpedia.org/resource/Namibia_cricket_team http://dbpedia.org/resource/Cricket_in_Namibia
2,26,Ireland,http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Irish_Cricket_Team http://dbpedia.org/resource/Irish_cricket_team http://dbpedia.org/resource/Ireland_Cricket_team http://dbpedia.org/resource/Irish_national_cricket_team http://dbpedia.org/resource/Ireland_national_cricket_team http://dbpedia.org/resource/Ireland_Cricket_Team http://dbpedia.org/resource/Ireland_cricket_team
2,28,Namibia,http://dbpedia.org/resource/Namibia,http://dbpedia.org/resource/Desert_Vipers http://dbpedia.org/resource/Namibia_national_cricket_team http://dbpedia.org/resource/Namibian_cricket_team http://dbpedia.org/resource/Namibia_cricket_team http://dbpedia.org/resource/Cricket_in_Namibia
