F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Sweden,http://dbpedia.org/resource/Sweden,http://dbpedia.org/resource/Sweden_in_the_Eurovision_Song_Contest_2012
1,2,Serbia,http://dbpedia.org/resource/Serbia,http://dbpedia.org/resource/Serbia_in_the_Eurovision_Song_Contest_2012
1,3,Bosnia and Herzegovina,http://dbpedia.org/resource/Bosnia_and_Herzegovina,http://dbpedia.org/resource/Bosnia_and_Herzegovina_in_the_Eurovision_Song_Contest_2012
1,4,Croatia,http://dbpedia.org/resource/Croatia,http://dbpedia.org/resource/Croatia_in_the_Eurovision_Song_Contest_2012
1,5,Estonia,http://dbpedia.org/resource/Estonia,http://dbpedia.org/resource/Estonia_in_the_Eurovision_Song_Contest_2012 http://dbpedia.org/resource/Eesti_Laul_2012
1,6,Belarus,http://dbpedia.org/resource/Belarus,http://dbpedia.org/resource/Belarus_in_the_Eurovision_Song_Contest_2012
1,7,Georgia,http://dbpedia.org/resource/Georgia_(country),http://dbpedia.org/resource/Georgia_in_the_Eurovision_Song_Contest_2012
1,8,Malta,http://dbpedia.org/resource/Malta,http://dbpedia.org/resource/Malta_in_the_Eurovision_Song_Contest_2012
1,9,Turkey,http://dbpedia.org/resource/Turkey,http://dbpedia.org/resource/Turkey_in_the_Eurovision_Song_Contest_2012
