F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,"Athens, Thessaloniki Seasonal: Corfu, Heraklion, Kalamata, Rhodes","http://dbpedia.org/resource/Irakleio,_Attica","http://dbpedia.org/resource/LGAV http://dbpedia.org/resource/Athens_Intnl_Airport_e_Venizelos http://dbpedia.org/resource/Athens_International_Airport_Elefthérios_Venizélos http://dbpedia.org/resource/Athens_Eleftherios_Venizelos_International_Airport http://dbpedia.org/resource/Athens_International_Airport_-_Elefthérios_Venizélos http://dbpedia.org/resource/INTERNATION_AIRPORT_OF_ATHENS_""EL.VENIZELOS"" http://dbpedia.org/resource/Eleftherios_Venizelos_airport http://dbpedia.org/resource/International_Airport_Eleftherios_Venizelos http://dbpedia.org/resource/Athens_International_Airport,_""Eleftherios_Venizelos"" http://dbpedia.org/resource/Athens_International_(airport) http://dbpedia.org/resource/El.Venizelos_International http://dbpedia.org/resource/Athenai_Airport http://dbpedia.org/resource/Athens_Intnl_Airport http://dbpedia.org/resource/Eleftherios_Venizelos_International_Airport http://dbpedia.org/resource/Athens_Elefthérios_Venizélos_International_Airport http://dbpedia.org/resource/International_Airport_of_Athens_""El._Venizelos"" http://dbpedia.org/resource/Athens_International_Airport_“El._Venizelos” http://dbpedia.org/resource/El_Venizelos_Airport http://dbpedia.org/resource/Athens_Airport http://dbpedia.org/resource/Athens_International_Airport-Eleftherios_Venizelos http://dbpedia.org/resource/Athens_International_Airport_–_Elefthérios_Venizélos http://dbpedia.org/resource/Athens_(airport) http://dbpedia.org/resource/ATH_Airport http://dbpedia.org/resource/Athens_(international_airport) http://dbpedia.org/resource/Athens_International_Airport_station http://dbpedia.org/resource/Athens_International_Airport http://dbpedia.org/resource/International_Airport_of_Athens http://dbpedia.org/resource/Eleftherios_Venizelos_Airport http://dbpedia.org/resource/Elefthérios_Venizélos_International_Airport http://dbpedia.org/resource/INTERNATIONAL_AIRPORT_OF_ATHES_""EL.VANIZELOS"" http://dbpedia.org/resource/Athens_International_Airport_""Eleftherios_Venizelos"""
1,2,"Mineralnye Vody, Rostov-on-Don, Stavropol (all flights end 27 March 2016)[17]",http://dbpedia.org/resource/PBC_Lokomotiv_Kuban,http://dbpedia.org/resource/Mineralnyye_Vody_Airport http://dbpedia.org/resource/Mineralnye_Vody_(airport) http://dbpedia.org/resource/URMM http://dbpedia.org/resource/Mineralnye_Vody_Airport
1,3,"Chelyabinsk, Kaliningrad, Makhachkala, Murmansk, Novosibirsk, Omsk, Orenburg, Samara, Simferopol, Sochi (all flights end 27 March 2016)[17]",,http://dbpedia.org/resource/Chelyabinsk_Balandino_Airport http://dbpedia.org/resource/Balandino_Airport http://dbpedia.org/resource/Chelyabinsk_Airport
1,4,St Petersburg,http://dbpedia.org/resource/Saint_Petersburg,http://dbpedia.org/resource/Pulkovo_(airport) http://dbpedia.org/resource/St._Petersburg_Airport http://dbpedia.org/resource/Leningrad-Shosseynaya_Airport http://dbpedia.org/resource/Pulkovo_airport http://dbpedia.org/resource/Leningrad_Airport http://dbpedia.org/resource/Аэропо́рт_Пу́лково http://dbpedia.org/resource/Pulkovo_International_Airport http://dbpedia.org/resource/Pulkovo_Airport http://dbpedia.org/resource/Airport_Pulkovo http://dbpedia.org/resource/St._Petersburg_International http://dbpedia.org/resource/Leningrad-Pulkovo_Airport http://dbpedia.org/resource/St._Petersburg_(international_airport) http://dbpedia.org/resource/Led_airport
1,5,Sharjah,http://dbpedia.org/resource/Sharjah,http://dbpedia.org/resource/RAF_Sharjah http://dbpedia.org/resource/Sharjah_International http://dbpedia.org/resource/Sharjah_(airport) http://dbpedia.org/resource/Sharjah_(international_airport) http://dbpedia.org/resource/OMSJ http://dbpedia.org/resource/Sharjah_International_Airport http://dbpedia.org/resource/SHJ http://dbpedia.org/resource/Sharjah_Airport
1,6,"Bishkek, Osh",http://dbpedia.org/resource/Bishkek,http://dbpedia.org/resource/Manas_Airport http://dbpedia.org/resource/Bishkek_Airport http://dbpedia.org/resource/Manas_International http://dbpedia.org/resource/Manas_International_(airport) http://dbpedia.org/resource/Manus_International_Airport http://dbpedia.org/resource/Frunze_Airport http://dbpedia.org/resource/Manus_Airport http://dbpedia.org/resource/Manas_International_Airport http://dbpedia.org/resource/UAFM http://dbpedia.org/resource/Manas_airport http://dbpedia.org/resource/Manas_(airport) http://dbpedia.org/resource/Bishkek_International_Airport http://dbpedia.org/resource/Manas_(international_airport)
1,7,Delhi,http://dbpedia.org/resource/Delhi,http://dbpedia.org/resource/Palam_Air_Force_Station http://dbpedia.org/resource/DEL_Airport http://dbpedia.org/resource/New_Delhi_airport http://dbpedia.org/resource/Palam_Airport http://dbpedia.org/resource/New_Delhi_Airport http://dbpedia.org/resource/IGI_airport_Delhi http://dbpedia.org/resource/Palam_Airfield http://dbpedia.org/resource/IGIA http://dbpedia.org/resource/Indira_Ghandi_airport http://dbpedia.org/resource/Delhi_–_Indira_Gandhi_International_Airport http://dbpedia.org/resource/Indira_Gandhi_International_Airport http://dbpedia.org/resource/Indira_Gandhi_(airport) http://dbpedia.org/resource/IGI_Airport http://dbpedia.org/resource/Palam_International_Airport http://dbpedia.org/resource/Indira_Ghandhi_International_Airport http://dbpedia.org/resource/Indira_Gandhi_International_(airport) http://dbpedia.org/resource/Indira_Gandhi_(international_airport) http://dbpedia.org/resource/Delhi_International_Airport_(P)_Ltd. http://dbpedia.org/resource/Dehi_-_Indira_Gandhi_International_Airport http://dbpedia.org/resource/Indira_Gandhi_airport http://dbpedia.org/resource/Igi_airport http://dbpedia.org/resource/इंदिरा_गांधी_अंतरराष्ट्रीय_हवाई_अड्डा http://dbpedia.org/resource/Delhi_domestic_airport http://dbpedia.org/resource/Delhi_International_Airport http://dbpedia.org/resource/New_delhi_airport http://dbpedia.org/resource/VIDP http://dbpedia.org/resource/Palam_airport http://dbpedia.org/resource/Delhi_-_Indira_Gandhi_International_Airport http://dbpedia.org/resource/Delhi_International_Airport_Limited http://dbpedia.org/resource/Delhi_International_Airport_(P)_Limited http://dbpedia.org/resource/Palam_Air_Force_Base http://dbpedia.org/resource/Param_International_Airport http://dbpedia.org/resource/Delhi_airport http://dbpedia.org/resource/Palam_Air_Base http://dbpedia.org/resource/Indira_Gandhi_International http://dbpedia.org/resource/Indira_Gandhi_Airport http://dbpedia.org/resource/Delhi_Airport
1,8,"Bishkek, Osh",http://dbpedia.org/resource/Bishkek,http://dbpedia.org/resource/Manas_Airport http://dbpedia.org/resource/Bishkek_Airport http://dbpedia.org/resource/Manas_International http://dbpedia.org/resource/Manas_International_(airport) http://dbpedia.org/resource/Manus_International_Airport http://dbpedia.org/resource/Frunze_Airport http://dbpedia.org/resource/Manus_Airport http://dbpedia.org/resource/Manas_International_Airport http://dbpedia.org/resource/UAFM http://dbpedia.org/resource/Manas_airport http://dbpedia.org/resource/Manas_(airport) http://dbpedia.org/resource/Bishkek_International_Airport http://dbpedia.org/resource/Manas_(international_airport)
1,9,Malta,http://dbpedia.org/resource/Malta,http://dbpedia.org/resource/Malta_International_Airport http://dbpedia.org/resource/Malta_(airport) http://dbpedia.org/resource/Malta_(international_airport) http://dbpedia.org/resource/Luqa_Airport http://dbpedia.org/resource/Malta-Luqa http://dbpedia.org/resource/Malta-Luqa_International_Airport http://dbpedia.org/resource/Luqa_International_Airport http://dbpedia.org/resource/LMML
1,10,"Bishkek, Osh[18]",http://dbpedia.org/resource/Bishkek,http://dbpedia.org/resource/Manas_Airport http://dbpedia.org/resource/Bishkek_Airport http://dbpedia.org/resource/Manas_International http://dbpedia.org/resource/Manas_International_(airport) http://dbpedia.org/resource/Manus_International_Airport http://dbpedia.org/resource/Frunze_Airport http://dbpedia.org/resource/Manus_Airport http://dbpedia.org/resource/Manas_International_Airport http://dbpedia.org/resource/UAFM http://dbpedia.org/resource/Manas_airport http://dbpedia.org/resource/Manas_(airport) http://dbpedia.org/resource/Bishkek_International_Airport http://dbpedia.org/resource/Manas_(international_airport)
1,11,ChiÅ\u009FinÄ\u0083u,http://dbpedia.org/resource/C0_and_C1_control_codes,http://dbpedia.org/resource/Chișinău_International_Airport
1,12,"Mirny, Novosibirsk, Polyarny Seasonal: Gelendzhik",http://dbpedia.org/resource/Temperate_climate,http://dbpedia.org/resource/UERR http://dbpedia.org/resource/Mirny_Airport http://dbpedia.org/resource/Mirny_(airport)
1,13,Vienna,http://dbpedia.org/resource/Vienna,http://dbpedia.org/resource/Vienna_(airport) http://dbpedia.org/resource/LOWW http://dbpedia.org/resource/Vienna_Airport http://dbpedia.org/resource/Wien-Schwechat_Airport http://dbpedia.org/resource/Flughafen_wien http://dbpedia.org/resource/Vienna_International_(airport) http://dbpedia.org/resource/Schwechat_Airport http://dbpedia.org/resource/Flughafen_Wien-Schwechat http://dbpedia.org/resource/Vienna_International_Airport http://dbpedia.org/resource/Flughafen_Wien http://dbpedia.org/resource/Airport_Schwechat http://dbpedia.org/resource/Flughafen_Wien_AG http://dbpedia.org/resource/VIE_Airport http://dbpedia.org/resource/Vienna_airport http://dbpedia.org/resource/Schwechat_International_Airport http://dbpedia.org/resource/Vienna_Schwechat_International_Airport http://dbpedia.org/resource/Vienna_(international_airport) http://dbpedia.org/resource/VIE http://dbpedia.org/resource/Vienna-Schwechat_airport http://dbpedia.org/resource/Wien_International_Airport http://dbpedia.org/resource/Wien_Internationaler_Flughafen http://dbpedia.org/resource/Wien_Airport http://dbpedia.org/resource/Wien-Schwechat_International_Airport
1,14,"Bishkek, Osh",http://dbpedia.org/resource/Bishkek,http://dbpedia.org/resource/Manas_Airport http://dbpedia.org/resource/Bishkek_Airport http://dbpedia.org/resource/Manas_International http://dbpedia.org/resource/Manas_International_(airport) http://dbpedia.org/resource/Manus_International_Airport http://dbpedia.org/resource/Frunze_Airport http://dbpedia.org/resource/Manus_Airport http://dbpedia.org/resource/Manas_International_Airport http://dbpedia.org/resource/UAFM http://dbpedia.org/resource/Manas_airport http://dbpedia.org/resource/Manas_(airport) http://dbpedia.org/resource/Bishkek_International_Airport http://dbpedia.org/resource/Manas_(international_airport)
1,15,Baku,http://dbpedia.org/resource/Baku,http://dbpedia.org/resource/Heydar_Aliyev_International http://dbpedia.org/resource/Heydar_Aliyev_International_Airport http://dbpedia.org/resource/Heydar_Aliyev_(international_airport) http://dbpedia.org/resource/Heydar_Aliyev_(airport) http://dbpedia.org/resource/UBBB http://dbpedia.org/resource/Heydar_Aliyev_Airport http://dbpedia.org/resource/Baku_International_Airport http://dbpedia.org/resource/Heydər_Əliyev_International_Airport http://dbpedia.org/resource/Baku_Airport http://dbpedia.org/resource/Bina_International_Airport http://dbpedia.org/resource/Heydar_Aliev_International_Airport http://dbpedia.org/resource/Baku-Bina_International_Airport
