F1: 0.00000,Precision: 0.00000,Recall: 0.00000,,
Col,Row,Value,Submitted URI,Correct URI's
1,2,"Air Supply Released: December 1976 Label: CBS, Australian Record Company, Rainbow Records Format: LP, Cassette, CD",http://dbpedia.org/resource/Columbia_Records,http://dbpedia.org/resource/Air_Supply_(1976_album)
1,3,"The Whole Thing's Started Released: July 1977 Label: CBS (SBP 234999), Epic, Sony Format: LP, Cassette, CD",http://dbpedia.org/resource/Columbia_Records,http://dbpedia.org/resource/The_Whole_Thing's_Started
1,4,"Love & Other Bruises Released: Late 1977 (North America only) Label: Columbia Records (PC 35047) Format: LP, Cassette, CD",http://dbpedia.org/resource/Hidden_track,http://dbpedia.org/resource/Love_&_Other_Bruises
1,5,"Life Support Released: April 1979 Label: Wizard, Big Time Records, EMI Records Format: LP, Cassette, CD",http://dbpedia.org/resource/Extended_play,http://dbpedia.org/resource/Life_Support_(album)
1,6,"Lost in Love Released: March 1980 Label: K.M. Music (KMH-81002), Arista Records (202,317, 402,317) Format: LP, Cassette, CD",http://dbpedia.org/resource/Compact_disc,http://dbpedia.org/resource/Lost_in_Love_(Air_Supply_album)
1,7,"The One That You Love Released: July 1981 Label: Big Time Records, Arista Records (AL 9551), EMI Records Format: LP, Cassette, CD",http://dbpedia.org/resource/Columbia_Records,http://dbpedia.org/resource/The_One_That_You_Love_(album)
1,8,"Now and Forever Released: June 1982 Label: Big Time Records, Arista Records (AL 9587), EMI Records Format: LP, Cassette, CD",http://dbpedia.org/resource/Extended_play,http://dbpedia.org/resource/Now_And_Forever_(Air_Supply_album) http://dbpedia.org/resource/Now_and_Forever_(Air_Supply_album)
1,9,"Air Supply Released: 1985 Label: BMG, Arista Records (AL8-8283) Format: LP, Cassette, CD",http://dbpedia.org/resource/Hidden_track,http://dbpedia.org/resource/Air_Supply_(1985_album)
1,10,"Hearts in Motion Released: 1986 Label: BMG, Arista Records (AL9-8426) Format: LP, Cassette, CD",http://dbpedia.org/resource/Hidden_track,http://dbpedia.org/resource/Hearts_in_Motion http://dbpedia.org/resource/Hearts_In_Motion
1,11,"The Christmas Album Released: 1987 Label: BMG, Arista Records (AL9-8528) Format: LP, Cassette, CD",http://dbpedia.org/resource/Bootleg_recording,http://dbpedia.org/resource/The_Christmas_Album_(Air_Supply_album)
1,13,"The Vanishing Race Released: 1993 Label: Warner Records, Giant Records (9 24494-2) Format: LP, Cassette, CD",http://dbpedia.org/resource/Hidden_track,http://dbpedia.org/resource/The_Vanishing_Race http://dbpedia.org/resource/Goodbye_(Air_Supply_song)
1,14,"News from Nowhere Released: 1995 Label: Warner Records, Giant Records Format: LP, Cassette, CD",http://dbpedia.org/resource/Bootleg_recording,http://dbpedia.org/resource/News_From_Nowhere_(album) http://dbpedia.org/resource/News_from_Nowhere_(album)
1,15,"The Book of Love Released: 9 December 1997 Label: Giant Records Format: CD, Cassette",http://dbpedia.org/resource/Audiobook,http://dbpedia.org/resource/The_Book_of_Love_(album)
1,16,"Yours Truly Released: 12 June 2001 Label: Giant Records Format: CD, Cassette",http://dbpedia.org/resource/Hidden_track,http://dbpedia.org/resource/Yours_Truly_(Air_Supply_album)
1,17,"Across the Concrete Sky Released: 22 July 2003 Label: A Nice Pair Format: CD, Cassette",http://dbpedia.org/resource/Compact_disc,http://dbpedia.org/resource/Across_the_Concrete_Sky http://dbpedia.org/resource/Across_the_concrete_sky
1,18,Mumbo Jumbo Released: 4 May 2010 Label: Odds On Records Format: CD,,http://dbpedia.org/resource/Mumbo_Jumbo_(album) http://dbpedia.org/resource/Air_supply_Mumbo_Jumbo http://dbpedia.org/resource/Mumbo_Jumbo_(Air_Supply_album)
