F1: 0.11765,Precision: 0.11765,Recall: 0.11765,,
Col,Row,Value,Submitted URI,Correct URI's
1,1,Widzew Å\u0081Ã³dÅº,,http://dbpedia.org/resource/Widzew_Łódź
1,2,Legia Warsaw,http://dbpedia.org/resource/Legia_Warszawa_(basketball),http://dbpedia.org/resource/Elton_Rodriguez_Brandao http://dbpedia.org/resource/Legia_warsaw http://dbpedia.org/resource/Legia_Warsaw_II http://dbpedia.org/resource/KP_Legia_Warsaw http://dbpedia.org/resource/Legia_Warszawa_II http://dbpedia.org/resource/CWKS http://dbpedia.org/resource/KP_Legia_Warszawa http://dbpedia.org/resource/Legia_Warsaw http://dbpedia.org/resource/Legia_Warszawa http://dbpedia.org/resource/Legia_Warsaw_(football) http://dbpedia.org/resource/Legia_Warszawa_(football) http://dbpedia.org/resource/Legia http://dbpedia.org/resource/Legia_II_Warszawa http://dbpedia.org/resource/Legia_Warschau
1,3,Odra WodzisÅ\u0082aw,"http://dbpedia.org/resource/Odra,_Zagreb",http://dbpedia.org/resource/Odra_Wodzisław
1,4,GKS Katowice,http://dbpedia.org/resource/2016_Katowice_Open,http://dbpedia.org/resource/Dospel_GKS_Katowice http://dbpedia.org/resource/GKS_Katowice http://dbpedia.org/resource/Dospel_Katowice
1,5,Amica Wronki,http://it.dbpedia.org/resource/Amica_mia_(Cristiano_Malgioglio),http://dbpedia.org/resource/Amica_Wronki http://dbpedia.org/resource/Amica_II_Wronki
1,6,Å\u0081KS Å\u0081Ã³dÅº,http://dbpedia.org/resource/Ə,http://dbpedia.org/resource/ŁKS_Łódź
1,7,ZagÅ\u0082Ä\u0099bie Lubin,http://fr.dbpedia.org/resource/Samuel_Lubin,http://dbpedia.org/resource/Zagłębie_Lubin
1,8,Polonia Warsaw,http://dbpedia.org/resource/Poland,http://dbpedia.org/resource/Polonia_Warsaw http://dbpedia.org/resource/Polonia_II_Warszawa http://dbpedia.org/resource/Polonia_Warszawa http://dbpedia.org/resource/KS_Polonia_Warszawa http://dbpedia.org/resource/Polonia_SPEC_Warszawa http://dbpedia.org/resource/KS_Polonia_SPEC_Warszawa http://dbpedia.org/resource/Polonia_II_Warsaw
1,9,Stomil Olsztyn,http://dbpedia.org/resource/Indykpol_AZS_Olsztyn,http://dbpedia.org/resource/Stomil_II_Olsztyn http://dbpedia.org/resource/OKS_Stomil_Olsztyn http://dbpedia.org/resource/Stomil_Olsztyn_(football) http://dbpedia.org/resource/OKS_1945_Olsztyn
1,10,RakÃ³w CzÄ\u0099stochowa,http://dbpedia.org/resource/RAK_Studios,http://dbpedia.org/resource/Raków_Częstochowa
1,11,Lech PoznaÅ\u0084,,http://dbpedia.org/resource/Lech_Poznań
1,12,WisÅ\u0082a KrakÃ³w,http://dbpedia.org/resource/Krak_des_Chevaliers,http://dbpedia.org/resource/Wisła_Kraków
1,15,GKS BeÅ\u0082chatÃ³w,,http://dbpedia.org/resource/GKS_Bełchatów
1,16,Hutnik KrakÃ³w,http://dbpedia.org/resource/Kraków,http://dbpedia.org/resource/Hutnik_Kraków
1,18,SokÃ³Å\u0082 Tychy,,http://dbpedia.org/resource/GKS_Tychy http://dbpedia.org/resource/Sokół_Tychy http://dbpedia.org/resource/GKS_71_Tychy
